ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2005,2005-09-11,1,22.317,MIN,,TAM,L 13-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,2005,2005-10-02,4,22.338,MIN,@,ATL,L 10-30,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
3,2005,2005-10-23,6,22.359,MIN,,GNB,W 23-20,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
4,2005,2005-10-30,7,23.001,MIN,@,CAR,L 13-38,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
5,2005,2005-11-06,8,23.008,MIN,,DET,W 27-14,,5,10,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
6,2005,2005-11-13,9,23.015,MIN,@,NYG,W 24-21,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2005,2005-11-21,10,23.023,MIN,@,GNB,W 20-17,,5,7,1.40,1,0,0,0,,0,0.0%,,0,0,,0,1,6
8,2005,2005-11-27,11,23.029,MIN,,CLE,W 24-12,,3,14,4.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2005,2005-12-04,12,23.036,MIN,@,DET,W 21-16,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2005,2005-12-11,13,23.043,MIN,,STL,W 27-13,,6,19,3.17,1,0,0,0,,0,0.0%,,0,0,,0,1,6
11,2005,2005-12-18,14,23.050,MIN,,PIT,L 3-18,,3,0,0.00,0,0,0,0,,0,0.0%,,2,4,2.00,0,0,0
12,2005,2005-12-25,15,23.057,MIN,@,BAL,L 23-30,,2,-4,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2005,2006-01-01,16,23.064,MIN,,CHI,W 34-10,,3,3,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
14,2006,2006-09-11,1,23.317,MIN,@,WAS,W 19-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2006,2006-11-19,10,24.021,MIN,@,MIA,L 20-24,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
16,2006,2006-11-26,11,24.028,MIN,,ARI,W 31-26,,1,-4,-4.00,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
17,2006,2006-12-03,12,24.035,MIN,@,CHI,L 13-23,,11,75,6.82,1,3,2,7,3.50,0,66.7%,2.33,0,0,,0,1,6
18,2006,2006-12-10,13,24.042,MIN,@,DET,W 30-20,,6,28,4.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
