ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
13,1965,1965-09-25,2,24.045,RAM,,CHI,W 30-28,*,27,45,60.00,295,2,0,94.2,0,0,6.56,7.44,6,32,5.33,1,0,0,,0,1,6
14,1965,1965-10-03,3,24.053,RAM,,MIN,L 35-38,*,13,18,72.22,161,3,1,116.0,0,0,8.94,9.78,0,0,,0,0,0,,0,0,0
15,1965,1965-10-10,4,24.060,RAM,@,CHI,L 6-31,*,11,26,42.31,145,0,2,28.5,0,0,5.58,2.12,5,5,1.00,0,0,0,,0,0,0
16,1965,1965-10-17,5,24.067,RAM,,SFO,L 21-45,*,17,34,50.00,155,0,1,50.5,0,0,4.56,3.24,1,10,10.00,0,0,0,,0,0,0
17,1965,1965-10-24,6,24.074,RAM,@,BAL,L 20-35,*,13,25,52.00,170,2,1,83.7,0,0,6.80,6.60,2,13,6.50,0,0,0,,0,0,0
18,1965,1965-10-31,7,24.081,RAM,,DET,L 7-31,*,16,29,55.17,225,1,3,52.3,0,0,7.76,3.79,1,-9,-9.00,0,0,0,,0,0,0
19,1965,1965-11-07,8,24.088,RAM,@,MIN,L 13-24,*,23,40,57.50,266,1,1,75.6,0,0,6.65,6.03,5,72,14.40,0,0,0,,0,0,0
20,1965,1965-11-14,9,24.095,RAM,@,GNB,L 3-6,*,7,16,43.75,69,0,1,30.5,0,0,4.31,1.50,2,18,9.00,0,0,0,,0,0,0
21,1965,1965-11-21,10,24.102,RAM,@,SFO,L 27-30,*,9,15,60.00,130,1,1,82.6,0,0,8.67,7.00,0,0,,0,0,0,,0,0,0
22,1966,1966-09-30,4,25.050,RAM,,SFO,W 34-3,,2,5,40.00,15,0,0,47.9,0,0,3.00,3.00,0,0,,0,0,0,,0,0,0
23,1966,1966-10-16,6,25.066,RAM,@,MIN,L 7-35,,7,11,63.64,64,0,0,79.4,0,0,5.82,5.82,0,0,,0,0,0,,0,0,0
24,1966,1966-10-23,7,25.073,RAM,@,CHI,L 10-17,,6,13,46.15,54,0,0,57.9,0,0,4.15,4.15,1,2,2.00,0,0,0,,0,0,0
25,1966,1966-10-30,8,25.080,RAM,,BAL,L 3-17,,12,17,70.59,118,0,1,65.3,0,0,6.94,4.29,2,-1,-0.50,0,0,0,,0,0,0
26,1966,1966-11-13,10,25.094,RAM,,NYG,W 55-14,,3,4,75.00,33,2,0,138.5,0,0,8.25,18.25,1,2,2.00,0,0,0,,0,0,0
27,1967,1967-09-22,2,26.042,RAM,,MIN,W 39-3,,3,6,50.00,18,1,1,56.2,0,0,3.00,-1.17,0,0,,0,0,0,,0,0,0
28,1967,1967-10-01,3,26.051,RAM,@,DAL,W 35-13,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
29,1967,1967-11-12,9,26.093,RAM,,PHI,W 33-17,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,-22,-11.00,0,0,0,,0,0,0
30,1967,1967-11-19,10,26.100,RAM,@,ATL,W 31-3,,2,2,100.00,20,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0,,0,0,0
31,1968,1968-09-22,2,27.042,DET,,CHI,W 42-0,*,15,23,65.22,279,3,1,128.4,0,0,12.13,12.78,4,23,5.75,1,0,0,,0,1,6
32,1968,1968-09-29,3,27.049,DET,@,GNB,W 23-17,*,15,22,68.18,194,2,1,107.0,0,0,8.82,8.59,3,7,2.33,0,0,0,,0,0,0
33,1968,1968-10-06,4,27.056,DET,@,MIN,L 10-24,*,13,18,72.22,196,1,0,126.2,0,0,10.89,12.00,0,0,,0,0,0,,0,0,0
34,1968,1968-10-13,5,27.063,DET,@,CHI,W 28-10,*,13,22,59.09,169,1,0,98.5,0,0,7.68,8.59,4,18,4.50,0,0,0,,0,0,0
35,1968,1968-10-20,6,27.070,DET,,GNB,T 14-14,*,9,13,69.23,105,2,0,133.0,0,0,8.08,11.15,3,10,3.33,0,0,0,,0,0,0
36,1968,1968-10-27,7,27.077,DET,,SFO,L 7-14,*,15,35,42.86,169,0,1,46.0,0,0,4.83,3.54,3,3,1.00,0,0,0,,0,0,0
37,1968,1968-11-03,8,27.084,DET,@,RAM,L 7-10,*,14,34,41.18,172,0,2,33.0,0,0,5.06,2.41,3,11,3.67,0,0,0,,0,0,0
38,1968,1968-11-10,9,27.091,DET,,BAL,L 10-27,*,26,37,70.27,262,1,0,99.2,0,0,7.08,7.62,2,10,5.00,0,0,0,,0,0,0
39,1968,1968-11-17,10,27.098,DET,,MIN,L 6-13,*,6,20,30.00,77,0,1,22.3,0,0,3.85,1.60,0,0,,0,0,0,,0,0,0
40,1968,1968-11-24,11,27.105,DET,,NOR,T 20-20,*,14,41,34.15,189,2,1,55.8,0,0,4.61,4.49,0,0,,0,0,0,,0,0,0
41,1968,1968-12-08,13,27.119,DET,@,ATL,W 24-7,*,21,28,75.00,241,3,0,136.2,0,0,8.61,10.75,0,0,,0,0,0,,0,0,0
42,1968,1968-12-15,14,27.126,DET,@,WAS,L 3-14,*,20,36,55.56,258,0,1,66.7,0,0,7.17,5.92,3,27,9.00,0,0,0,,0,0,0
43,1969,1969-09-21,1,28.041,DET,@,PIT,L 13-16,*,19,34,55.88,160,1,1,65.8,0,0,4.71,3.97,0,0,,0,0,0,,0,0,0
44,1969,1969-09-28,2,28.048,DET,,NYG,W 24-0,*,10,22,45.45,124,1,1,59.7,0,0,5.64,4.50,1,13,13.00,0,0,0,,0,0,0
45,1969,1969-10-05,3,28.055,DET,@,CLE,W 28-21,*,11,20,55.00,169,2,1,95.6,0,0,8.45,8.20,2,13,6.50,0,0,0,,0,0,0
46,1969,1969-10-12,4,28.062,DET,,GNB,L 17-28,*,8,16,50.00,80,0,3,25.0,0,0,5.00,-3.44,1,7,7.00,0,0,0,,0,0,0
47,1969,1969-11-27,11,28.108,DET,,MIN,L 0-27,,5,7,71.43,46,0,0,89.0,0,0,6.57,6.57,0,0,,0,0,0,,0,0,0
48,1969,1969-12-07,12,28.118,DET,@,BAL,T 17-17,*,13,31,41.94,185,0,0,61.9,0,0,5.97,5.97,1,0,0.00,0,0,0,,0,0,0
49,1969,1969-12-14,13,28.125,DET,,RAM,W 28-0,*,8,17,47.06,192,2,1,103.1,0,0,11.29,11.00,1,-2,-2.00,0,0,0,,0,0,0
50,1969,1969-12-21,14,28.132,DET,@,CHI,W 20-3,*,10,19,52.63,106,1,1,64.8,0,0,5.58,4.26,1,0,0.00,0,0,0,,0,0,0
51,1970,1970-09-20,1,29.040,DET,@,GNB,W 40-0,*,12,22,54.55,141,0,0,74.2,0,0,6.41,6.41,1,2,2.00,0,0,0,,0,0,0
52,1970,1970-09-27,2,29.047,DET,,CIN,W 38-3,*,8,11,72.73,59,2,0,124.6,0,0,5.36,9.00,2,12,6.00,0,0,0,,0,0,0
53,1970,1970-10-05,3,29.055,DET,,CHI,W 28-14,*,13,19,68.42,229,1,0,126.9,0,0,12.05,13.11,1,2,2.00,0,0,0,,0,0,0
54,1970,1970-10-11,4,29.061,DET,@,WAS,L 10-31,*,9,20,45.00,86,0,0,57.5,0,0,4.30,4.30,1,0,0.00,0,0,0,,0,0,0
55,1970,1970-10-18,5,29.068,DET,@,CLE,W 41-24,*,10,20,50.00,187,3,1,101.5,0,0,9.35,10.10,1,11,11.00,0,0,0,,0,0,0
56,1970,1970-10-25,6,29.075,DET,@,CHI,W 16-10,*,11,23,47.83,87,1,0,72.2,0,0,3.78,4.65,2,1,0.50,0,0,0,,0,0,0
57,1970,1970-11-01,7,29.082,DET,,MIN,L 17-30,*,11,24,45.83,138,2,3,52.4,0,0,5.75,1.79,0,0,,0,0,0,,0,0,0
58,1970,1970-11-08,8,29.089,DET,@,NOR,L 17-19,*,10,19,52.63,122,1,3,50.7,0,0,6.42,0.37,1,5,5.00,0,0,0,,0,0,0
59,1971,1971-09-26,2,30.046,DET,@,NWE,W 34-7,,2,3,66.67,29,0,0,97.9,0,0,9.67,9.67,0,0,,0,0,0,,0,0,0
60,1971,1971-11-21,10,30.102,DET,@,CHI,W 28-3,,9,15,60.00,75,0,0,72.9,0,0,5.00,5.00,3,9,3.00,0,0,0,,0,0,0
61,1971,1971-12-05,12,30.116,DET,,PHI,L 20-23,,1,4,25.00,5,0,0,39.6,0,0,1.25,1.25,0,0,,0,0,0,,0,0,0
62,1971,1971-12-11,13,30.122,DET,@,MIN,L 10-29,,9,16,56.25,107,1,1,71.6,0,0,6.69,5.13,0,0,,0,0,0,,0,0,0
63,1972,1972-09-24,2,31.044,DET,,MIN,L 10-34,,14,25,56.00,89,0,1,46.9,0,0,3.56,1.76,1,0,0.00,0,0,0,,0,0,0
64,1972,1972-12-03,12,31.114,DET,@,GNB,L 7-33,,6,10,60.00,105,1,0,129.2,0,0,10.50,12.50,0,0,,0,0,0,,0,0,0
65,1973,1973-10-01,3,32.051,DET,,ATL,W 31-6,,,,,,,,,,,,,,,,,,,,,,
66,1973,1973-10-07,4,32.057,DET,,MIN,L 9-23,,4,7,57.14,21,0,0,62.2,0,0,3.00,3.00,1,11,11.00,0,0,0,,0,0,0
67,1973,1973-10-28,7,32.078,DET,,GNB,W 34-0,,5,10,50.00,65,1,1,64.6,0,0,6.50,4.00,2,0,0.00,0,0,0,,0,0,0
68,1973,1973-11-04,8,32.085,DET,,SFO,W 30-20,*,14,27,51.85,234,2,2,75.2,0,0,8.67,6.81,0,0,,0,0,0,,0,0,0
69,1973,1973-11-11,9,32.092,DET,@,MIN,L 7-28,*,16,34,47.06,152,1,1,57.5,0,0,4.47,3.74,0,0,,0,0,0,,0,0,0
70,1973,1973-11-18,10,32.099,DET,@,CHI,W 30-7,*,7,14,50.00,66,2,2,63.4,0,0,4.71,1.14,3,0,0.00,0,0,0,,0,0,0
71,1973,1973-11-22,11,32.103,DET,,WAS,L 0-20,*,13,26,50.00,141,0,1,50.3,0,0,5.42,3.69,1,6,6.00,0,0,0,,0,0,0
72,1973,1973-12-02,12,32.113,DET,@,STL,W 20-16,*,14,24,58.33,211,1,0,101.2,0,0,8.79,9.63,1,10,10.00,0,0,0,,0,0,0
73,1973,1973-12-09,13,32.120,DET,,CHI,W 40-7,*,14,28,50.00,166,2,0,92.3,0,0,5.93,7.36,2,6,3.00,0,0,0,,0,0,0
74,1973,1973-12-15,14,32.126,DET,@,MIA,L 7-34,*,8,17,47.06,73,0,1,34.7,0,0,4.29,1.65,0,0,,0,0,0,,0,0,0
75,1974,1974-09-15,1,33.035,DET,@,CHI,L 9-17,*,13,28,46.43,106,0,2,26.8,0,0,3.79,0.57,1,4,4.00,0,0,0,,0,0,0
76,1974,1974-09-22,2,33.042,DET,,MIN,L 6-7,*,12,18,66.67,56,0,0,70.6,0,0,3.11,3.11,0,0,,0,0,0,,0,0,0
77,1974,1974-09-29,3,33.049,DET,@,GNB,L 19-21,*,17,31,54.84,237,1,0,90.4,0,0,7.65,8.29,2,-3,-1.50,0,0,0,,0,0,0
78,1974,1974-10-06,4,33.056,DET,@,RAM,L 13-16,*,18,28,64.29,248,2,1,101.5,0,0,8.86,8.68,1,6,6.00,0,1,-6,-6.00,0,0,0
79,1974,1974-10-14,5,33.064,DET,,SFO,W 17-13,*,15,32,46.88,130,1,1,55.5,0,0,4.06,3.28,1,0,0.00,0,0,0,,0,0,0
80,1974,1974-10-20,6,33.070,DET,@,MIN,W 20-16,*,22,32,68.75,276,0,0,95.3,0,0,8.63,8.63,3,4,1.33,0,0,0,,0,0,0
81,1974,1974-10-27,7,33.077,DET,,GNB,W 19-17,*,17,32,53.13,243,2,0,98.8,0,0,7.59,8.84,1,2,2.00,0,0,0,,0,0,0
82,1974,1974-11-03,8,33.084,DET,,NOR,W 19-14,*,11,21,52.38,160,1,1,73.5,0,0,7.62,6.43,2,-1,-0.50,0,0,0,,0,0,0
83,1974,1974-11-10,9,33.091,DET,@,OAK,L 13-35,*,17,29,58.62,182,0,1,62.7,0,0,6.28,4.72,2,10,5.00,0,0,0,,0,0,0
84,1974,1974-11-17,10,33.098,DET,,NYG,W 20-19,*,19,29,65.52,200,1,1,82.5,0,0,6.90,6.03,5,18,3.60,1,0,0,,0,1,6
85,1974,1974-11-24,11,33.105,DET,,CHI,W 34-17,*,5,12,41.67,36,0,0,49.3,0,0,3.00,3.00,0,0,,0,0,0,,0,0,0
86,1975,1975-09-28,2,34.048,DET,@,ATL,W 17-14,,2,6,33.33,47,0,0,62.5,0,0,7.83,7.83,0,0,,0,0,0,,0,0,0
87,1975,1975-10-06,3,34.056,DET,,DAL,L 10-36,,2,5,40.00,26,0,0,57.1,0,0,5.20,5.20,0,0,,0,0,0,,0,0,0
88,1975,1975-10-12,4,34.062,DET,,CHI,W 27-7,*,19,30,63.33,178,3,0,112.9,0,0,5.93,7.93,1,0,0.00,0,0,0,,0,0,0
89,1975,1975-10-19,5,34.069,DET,@,MIN,L 19-25,*,22,37,59.46,212,2,1,82.3,0,0,5.73,5.59,1,2,2.00,0,0,0,,0,0,0
90,1975,1975-10-26,6,34.076,DET,@,HOU,L 8-24,*,20,31,64.52,163,0,1,64.3,0,0,5.26,3.81,2,-5,-2.50,0,0,0,,0,0,0
91,1976,1976-09-26,3,35.046,SEA,,SFO,L 21-37,,1,1,100.00,41,0,0,118.7,0,0,41.00,41.00,0,0,,0,0,0,,0,0,0
92,1976,1976-10-17,6,35.067,SEA,@,TAM,W 13-10,,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,0,0,,0,0,0,,0,0,0
93,1976,1976-10-31,8,35.081,SEA,@,RAM,L 6-45,,9,19,47.37,147,0,1,51.9,0,0,7.74,5.37,1,6,6.00,0,0,0,,0,0,0
94,1976,1976-11-07,9,35.088,SEA,,ATL,W 30-13,,3,4,75.00,35,0,0,101.0,0,0,8.75,8.75,0,0,,0,0,0,,0,0,0
95,1976,1976-11-21,11,35.102,SEA,,NOR,L 27-51,,6,11,54.55,66,1,2,63.3,0,0,6.00,-0.36,0,0,,0,0,0,,0,0,0
96,1977,1977-10-02,3,36.052,SDG,,CIN,W 24-3,,3,3,100.00,38,0,0,118.7,0,0,12.67,12.67,0,0,,0,0,0,,0,0,0
97,1977,1977-10-16,5,36.066,SDG,,NWE,L 20-24,,8,11,72.73,97,1,0,129.7,0,0,8.82,10.64,0,0,,0,0,0,,0,0,0
98,1977,1977-11-06,8,36.087,SDG,@,DET,L 0-20,,9,16,56.25,90,0,0,72.4,0,0,5.63,5.63,1,2,2.00,0,0,0,,0,0,0
99,1977,1977-11-13,9,36.094,SDG,,DEN,L 14-17,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,0,0
100,1978,1978-09-03,1,37.023,BUF,,PIT,L 17-28,,10,16,62.50,171,2,0,138.3,0,0,10.69,13.19,0,0,,0,0,0,,0,0,0
101,1978,1978-10-08,6,37.058,BUF,@,NYJ,L 14-45,,2,4,50.00,45,1,0,130.2,0,0,11.25,16.25,0,0,,0,0,0,,0,0,0
102,1978,1978-10-15,7,37.065,BUF,@,HOU,L 10-17,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
103,1978,1978-11-19,12,37.100,BUF,@,TAM,L 10-31,,12,22,54.55,112,1,2,46.0,0,0,5.09,1.91,0,0,,0,0,0,,0,0,0
104,1979,1979-09-09,2,38.029,BUF,,CIN,W 51-24,,,,,,,,,,,,,,,,,,,,,,
105,1979,1979-09-30,5,38.050,BUF,@,BAL,W 31-13,,,,,,,,,,,,,,,,,,,,,,
106,1979,1979-11-04,10,38.085,BUF,,NWE,L 6-26,,3,7,42.86,31,0,0,56.2,0,0,4.43,4.43,0,0,,0,0,0,,0,0,0
