ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,23.040,SDG,@,RAI,L 14-40,9,64,7.11,2,,0,0,,0,,,0,0,,0,2,12
2,1989,1989-09-17,2,23.047,SDG,,HOU,L 27-34,5,10,2.00,2,,1,8,8.00,0,,,0,0,,0,2,12
3,1989,1989-09-24,3,23.054,SDG,,KAN,W 21-6,15,62,4.13,0,,0,0,,0,,,0,0,,0,0,0
4,1989,1989-10-01,4,23.061,SDG,@,PHO,W 24-13,9,26,2.89,1,,1,0,0.00,0,,,0,0,,0,1,6
5,1989,1989-10-08,5,23.068,SDG,@,DEN,L 10-16,6,18,3.00,1,,0,0,,0,,,0,0,,0,1,6
6,1989,1989-10-15,6,23.075,SDG,,SEA,L 16-17,6,19,3.17,1,,1,3,3.00,0,,,0,0,,0,1,6
7,1989,1989-10-22,7,23.082,SDG,,NYG,L 13-20,2,2,1.00,0,,0,0,,0,,,0,0,,0,0,0
8,1989,1989-10-29,8,23.089,SDG,@,SEA,L 7-10,7,44,6.29,0,,2,11,5.50,0,,,0,0,,0,0,0
9,1989,1989-11-05,9,23.096,SDG,,PHI,W 20-17,16,72,4.50,0,,0,0,,0,,,0,0,,0,0,0
10,1989,1989-11-12,10,23.103,SDG,,RAI,W 14-12,11,56,5.09,0,,0,0,,0,,,0,0,,0,0,0
11,1989,1989-11-19,11,23.110,SDG,@,PIT,L 17-20,2,4,2.00,0,,0,0,,0,,,0,0,,0,0,0
12,1989,1989-12-03,13,23.124,SDG,,NYJ,L 17-20,5,42,8.40,1,,1,-4,-4.00,0,,,0,0,,0,1,6
13,1989,1989-12-10,14,23.131,SDG,@,WAS,L 21-26,22,72,3.27,1,,1,3,3.00,0,,,0,0,,0,1,6
14,1989,1989-12-17,15,23.138,SDG,@,KAN,W 20-13,39,176,4.51,0,,0,0,,0,,,0,0,,0,0,0
15,1989,1989-12-24,16,23.145,SDG,,DEN,W 19-16,16,16,1.00,0,,0,0,,0,,,0,0,,0,0,0
16,1990,1990-09-09,1,24.039,SDG,@,DAL,L 14-17,16,61,3.81,1,,1,0,0.00,0,,,0,0,,0,1,6
17,1990,1990-09-16,2,24.046,SDG,,CIN,L 16-21,18,103,5.72,0,,1,9,9.00,0,,,0,0,,0,0,0
18,1990,1990-09-23,3,24.053,SDG,@,CLE,W 24-14,24,90,3.75,0,,0,0,,0,,,0,0,,0,0,0
19,1990,1990-09-30,4,24.060,SDG,,HOU,L 7-17,12,75,6.25,0,,2,10,5.00,0,,,0,0,,0,0,0
20,1990,1990-10-07,5,24.067,SDG,@,PIT,L 14-36,9,55,6.11,0,,1,0,0.00,0,,,0,0,,0,0,0
21,1990,1990-10-14,6,24.074,SDG,@,NYJ,W 39-3,26,121,4.65,2,,1,3,3.00,0,,,0,0,,0,2,12
22,1990,1990-10-21,7,24.081,SDG,,RAI,L 9-24,16,76,4.75,0,,2,23,11.50,0,,,0,0,,0,0,0
23,1990,1990-10-28,8,24.088,SDG,,TAM,W 41-10,24,73,3.04,3,,1,4,4.00,0,,,0,0,,0,3,18
24,1990,1990-11-04,9,24.095,SDG,@,SEA,W 31-14,14,59,4.21,0,,1,12,12.00,0,,,0,0,,0,0,0
25,1990,1990-11-11,10,24.102,SDG,,DEN,W 19-7,16,114,7.13,0,,1,1,1.00,0,,,0,0,,0,0,0
26,1990,1990-11-18,11,24.109,SDG,@,KAN,L 10-27,14,40,2.86,0,,2,19,9.50,0,,,0,0,,0,0,0
27,1990,1990-11-25,12,24.116,SDG,,SEA,L 10-13,28,128,4.57,0,,1,1,1.00,0,,,0,0,,0,0,0
28,1990,1990-12-02,13,24.123,SDG,,NYJ,W 38-17,26,159,6.12,2,,1,26,26.00,0,,,0,0,,0,2,12
29,1990,1990-12-16,14,24.137,SDG,@,DEN,L 10-20,22,71,3.23,0,,1,9,9.00,0,,,0,0,,0,0,0
30,1991,1991-09-01,1,25.031,SDG,@,PIT,L 20-26,5,6,1.20,0,,0,0,,0,,,0,0,,0,0,0
31,1991,1991-09-08,2,25.038,SDG,@,SFO,L 14-34,3,29,9.67,0,,0,0,,0,,,0,0,,0,0,0
32,1991,1991-09-15,3,25.045,SDG,,ATL,L 10-13,8,63,7.88,0,,0,0,,0,,,0,0,,0,0,0
33,1991,1991-09-22,4,25.052,SDG,@,DEN,L 19-27,11,49,4.45,1,,0,0,,0,,,0,0,,0,1,6
34,1991,1991-09-29,5,25.059,SDG,,KAN,L 13-14,10,45,4.50,0,,1,46,46.00,0,,,0,0,,0,0,0
35,1991,1991-10-06,6,25.066,SDG,@,RAI,W 21-13,11,51,4.64,1,,2,10,5.00,1,,,0,0,,0,2,12
36,1991,1991-10-13,7,25.073,SDG,@,RAM,L 24-30,5,7,1.40,0,,0,0,,0,,,0,0,,0,0,0
37,1991,1991-10-20,8,25.080,SDG,,CLE,L 24-30,16,54,3.38,1,,2,16,8.00,0,,,0,0,,0,1,6
38,1991,1991-10-27,9,25.087,SDG,@,SEA,L 9-20,23,76,3.30,0,,2,4,2.00,0,,,0,0,,0,0,0
39,1991,1991-11-10,10,25.101,SDG,,SEA,W 17-14,20,86,4.30,2,,0,0,,0,,,0,0,,0,2,12
40,1991,1991-11-17,11,25.108,SDG,,NOR,W 24-21,15,92,6.13,1,,2,15,7.50,0,,,0,0,,0,1,6
41,1991,1991-11-24,12,25.115,SDG,@,NYJ,L 3-24,9,63,7.00,0,,1,0,0.00,0,,,0,0,,0,0,0
42,1991,1991-12-01,13,25.122,SDG,,RAI,L 7-9,16,44,2.75,0,,0,0,,0,,,0,0,,0,0,0
43,1991,1991-12-08,14,25.129,SDG,@,KAN,L 17-20,20,77,3.85,0,,0,0,,0,,,0,0,,0,0,0
44,1991,1991-12-15,15,25.136,SDG,,MIA,W 38-30,14,46,3.29,0,,0,0,,0,,,1,0,0.00,0,0,0
45,1991,1991-12-22,16,25.143,SDG,,DEN,L 14-17,7,46,6.57,0,,0,0,,0,,,0,0,,0,0,0
46,1992,1992-09-06,1,26.036,SDG,,KAN,L 10-24,11,37,3.36,0,,0,0,,0,0.0%,,0,0,,0,0,0
47,1992,1992-09-13,2,26.043,SDG,@,DEN,L 13-21,16,78,4.88,0,,0,0,,0,0.0%,,0,0,,0,0,0
48,1992,1992-09-20,3,26.050,SDG,,PIT,L 6-23,9,23,2.56,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
49,1992,1992-09-27,4,26.057,SDG,@,HOU,L 0-27,11,20,1.82,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
50,1992,1992-10-04,5,26.064,SDG,,SEA,W 17-6,6,18,3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
51,1992,1992-10-25,7,26.085,SDG,,DEN,W 24-21,20,74,3.70,0,,0,0,,0,0.0%,,0,0,,0,0,0
52,1992,1992-11-01,8,26.092,SDG,,IND,W 26-0,27,118,4.37,1,2,2,20,10.00,0,100.0%,10.00,0,0,,0,1,6
53,1992,1992-11-08,9,26.099,SDG,@,KAN,L 14-16,17,37,2.18,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
54,1992,1992-11-15,10,26.106,SDG,@,CLE,W 14-13,19,61,3.21,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
55,1992,1992-11-22,11,26.113,SDG,,TAM,W 29-14,22,104,4.73,0,,0,0,,0,0.0%,,0,0,,0,0,0
56,1992,1992-11-29,12,26.120,SDG,,RAI,W 27-3,16,71,4.44,1,,0,0,,0,0.0%,,0,0,,0,1,6
57,1992,1992-12-06,13,26.127,SDG,@,PHO,W 27-21,9,5,0.56,0,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0
58,1992,1992-12-13,14,26.134,SDG,,CIN,W 27-10,6,47,7.83,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
59,1992,1992-12-20,15,26.141,SDG,@,RAI,W 36-14,16,52,3.25,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
