ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-11-29,11,23.239,MIA,@,BUF,L 14-31,,,,
2,2011,2012-01-01,16,25.272,HOU,,TEN,L 22-23,,,,
3,2012,2012-11-11,9,26.221,HOU,@,CHI,W 13-6,,,,
4,2012,2012-12-02,12,26.242,HOU,@,TEN,W 24-10,,,,
5,2012,2012-12-10,13,26.250,HOU,@,NWE,L 14-42,,0.0,0,0
6,2013,2013-09-22,3,27.171,HOU,@,BAL,L 9-30,,,,
7,2013,2013-09-29,4,27.178,HOU,,SEA,L 20-23,,,,
8,2013,2013-11-17,10,27.227,HOU,,OAK,L 23-28,,,,
9,2014,2014-09-07,1,28.156,PHI,,JAX,W 34-17,,,,
10,2014,2014-09-15,2,28.164,PHI,@,IND,W 30-27,*,,,
11,2014,2014-09-21,3,28.170,PHI,,WAS,W 37-34,*,,,
12,2014,2014-09-28,4,28.177,PHI,@,SFO,L 21-26,,,,
13,2014,2014-10-05,5,28.184,PHI,,STL,W 34-28,,,,
14,2014,2014-10-12,6,28.191,PHI,,NYG,W 27-0,,,,
15,2014,2014-10-26,7,28.205,PHI,@,ARI,L 20-24,,,,
16,2014,2014-11-02,8,28.212,PHI,@,HOU,W 31-21,,,,
17,2014,2014-11-10,9,28.220,PHI,,CAR,W 45-21,,,,
18,2014,2014-11-16,10,28.226,PHI,@,GNB,L 20-53,,,,
19,2014,2014-11-23,11,28.233,PHI,,TEN,W 43-24,*,,,
20,2014,2014-11-27,12,28.237,PHI,@,DAL,W 33-10,*,0.0,0,0
21,2014,2014-12-07,13,28.247,PHI,,SEA,L 14-24,*,,,
22,2014,2014-12-14,14,28.254,PHI,,DAL,L 27-38,*,0.0,1,0
23,2014,2014-12-20,15,28.260,PHI,@,WAS,L 24-27,*,0.0,1,0
24,2014,2014-12-28,16,28.268,PHI,@,NYG,W 34-26,*,,,
25,2015,2015-09-14,1,29.163,PHI,@,ATL,L 24-26,*,0.0,0,0
26,2015,2015-09-20,2,29.169,PHI,,DAL,L 10-20,*,0.0,0,0
27,2015,2015-09-27,3,29.176,PHI,@,NYJ,W 24-17,*,0.0,0,0
28,2016,2017-01-01,16,30.272,SFO,,SEA,L 23-25,*,0.0,0,0
