ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1995,1995-09-03,1,23.121,GNB,,STL,L 14-17,,,,,,0,,,,,0.0%,,0,0,,0,,
2,1995,1995-09-11,2,23.129,GNB,@,CHI,W 27-24,,,,,,,,,,,0.0%,,0,0,,0,,
3,1995,1995-09-17,3,23.135,GNB,,NYG,W 14-6,,,,,,0,,,,,0.0%,,0,0,,0,,
4,1995,1995-09-24,4,23.142,GNB,@,JAX,W 24-14,,0,0,,0,0,0,0,,0,0.0%,,1,27,27.00,0,0,0
5,1995,1995-10-08,5,23.156,GNB,@,DAL,L 24-34,,,,,,,,,,,0.0%,,0,0,,0,,
6,1995,1995-10-15,6,23.163,GNB,,DET,W 30-21,,0,0,,0,0,0,0,,0,0.0%,,1,28,28.00,0,0,0
7,1995,1995-10-22,7,23.170,GNB,,MIN,W 38-21,,,,,,0,,,,,0.0%,,0,0,,0,,
8,1995,1995-10-29,8,23.177,GNB,@,DET,L 16-24,,,,,,,,,,,0.0%,,0,0,,0,,
9,1995,1995-11-05,9,23.184,GNB,@,MIN,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
10,1995,1995-11-12,10,23.191,GNB,,CHI,W 35-28,,0,0,,0,0,0,0,,0,0.0%,,1,24,24.00,0,0,0
11,1995,1995-11-19,11,23.198,GNB,@,CLE,W 31-20,,,,,,,,,,,0.0%,,0,0,,0,,
12,1995,1995-11-26,12,23.205,GNB,,TAM,W 35-13,,0,0,,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
13,1995,1995-12-03,13,23.212,GNB,,CIN,W 24-10,,0,0,,0,0,0,0,,0,0.0%,,2,34,17.00,0,0,0
14,1995,1995-12-10,14,23.219,GNB,@,TAM,L 10-13,,,,,,0,,,,,0.0%,,0,0,,0,,
15,1995,1995-12-16,15,23.225,GNB,@,NOR,W 34-23,,,,,,,,,,,0.0%,,0,0,,0,,
16,1995,1995-12-24,16,23.233,GNB,,PIT,W 24-19,,0,0,,0,0,0,0,,0,0.0%,,1,11,11.00,0,0,0
17,1996,1996-09-01,1,24.119,GNB,@,TAM,W 34-3,,5,13,2.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,1996,1996-09-09,2,24.127,GNB,,PHI,W 39-13,,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,1996,1996-09-15,3,24.133,GNB,,SDG,W 42-10,,4,14,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,1996,1996-09-22,4,24.140,GNB,@,MIN,L 21-30,,0,0,,0,0,,,,,0.0%,,0,0,,0,,
21,1996,1996-09-29,5,24.147,GNB,@,SEA,W 31-10,,0,0,,0,0,,,,,0.0%,,0,0,,0,,
22,1996,1996-10-06,6,24.154,GNB,@,CHI,W 37-6,,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,1996,1996-10-14,7,24.162,GNB,,SFO,W 23-20,,0,0,,0,,,,,,0.0%,,0,0,,0,,
24,1996,1996-10-27,8,24.175,GNB,,TAM,W 13-7,,0,0,,0,,,,,,0.0%,,0,0,,0,,
25,1996,1996-11-03,9,24.182,GNB,,DET,W 28-18,,0,0,,0,,,,,,0.0%,,0,0,,0,,
26,1996,1996-11-10,10,24.189,GNB,@,KAN,L 20-27,,0,0,,0,,,,,,0.0%,,0,0,,0,,
27,1996,1996-11-18,11,24.197,GNB,@,DAL,L 6-21,,0,0,,0,,,,,,0.0%,,0,0,,0,,
28,1996,1996-11-24,12,24.203,GNB,@,STL,W 24-9,,0,0,,0,0,0,0,,0,0.0%,,1,17,17.00,0,0,0
29,1996,1996-12-01,13,24.210,GNB,,CHI,W 28-17,,0,0,,0,,,,,,0.0%,,0,0,,0,,
30,1996,1996-12-08,14,24.217,GNB,,DEN,W 41-6,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0
31,1996,1996-12-15,15,24.224,GNB,@,DET,W 31-3,,0,0,,0,,,,,,0.0%,,0,0,,0,,
32,1996,1996-12-22,16,24.231,GNB,,MIN,W 38-10,,5,35,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,1997,1997-09-01,1,25.119,GNB,,CHI,W 38-24,,,,,,,,,,,0.0%,,,,,,,
34,1997,1997-09-07,2,25.125,GNB,@,PHI,L 9-10,,,,,,,,,,,0.0%,,,,,,,
35,1997,1997-09-14,3,25.132,GNB,,MIA,W 23-18,,,,,,,,,,,0.0%,,,,,,,
36,1997,1997-09-21,4,25.139,GNB,,MIN,W 38-32,,,,,,,,,,,0.0%,,,,,,,
37,1997,1997-09-28,5,25.146,GNB,@,DET,L 15-26,,,,,,,,,,,0.0%,,,,,,,
38,1997,1997-10-05,6,25.153,GNB,,TAM,W 21-16,,,,,,,,,,,0.0%,,,,,,,
39,1997,1997-10-12,7,25.160,GNB,@,CHI,W 24-23,,,,,,,,,,,0.0%,,,,,,,
40,1997,1997-10-27,8,25.175,GNB,@,NWE,W 28-10,,,,,,,,,,,0.0%,,,,,,,
41,1997,1997-11-02,9,25.181,GNB,,DET,W 20-10,,,,,,,,,,,0.0%,,,,,,,
42,1997,1997-11-09,10,25.188,GNB,,STL,W 17-7,,,,,,,,,,,0.0%,,,,,,,
43,1997,1997-11-16,11,25.195,GNB,@,IND,L 38-41,,,,,,,,,,,0.0%,,,,,,,
44,1997,1997-11-23,12,25.202,GNB,,DAL,W 45-17,,,,,,,,,,,0.0%,,,,,,,
45,1997,1997-12-01,13,25.210,GNB,@,MIN,W 27-11,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
46,1997,1997-12-07,14,25.216,GNB,@,TAM,W 17-6,,,,,,,,,,,0.0%,,,,,,,
47,1997,1997-12-14,15,25.223,GNB,@,CAR,W 31-10,,,,,,,,,,,0.0%,,,,,,,
48,1997,1997-12-20,16,25.229,GNB,,BUF,W 31-21,,,,,,,,,,,0.0%,,,,,,,
49,1998,1998-09-06,1,26.124,GNB,,DET,W 38-19,,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
50,1998,1998-09-13,2,26.131,GNB,,TAM,W 23-15,,,,,,,,,,,0.0%,,,,,,,
51,1998,1998-09-20,3,26.138,GNB,@,CIN,W 13-6,,,,,,,,,,,0.0%,,,,,,,
52,1998,1998-10-05,5,26.153,GNB,,MIN,L 24-37,,8,55,6.88,0,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0
53,1998,1998-10-15,6,26.163,GNB,@,DET,L 20-27,,19,69,3.63,0,2,2,1,0.50,0,100.0%,0.50,0,0,,0,0,0
54,1998,1998-10-25,7,26.173,GNB,,BAL,W 28-10,,29,72,2.48,0,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
55,1998,1998-11-01,8,26.180,GNB,,SFO,W 36-22,,17,95,5.59,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,6
56,1998,1998-11-09,9,26.188,GNB,@,PIT,L 20-27,,8,26,3.25,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
57,1999,1999-09-19,2,27.137,SFO,,NOR,W 28-21,,,,,,,,,,,0.0%,,,,,,,
