ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
34,1983,1983-11-06,10,26.069,NYJ,,BAL,L 14-17,,,,,
35,1983,1983-11-13,11,26.076,NYJ,,BUF,L 17-24,,,,,
36,1983,1983-11-21,12,26.084,NYJ,@,NOR,W 31-28,,,,,
37,1983,1983-11-27,13,26.090,NYJ,,NWE,W 26-3,,,,,
38,1983,1983-12-04,14,26.097,NYJ,@,BAL,W 10-6,,,,,
39,1983,1983-12-10,15,26.103,NYJ,,PIT,L 7-34,,,,,
40,1983,1983-12-16,16,26.109,NYJ,@,MIA,L 14-34,,,,,
41,1984,1984-09-02,1,27.004,NYJ,@,IND,W 23-14,,,,,
42,1984,1984-09-06,2,27.008,NYJ,,PIT,L 17-23,,,,,
43,1984,1984-09-16,3,27.018,NYJ,,CIN,W 43-23,,,,,
44,1984,1984-09-23,4,27.025,NYJ,@,BUF,W 28-26,0,0,,0,1.0
45,1984,1984-09-30,5,27.032,NYJ,,NWE,L 21-28,,,,,
46,1984,1984-10-07,6,27.039,NYJ,@,KAN,W 17-16,,,,,
47,1984,1984-10-14,7,27.046,NYJ,@,CLE,W 24-20,0,0,,0,0.5
48,1984,1984-10-21,8,27.053,NYJ,,KAN,W 28-7,,,,,
49,1984,1984-10-28,9,27.060,NYJ,@,NWE,L 20-30,,,,,
50,1984,1984-11-04,10,27.067,NYJ,,MIA,L 17-31,,,,,
51,1984,1984-11-11,11,27.074,NYJ,,IND,L 5-9,,,,,
52,1984,1984-11-18,12,27.081,NYJ,@,HOU,L 20-31,,,,,
53,1984,1984-11-26,13,27.089,NYJ,@,MIA,L 17-28,,,,,
54,1984,1984-12-02,14,27.095,NYJ,,NYG,L 10-20,,,,,
55,1984,1984-12-08,15,27.101,NYJ,,BUF,W 21-17,,,,,
56,1984,1984-12-16,16,27.109,NYJ,@,TAM,L 21-41,,,,,
57,1985,1985-09-08,1,28.010,NYJ,@,RAI,L 0-31,,,,,
58,1985,1985-09-15,2,28.017,NYJ,,BUF,W 42-3,,,,,
59,1985,1985-09-22,3,28.024,NYJ,@,GNB,W 24-3,,,,,
60,1985,1985-09-29,4,28.031,NYJ,,IND,W 25-20,,,,,
61,1985,1985-10-06,5,28.038,NYJ,@,CIN,W 29-20,,,,,
62,1985,1985-10-14,6,28.046,NYJ,,MIA,W 23-7,,,,,
63,1985,1985-10-20,7,28.052,NYJ,@,NWE,L 13-20,,,,,
64,1985,1985-10-27,8,28.059,NYJ,,SEA,W 17-14,,,,,
65,1985,1985-11-03,9,28.066,NYJ,@,IND,W 35-17,,,,,
66,1985,1985-11-10,10,28.073,NYJ,@,MIA,L 17-21,,,,,
67,1985,1985-11-17,11,28.080,NYJ,,TAM,W 62-28,,,,,
68,1985,1985-11-24,12,28.087,NYJ,,NWE,W 16-13,,,,,
69,1985,1985-11-28,13,28.091,NYJ,@,DET,L 20-31,,,,,
70,1985,1985-12-08,14,28.101,NYJ,@,BUF,W 27-7,,,,,
71,1985,1985-12-14,15,28.107,NYJ,,CHI,L 6-19,,,,,
72,1985,1985-12-22,16,28.115,NYJ,,CLE,W 37-10,,,,,
73,1986,1986-09-07,1,29.009,NYJ,@,BUF,W 28-24,0,0,,0,
74,1986,1986-09-11,2,29.013,NYJ,,NWE,L 6-20,0,0,,0,
75,1986,1986-09-21,3,29.023,NYJ,,MIA,W 51-45,0,0,,0,
76,1986,1986-09-28,4,29.030,NYJ,@,IND,W 26-7,0,0,,0,
77,1986,1986-10-05,5,29.037,NYJ,,BUF,W 14-13,0,0,,0,
78,1986,1986-10-12,6,29.044,NYJ,@,NWE,W 31-24,1,10,10.00,0,0.0
79,1986,1986-10-20,7,29.052,NYJ,,DEN,W 22-10,1,7,7.00,0,0.0
80,1986,1986-10-26,8,29.058,NYJ,,NOR,W 28-23,0,0,,0,
81,1986,1986-11-02,9,29.065,NYJ,@,SEA,W 38-7,0,0,,0,
82,1986,1986-11-09,10,29.072,NYJ,@,ATL,W 28-14,0,0,,0,
83,1986,1986-11-16,11,29.079,NYJ,,IND,W 31-16,0,0,,0,
84,1986,1986-11-24,12,29.087,NYJ,@,MIA,L 3-45,0,0,,0,
85,1986,1986-11-30,13,29.093,NYJ,,RAM,L 3-17,1,0,0.00,0,0.0
86,1986,1986-12-07,14,29.100,NYJ,@,SFO,L 10-24,0,0,,0,
87,1986,1986-12-13,15,29.106,NYJ,,PIT,L 24-45,0,0,,0,
88,1986,1986-12-21,16,29.114,NYJ,@,CIN,L 21-52,0,0,,0,1.0
