ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.193,CHI,,GNB,L 9-16,0,0,,0,4,60,15.00,0,0,0,0,0,0
2,1981,1981-09-13,2,23.200,CHI,@,SFO,L 17-28,0,0,,0,2,24,12.00,0,0,0,0,0,0
3,1981,1981-09-20,3,23.207,CHI,,TAM,W 28-17,0,0,,0,2,93,46.50,1,1,6,0,0,0
4,1981,1981-09-28,4,23.215,CHI,,RAM,L 7-24,0,0,,0,3,26,8.67,0,0,0,0,0,0
5,1981,1981-10-04,5,23.221,CHI,@,MIN,L 21-24,0,0,,0,4,22,5.50,0,0,0,0,0,0
6,1981,1981-10-11,6,23.228,CHI,,WAS,L 7-24,1,23,23.00,0,3,28,9.33,0,0,0,0,0,0
7,1981,1981-10-19,7,23.236,CHI,@,DET,L 17-48,1,17,17.00,0,2,12,6.00,0,0,0,0,0,0
8,1981,1981-10-25,8,23.242,CHI,,SDG,W 20-17,1,6,6.00,0,2,12,6.00,0,0,0,0,0,0
9,1981,1981-11-01,9,23.249,CHI,@,TAM,L 10-20,1,12,12.00,0,2,62,31.00,0,0,0,0,0,0
10,1981,1981-11-08,10,23.256,CHI,@,KAN,W 16-13,1,15,15.00,0,2,28,14.00,0,0,0,0,0,0
11,1981,1981-11-15,11,23.263,CHI,@,GNB,L 17-21,0,0,,0,5,39,7.80,0,0,0,1,0,0
12,1981,1981-11-22,12,23.270,CHI,,DET,L 7-23,1,8,8.00,0,2,16,8.00,0,0,0,0,0,0
13,1981,1981-11-26,13,23.274,CHI,@,DAL,L 9-10,0,0,,0,1,10,10.00,0,0,0,0,0,0
14,1981,1981-12-06,14,23.284,CHI,,MIN,W 10-9,0,0,,0,5,49,9.80,0,0,0,1,3,0
15,1981,1981-12-13,15,23.291,CHI,@,OAK,W 23-6,1,21,21.00,0,1,7,7.00,0,0,0,0,0,0
16,1981,1981-12-20,16,23.298,CHI,,DEN,W 35-24,0,0,,0,3,21,7.00,0,0,0,0,0,0
17,1982,1982-09-12,1,24.199,CHI,@,DET,L 10-17,3,52,17.33,0,0,0,,0,0,0,0,0,0
