ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1982,1982-09-12,1,23.179,NWE,@,BAL,W 24-13,3,3,100.0,1,1,100.0,0,6
2,1982,1982-09-19,2,23.186,NWE,,NYJ,L 7-31,1,1,100.0,,,,0,1
3,1982,1982-11-21,3,23.249,NWE,@,CLE,L 7-10,1,1,100.0,,1,0.0,0,1
