ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-08,1,25.189,NOR,@,GNB,L 34-42,*,0,0,0,,0,0.0%,,0,0,,0,1,7,7.00,0,0,0,0.0,0,0
2,2011,2011-09-18,2,25.199,NOR,,CHI,W 30-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
3,2011,2011-09-25,3,25.206,NOR,,HOU,W 40-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2011,2011-10-02,4,25.213,NOR,@,JAX,W 23-10,,1,0,0,,0,0.0%,0.00,1,1,1.00,1,0,0,,0,1,6,0.0,0,0
5,2011,2011-10-09,5,25.220,NOR,@,CAR,W 30-27,,1,1,1,1.00,1,100.0%,1.00,1,0,0.00,0,0,0,,0,1,6,0.0,0,0
6,2011,2011-10-16,6,25.227,NOR,@,TAM,L 20-26,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,0,0
7,2011,2011-10-23,7,25.234,NOR,,IND,W 62-7,*,0,0,0,,0,0.0%,,1,1,1.00,1,0,0,,0,1,6,0.0,0,0
8,2011,2011-10-30,8,25.241,NOR,@,STL,L 21-31,*,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2011,2011-11-06,9,25.248,NOR,,TAM,W 27-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2011,2011-11-13,10,25.255,NOR,@,ATL,W 26-23,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2011,2011-11-28,11,25.270,NOR,,NYG,W 49-24,*,,,,,,0.0%,,,,,,,,,,,,,,
12,2011,2011-12-04,12,25.276,NOR,,DET,W 31-17,*,,,,,,0.0%,,,,,,,,,,,,,,
13,2011,2011-12-11,13,25.283,NOR,@,TEN,W 22-17,*,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2011,2011-12-18,14,25.290,NOR,@,MIN,W 42-20,,1,1,12,12.00,0,100.0%,12.00,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
15,2011,2011-12-26,15,25.298,NOR,,ATL,W 45-16,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
16,2011,2012-01-01,16,25.304,NOR,,CAR,W 45-17,*,2,2,3,1.50,1,100.0%,1.50,0,0,,0,0,0,,0,1,6,0.0,0,0
17,2012,2012-09-09,1,26.190,NOR,,WAS,L 32-40,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2012,2012-09-16,2,26.197,NOR,@,CAR,L 27-35,*,,,,,,0.0%,,,,,,,,,,,,,,
19,2012,2012-09-23,3,26.204,NOR,,KAN,L 24-27,*,1,1,6,6.00,1,100.0%,6.00,0,0,,0,1,0,0.00,0,1,6,0.0,0,0
20,2012,2012-09-30,4,26.211,NOR,@,GNB,L 27-28,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2012,2012-10-07,5,26.218,NOR,,SDG,W 31-24,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2012,2012-10-21,6,26.232,NOR,@,TAM,W 35-28,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2012,2012-10-28,7,26.239,NOR,@,DEN,L 14-34,,,,,,,0.0%,,,,,,,,,,,,,,
24,2012,2012-11-05,8,26.247,NOR,,PHI,W 28-13,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2012,2012-11-11,9,26.253,NOR,,ATL,W 31-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2012,2012-11-18,10,26.260,NOR,@,OAK,W 38-17,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2012,2012-11-25,11,26.267,NOR,,SFO,L 21-31,,2,2,9,4.50,1,100.0%,4.50,0,0,,0,0,0,,0,1,6,0.0,0,0
28,2012,2012-11-29,12,26.271,NOR,@,ATL,L 13-23,,2,2,2,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2012,2012-12-09,13,26.281,NOR,@,NYG,L 27-52,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2012,2012-12-16,14,26.288,NOR,,TAM,W 41-0,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
31,2012,2012-12-30,16,26.302,NOR,,CAR,L 38-44,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2013,2013-09-08,1,27.189,NOR,,ATL,W 23-17,*,,,,,,0.0%,,,,,,,,,,,,,,
33,2013,2013-09-15,2,27.196,NOR,@,TAM,W 16-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2013,2013-09-22,3,27.203,NOR,,ARI,W 31-7,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2013,2013-09-30,4,27.211,NOR,,MIA,W 38-17,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
36,2013,2013-10-06,5,27.217,NOR,@,CHI,W 26-18,,4,4,17,4.25,0,100.0%,4.25,3,11,3.67,0,0,0,,0,0,0,0.0,0,0
37,2013,2013-10-13,6,27.224,NOR,@,NWE,L 27-30,,1,1,3,3.00,0,100.0%,3.00,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
38,2013,2013-10-27,7,27.238,NOR,,BUF,W 35-17,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2013,2013-11-03,8,27.245,NOR,@,NYJ,L 20-26,,1,0,0,,0,0.0%,0.00,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
40,2013,2013-11-10,9,27.252,NOR,,DAL,W 49-17,,,,,,,0.0%,,,,,,,,,,,,,,
41,2013,2013-11-17,10,27.259,NOR,,SFO,W 23-20,*,1,1,3,3.00,0,100.0%,3.00,2,3,1.50,1,0,0,,0,1,6,0.0,0,0
42,2013,2013-11-21,11,27.263,NOR,@,ATL,W 17-13,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
43,2013,2013-12-02,12,27.274,NOR,@,SEA,L 7-34,*,1,1,3,3.00,0,100.0%,3.00,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
44,2013,2013-12-08,13,27.280,NOR,,CAR,W 31-13,,1,1,4,4.00,0,100.0%,4.00,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
45,2013,2013-12-15,14,27.287,NOR,@,STL,L 16-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,2,0
46,2013,2013-12-22,15,27.294,NOR,@,CAR,L 13-17,,2,2,3,1.50,0,100.0%,1.50,3,8,2.67,0,0,0,,0,0,0,0.0,0,0
47,2013,2013-12-29,16,27.301,NOR,,TAM,W 42-17,*,1,1,2,2.00,0,100.0%,2.00,2,3,1.50,0,0,0,,0,0,0,0.0,0,0
48,2014,2014-09-08,1,28.189,DET,,NYG,W 35-14,,,,,,,0.0%,,,,,,,,,,,,,,
49,2014,2014-09-14,2,28.195,DET,@,CAR,L 7-24,,2,2,3,1.50,1,100.0%,1.50,0,0,,0,0,0,,0,1,6,0.0,1,0
50,2014,2014-09-21,3,28.202,DET,,GNB,W 19-7,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0,0.0,1,0
51,2014,2014-09-28,4,28.209,DET,@,NYJ,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0
52,2014,2014-10-05,5,28.216,DET,,BUF,L 14-17,,,,,,,0.0%,,,,,,,,,,,,,,
53,2014,2014-10-12,6,28.223,DET,@,MIN,W 17-3,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0,,0,0,0,0.0,1,0
54,2014,2014-10-19,7,28.230,DET,,NOR,W 24-23,,,,,,,0.0%,,,,,,,,,,,,,,
55,2014,2014-10-26,8,28.237,DET,@,ATL,W 22-21,*,0,0,0,,0,0.0%,,2,5,2.50,0,0,0,,0,0,0,0.0,1,0
56,2014,2014-11-09,9,28.251,DET,,MIA,W 20-16,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2014,2014-11-16,10,28.258,DET,@,ARI,L 6-14,,0,0,0,,0,0.0%,,2,3,1.50,0,0,0,,0,0,0,0.0,0,0
58,2014,2014-11-23,11,28.265,DET,@,NWE,L 9-34,,,,,,,0.0%,,,,,,,,,,,,,,
