ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1993,1993-09-05,1,25.310,GNB,,RAM,W 36-6,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0
2,1993,1993-10-03,4,25.338,GNB,@,DAL,L 14-36,,3,5,60.00,26,0,0,73.7,0,0,5.20,5.20,0,0,,0,0,0
3,1993,1993-10-24,6,25.359,GNB,@,TAM,W 37-14,,0,0,,0,0,0,,0,,,,0,0,,0,,
4,1995,1995-09-11,2,27.316,GNB,@,CHI,W 27-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
5,1995,1995-09-17,3,27.322,GNB,,NYG,W 14-6,,0,0,,0,0,0,,0,,,,0,0,,0,,
6,1995,1995-09-24,4,27.329,GNB,@,JAX,W 24-14,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0
7,1995,1995-11-05,9,28.006,GNB,@,MIN,L 24-27,,8,15,53.33,81,1,1,63.5,0,0,5.40,3.73,1,5,5.00,0,0,0
8,1996,1996-09-09,2,28.315,PHI,@,GNB,L 13-39,,6,11,54.55,70,0,0,74.1,1,0,6.36,6.36,2,7,3.50,0,0,0
9,1996,1996-09-30,5,28.336,PHI,,DAL,L 19-23,,7,14,50.00,118,0,1,49.1,3,19,8.43,5.21,0,0,,0,0,0
10,1996,1996-10-13,6,28.349,PHI,@,NYG,W 19-10,*,18,33,54.55,170,0,0,69.0,1,6,5.15,5.15,4,14,3.50,0,0,0
11,1996,1996-10-20,7,28.356,PHI,,MIA,W 35-28,*,18,24,75.00,226,4,1,126.0,1,3,9.42,10.88,0,0,,0,0,0
12,1996,1996-10-27,8,28.363,PHI,,CAR,W 20-9,*,23,38,60.53,342,1,1,87.8,2,13,9.00,8.34,4,1,0.25,0,0,0
13,1996,1996-11-03,9,29.004,PHI,@,DAL,W 31-21,*,19,33,57.58,217,1,0,87.6,0,0,6.58,7.18,5,12,2.40,1,1,6
14,1996,1996-11-10,10,29.011,PHI,,BUF,L 17-24,*,26,44,59.09,315,2,1,86.8,5,41,7.16,7.05,0,0,,0,0,0
15,1996,1996-11-17,11,29.018,PHI,,WAS,L 21-26,*,21,33,63.64,251,1,1,84.3,3,16,7.61,6.85,1,1,1.00,0,0,0
16,1996,1996-11-24,12,29.025,PHI,@,ARI,L 30-36,*,21,38,55.26,322,0,1,72.5,4,30,8.47,7.29,0,0,,0,0,0
17,1996,1996-12-01,13,29.032,PHI,,NYG,W 24-0,*,25,33,75.76,284,3,1,118.7,2,13,8.61,9.06,5,-1,-0.20,0,0,0
18,1996,1996-12-05,14,29.036,PHI,@,IND,L 10-37,*,17,34,50.00,182,0,3,29.3,1,4,5.35,1.38,2,11,5.50,0,0,0
19,1996,1996-12-14,15,29.045,PHI,@,NYJ,W 21-20,*,17,34,50.00,198,3,2,72.9,4,26,5.82,4.94,7,12,1.71,0,0,0
20,1996,1996-12-22,16,29.053,PHI,,ARI,W 29-19,*,20,32,62.50,216,0,1,69.3,0,0,6.75,5.34,1,2,2.00,0,0,0
21,1997,1997-08-31,1,29.305,PHI,@,NYG,L 17-31,*,9,25,36.00,103,0,0,49.2,2,9,4.12,4.12,3,20,6.67,0,0,0
22,1997,1997-09-07,2,29.312,PHI,,GNB,W 10-9,*,19,32,59.38,173,1,0,84.5,3,15,5.41,6.03,3,0,0.00,0,0,0
