ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2000,2000-09-24,4,22.004,KAN,@,DEN,W 23-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,5,108,21.60,0,0,0,,0,0,0
2,2000,2000-10-02,5,22.012,KAN,,SEA,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,81,27.00,0,2,27,13.50,0,0,0
3,2000,2000-10-15,6,22.025,KAN,,OAK,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,84,28.00,0,1,11,11.00,0,0,0
4,2000,2000-10-22,7,22.032,KAN,,STL,W 54-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,24,12.00,0,2,-2,-1.00,0,0,0
5,2000,2000-10-29,8,22.039,KAN,@,SEA,W 24-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,4,61,15.25,0,1,1,1.00,0,0,0
6,2001,2001-09-09,1,22.354,KAN,,OAK,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,21,21.00,0,0,0,,0,0,0
7,2001,2001-09-23,2,23.003,KAN,,NYG,L 3-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,42,21.00,0,2,15,7.50,0,0,0
8,2001,2001-09-30,3,23.010,KAN,@,WAS,W 45-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,68,22.67,0,3,19,6.33,0,0,0
9,2001,2001-10-07,4,23.017,KAN,@,DEN,L 6-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,61,20.33,0,4,47,11.75,0,0,0
10,2001,2001-11-04,8,23.045,KAN,@,SDG,W 25-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,67,22.33,0,3,26,8.67,0,0,0
11,2001,2001-11-11,9,23.052,KAN,@,NYJ,L 7-27,,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0,,,,,,4,71,17.75,0,2,21,10.50,0,0,0
12,2001,2001-11-25,10,23.066,KAN,,SEA,W 19-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,34,17.00,0,4,24,6.00,0,0,0
13,2001,2001-11-29,11,23.070,KAN,,PHI,L 10-23,,0,0,0,,0,0.0%,,1,4,4.00,0,0,0,,0,0,0,,,,,,5,131,26.20,0,2,22,11.00,0,0,0
14,2001,2001-12-09,12,23.080,KAN,@,OAK,L 26-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,106,35.33,0,4,26,6.50,0,0,0
15,2001,2001-12-16,13,23.087,KAN,,DEN,W 26-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,6,108,18.00,0,2,17,8.50,0,0,0
16,2001,2001-12-23,14,23.094,KAN,,SDG,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,77,25.67,0,2,22,11.00,0,0,0
17,2001,2001-12-30,15,23.101,KAN,@,JAX,W 30-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,5,122,24.40,0,3,-7,-2.33,0,0,0
18,2001,2002-01-06,16,23.108,KAN,@,SEA,L 18-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,3,61,20.33,0,1,3,3.00,0,0,0
19,2002,2002-09-08,1,23.353,KAN,@,CLE,W 40-39,,2,1,4,4.00,0,50.0%,2.00,2,14,7.00,0,0,0,,0,0,0,,,,,,7,192,27.43,0,0,0,,0,0,0
20,2002,2002-09-15,2,23.360,KAN,,JAX,L 16-23,,4,1,6,6.00,0,25.0%,1.50,1,4,4.00,0,0,0,,0,0,0,,,,,,2,31,15.50,0,2,21,10.50,0,0,0
21,2002,2002-09-22,3,24.002,KAN,@,NWE,L 38-41,,1,1,12,12.00,0,100.0%,12.00,2,34,17.00,0,0,0,,0,0,0,,,,,,3,116,38.67,0,2,12,6.00,0,0,0
