ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1974,1974-09-15,1,23.169,CLE,@,CIN,L 7-33
2,1974,1974-10-06,4,23.190,CLE,,OAK,L 24-40
3,1974,1974-10-13,5,23.197,CLE,,CIN,L 24-34
4,1974,1974-10-20,6,23.204,CLE,@,PIT,L 16-20
5,1974,1974-10-27,7,23.211,CLE,,DEN,W 23-21
6,1974,1974-11-03,8,23.218,CLE,@,SDG,L 35-36
7,1974,1974-11-10,9,23.225,CLE,@,NWE,W 21-14
8,1974,1974-11-17,10,23.232,CLE,,PIT,L 16-26
9,1974,1974-11-24,11,23.239,CLE,,BUF,L 10-15
10,1974,1974-12-01,12,23.246,CLE,,SFO,W 7-0
11,1974,1974-12-07,13,23.252,CLE,@,DAL,L 17-41
12,1974,1974-12-15,14,23.260,CLE,@,HOU,L 24-28
