ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-01,1,23.164,WAS,,PHI,L 14-17,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0
2,1996,1996-11-03,9,23.227,WAS,@,BUF,L 13-38,,,0,0,,0,0.0%,,,,,,,,,,,
3,1996,1996-12-22,16,23.276,WAS,,DAL,W 37-10,,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
4,1997,1997-08-31,1,24.163,WAS,@,CAR,W 24-10,,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0
5,1997,1997-09-07,2,24.170,WAS,@,PIT,L 13-14,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
6,1997,1997-09-14,3,24.177,WAS,,ARI,W 19-13,,4,3,43,14.33,0,75.0%,10.75,0,0,,0,0,0,,0,0,0
7,1997,1997-09-28,4,24.191,WAS,,JAX,W 24-12,,2,2,28,14.00,0,100.0%,14.00,1,2,2.00,0,0,0,,0,0,0
8,1997,1997-10-05,5,24.198,WAS,@,PHI,L 10-24,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0
9,1997,1997-10-13,6,24.206,WAS,,DAL,W 21-16,,4,3,6,2.00,0,75.0%,1.50,0,0,,0,0,0,,0,0,0
10,1997,1997-10-19,7,24.212,WAS,@,TEN,L 14-28,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
11,1997,1997-10-26,8,24.219,WAS,,BAL,L 17-20,,3,3,36,12.00,0,100.0%,12.00,1,3,3.00,0,0,0,,0,0,0
12,1997,1997-11-02,9,24.226,WAS,@,CHI,W 31-8,,4,4,53,13.25,0,100.0%,13.25,5,17,3.40,1,0,0,,0,1,6
13,1997,1997-11-09,10,24.233,WAS,,DET,W 30-7,,3,3,33,11.00,0,100.0%,11.00,4,17,4.25,0,0,0,,0,0,0
14,1997,1997-11-16,11,24.240,WAS,@,DAL,L 14-17,,1,1,-2,-2.00,0,100.0%,-2.00,4,15,3.75,0,0,0,,0,0,0
15,1997,1997-11-30,13,24.254,WAS,,STL,L 20-23,,5,4,84,21.00,1,80.0%,16.80,3,9,3.00,0,0,0,,0,1,6
16,1997,1997-12-07,14,24.261,WAS,@,ARI,W 38-28,,3,3,34,11.33,1,100.0%,11.33,6,14,2.33,0,1,15,15.00,0,1,6
17,1997,1997-12-13,15,24.267,WAS,@,NYG,L 10-30,,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,,0,0,0
18,1997,1997-12-21,16,24.275,WAS,,PHI,W 35-32,,2,2,21,10.50,0,100.0%,10.50,3,23,7.67,1,0,0,,0,1,6
19,1998,1998-09-06,1,25.169,WAS,@,NYG,L 24-31,,4,4,25,6.25,1,100.0%,6.25,0,0,,0,0,0,,0,1,6
20,1998,1998-09-14,2,25.177,WAS,,SFO,L 10-45,,1,0,0,,0,0.0%,0.00,2,3,1.50,0,0,0,,0,0,0
21,1998,1998-09-20,3,25.183,WAS,@,SEA,L 14-24,,3,2,18,9.00,0,66.7%,6.00,1,4,4.00,0,0,0,,0,0,0
22,1998,1998-09-27,4,25.190,WAS,,DEN,L 16-38,,2,1,10,10.00,0,50.0%,5.00,1,1,1.00,0,0,0,,0,0,0
23,1998,1998-10-04,5,25.197,WAS,,DAL,L 10-31,,,,,,,0.0%,,,,,,,,,,,
24,1999,1999-12-05,12,26.259,WAS,@,DET,L 17-33,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0
25,1999,2000-01-02,16,26.287,WAS,,MIA,W 21-10,,,,,,,0.0%,,,,,,,,,,,
