ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
42,1987,1987-12-13,13,24.362,RAM,,ATL,W 33-0,,,,,,,,,
43,1987,1987-12-21,14,25.005,RAM,,DAL,L 21-29,,,,,,,,,
44,1987,1987-12-27,15,25.011,RAM,@,SFO,L 0-48,,,,,,,,,
45,1988,1988-09-04,1,25.263,RAM,@,GNB,W 34-7,0,0,,0,1,6,1,47,1
46,1988,1988-09-11,2,25.270,RAM,,DET,W 17-10,,,,,,,0,14,0
47,1988,1988-09-18,3,25.277,RAM,@,RAI,W 22-17,0,0,,0,,,,,
48,1988,1988-09-25,4,25.284,RAM,@,NYG,W 45-31,0,0,,0,0,0,1,22,0
49,1988,1988-10-02,5,25.291,RAM,,PHO,L 27-41,0,0,,0,0,0,1,0,0
50,1988,1988-10-09,6,25.298,RAM,@,ATL,W 33-0,0,0,,0,,,,,
51,1988,1988-10-16,7,25.305,RAM,,SFO,L 21-24,0,0,,0,,,,,
52,1988,1988-10-23,8,25.312,RAM,,SEA,W 31-10,0,0,,0,,,,,
53,1988,1988-10-30,9,25.319,RAM,@,NOR,W 12-10,0,0,,0,,,,,
54,1988,1988-11-06,10,25.326,RAM,@,PHI,L 24-30,0,0,,0,,,,,
55,1988,1988-11-13,11,25.333,RAM,,NOR,L 10-14,0,0,,0,,,,,
56,1988,1988-11-20,12,25.340,RAM,,SDG,L 24-38,0,0,,0,,,,,
57,1988,1988-11-27,13,25.347,RAM,@,DEN,L 24-35,0,0,,0,,,,,
58,1988,1988-12-05,14,25.355,RAM,,CHI,W 23-3,0,0,,0,,,,,
59,1988,1988-12-11,15,25.361,RAM,,ATL,W 22-7,1,1,1.00,0,0,0,0,0,0
60,1988,1988-12-18,16,26.002,RAM,@,SFO,W 38-16,0,0,,0,,,,,
61,1989,1989-09-10,1,26.268,RAM,@,ATL,W 31-21,,,,,,,,,
62,1989,1989-09-17,2,26.275,RAM,,IND,W 31-17,0,0,,0,0,0,1,0,0
63,1989,1989-09-24,3,26.282,RAM,,GNB,W 41-38,,,,,,,,,
64,1989,1989-10-01,4,26.289,RAM,@,SFO,W 13-12,,,,,,,,,
65,1989,1989-10-08,5,26.296,RAM,,ATL,W 26-14,,,,,,,,,
66,1989,1989-10-16,6,26.304,RAM,@,BUF,L 20-23,0,0,,0,0,0,1,10,0
67,1989,1989-10-22,7,26.310,RAM,,NOR,L 21-40,,,,,,,,,
68,1989,1989-10-29,8,26.317,RAM,@,CHI,L 10-20,,,,,,,,,
69,1989,1989-11-05,9,26.324,RAM,@,MIN,L 21-23,,,,,,,,,
70,1989,1989-11-12,10,26.331,RAM,,NYG,W 31-10,,,,,,,,,
71,1989,1989-11-19,11,26.338,RAM,,PHO,W 37-14,0,0,,0,0,0,2,11,0
72,1989,1989-11-26,12,26.345,RAM,@,NOR,W 20-17,,,,,,,,,
73,1989,1989-12-03,13,26.352,RAM,@,DAL,W 35-31,,,,,,,,,
74,1989,1989-12-11,14,26.360,RAM,,SFO,L 27-30,,,,,,,,,
75,1989,1989-12-17,15,27.001,RAM,,NYJ,W 38-14,0,0,,0,0,0,1,0,0
76,1989,1989-12-24,16,27.008,RAM,@,NWE,W 24-20,0,0,,0,1,6,1,27,1
77,1990,1990-10-07,4,27.295,RAM,,CIN,L 31-34,,,,,,,,,
78,1990,1990-10-14,5,27.302,RAM,@,CHI,L 9-38,,,,,,,,,
79,1990,1990-10-21,6,27.309,RAM,,ATL,W 44-24,,,,,,,,,
80,1990,1990-10-29,7,27.317,RAM,@,PIT,L 10-41,,,,,,,,,
81,1990,1990-11-11,9,27.330,RAM,,NYG,L 7-31,,,,,,,,,
82,1990,1990-11-18,10,27.337,RAM,,DAL,L 21-24,,,,,,,,,
83,1990,1990-11-25,11,27.344,RAM,@,SFO,W 28-17,,,,,,,,,
84,1990,1990-12-02,12,27.351,RAM,@,CLE,W 38-23,,,,,,,,,
85,1990,1990-12-09,13,27.358,RAM,,NOR,L 20-24,,,,,,,,,
86,1990,1990-12-17,14,28.001,RAM,,SFO,L 10-26,,,,,,,,,
87,1990,1990-12-23,15,28.007,RAM,@,ATL,L 13-20,,,,,,,,,
88,1990,1990-12-31,16,28.015,RAM,@,NOR,L 17-20,,,,,,,,,
89,1991,1991-09-01,1,28.259,RAM,,PHO,L 14-24,0,0,,0,,,,,
90,1991,1991-09-08,2,28.266,RAM,@,NYG,W 19-13,0,0,,0,,,,,
91,1991,1991-09-15,3,28.273,RAM,@,NOR,L 7-24,0,0,,0,1,6,1,59,1
92,1991,1991-09-22,4,28.280,RAM,@,SFO,L 10-27,0,0,,0,,,,,
93,1991,1991-09-29,5,28.287,RAM,,GNB,W 23-21,0,0,,0,,,,,
94,1991,1991-10-13,6,28.301,RAM,,SDG,W 30-24,0,0,,0,,,,,
95,1991,1991-10-20,7,28.308,RAM,@,RAI,L 17-20,0,0,,0,0,0,1,22,0
96,1991,1991-10-27,8,28.315,RAM,@,ATL,L 14-31,0,0,,0,,,,,
97,1991,1991-11-03,9,28.322,RAM,,NOR,L 17-24,0,0,,0,,,,,
98,1991,1991-11-10,10,28.329,RAM,,KAN,L 20-27,0,0,,0,,,,,
99,1991,1991-11-17,11,28.336,RAM,@,DET,L 10-21,0,0,,0,,,,,
100,1991,1991-11-25,12,28.344,RAM,,SFO,L 10-33,1,9,9.00,0,0,0,0,0,0
101,1991,1991-12-01,13,28.350,RAM,,WAS,L 6-27,0,0,,0,,,,,
102,1991,1991-12-08,14,28.357,RAM,,ATL,L 14-31,0,0,,0,,,,,
103,1991,1991-12-15,15,28.364,RAM,@,MIN,L 14-20,0,0,,0,,,,,
104,1991,1991-12-22,16,29.006,RAM,@,SEA,L 9-23,0,0,,0,0,0,1,2,0
105,1992,1992-09-06,1,29.265,HOU,,PIT,L 24-29,,,,,,,,,
106,1992,1992-09-13,2,29.272,HOU,@,IND,W 20-10,0,0,,0,0,0,1,0,0
107,1992,1992-09-20,3,29.279,HOU,,KAN,W 23-20,,,,,,,,,
108,1992,1992-09-27,4,29.286,HOU,,SDG,W 27-0,,,,,,,,,
109,1992,1992-10-11,5,29.300,HOU,@,CIN,W 38-24,,,,,,,,,
110,1992,1992-10-18,6,29.307,HOU,@,DEN,L 21-27,,,,,,,,,
111,1992,1992-10-25,7,29.314,HOU,,CIN,W 26-10,0,0,,0,0,0,1,22,0
112,1992,1992-11-01,8,29.321,HOU,@,PIT,L 20-21,,,,,,,,,
113,1992,1992-11-08,9,29.328,HOU,,CLE,L 14-24,,,,,,,,,
114,1992,1992-11-15,10,29.335,HOU,@,MIN,W 17-13,,,,,,,,,
115,1992,1992-11-22,11,29.342,HOU,@,MIA,L 16-19,,,,,,,,,
116,1992,1992-11-26,12,29.346,HOU,@,DET,W 24-21,0,0,,0,0,0,1,0,0
117,1992,1992-12-07,13,29.357,HOU,,CHI,W 24-7,,,,,,,,,
118,1992,1992-12-13,14,29.363,HOU,,GNB,L 14-16,0,0,,0,0,0,1,0,0
119,1992,1992-12-20,15,30.004,HOU,@,CLE,W 17-14,0,0,,0,0,0,1,0,0
120,1992,1992-12-27,16,30.011,HOU,,BUF,W 27-3,0,0,,0,0,0,1,2,0
121,1993,1993-09-05,1,30.263,TAM,,KAN,L 3-27,,,,,,,,,
122,1993,1993-09-12,2,30.270,TAM,@,NYG,L 7-23,,,,,,,,,
123,1993,1993-09-26,3,30.284,TAM,@,CHI,L 17-47,,,,,,,,,
124,1993,1993-10-03,4,30.291,TAM,,DET,W 27-10,,,,,,,,,
125,1993,1993-10-10,5,30.298,TAM,@,MIN,L 0-15,,,,,,,,,
126,1993,1993-10-24,6,30.312,TAM,,GNB,L 14-37,,,,,,,,,
127,1993,1993-10-31,7,30.319,TAM,@,ATL,W 31-24,,,,,,,,,
128,1993,1993-11-07,8,30.326,TAM,@,DET,L 0-23,,,,,,,,,
129,1993,1993-11-14,9,30.333,TAM,,SFO,L 21-45,,,,,,,,,
130,1993,1993-11-21,10,30.340,TAM,,MIN,W 23-10,,,,,,,,,
131,1993,1993-11-28,11,30.347,TAM,@,GNB,L 10-13,,,,,,,,,
132,1993,1993-12-05,12,30.354,TAM,,WAS,L 17-23,,,,,,,,,
133,1993,1993-12-12,13,30.361,TAM,,CHI,W 13-10,,,,,,,,,
134,1993,1993-12-19,14,31.003,TAM,@,RAI,L 20-27,,,,,,,,,
