ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1974,1974-09-15,1,24.051,PHI,@,STL,L 3-7,0,0,,0,0,0,,0,0,0,,0,3,13,4.33,0,0,0
2,1974,1974-09-23,2,24.059,PHI,,DAL,W 13-10,,,,,,,,,,,,,,,,,,
3,1974,1974-09-29,3,24.065,PHI,,BAL,W 30-10,,,,,,,,,,,,,,,,,,
4,1974,1974-10-06,4,24.072,PHI,@,SDG,W 13-7,0,0,,0,0,0,,0,0,0,,0,1,-6,-6.00,0,0,0
5,1974,1974-10-13,5,24.079,PHI,,NYG,W 35-7,,,,,,,,,,,,,,,,,,
6,1974,1974-10-20,6,24.086,PHI,@,DAL,L 24-31,,,,,,,,,,,,,,,,,,
7,1974,1974-10-27,7,24.093,PHI,@,NOR,L 10-14,,,,,,,,,,,,,,,,,,
8,1974,1974-11-03,8,24.100,PHI,@,PIT,L 0-27,,,,,,,,,,,,,,,,,,
9,1974,1974-11-10,9,24.107,PHI,,WAS,L 20-27,,,,,,,,,,,,,,,,,,
10,1974,1974-11-17,10,24.114,PHI,,STL,L 3-13,,,,,,,,,,,,,,,,,,
11,1974,1974-11-24,11,24.121,PHI,@,WAS,L 7-26,1,28,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1974,1974-12-01,12,24.128,PHI,,GNB,W 36-14,,,,,,,,,,,,,,,,,,
13,1974,1974-12-08,13,24.135,PHI,@,NYG,W 20-7,,,,,,,,,,,,,,,,,,
14,1974,1974-12-15,14,24.142,PHI,,DET,W 28-17,,,,,,,,,,,,,,,,,,
15,1975,1975-09-21,1,25.057,PHI,,NYG,L 14-23,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1975,1975-09-28,2,25.064,PHI,@,CHI,L 13-15,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1975,1975-10-05,3,25.071,PHI,,WAS,W 26-10,1,27,27.00,1,3,37,12.33,0,0,0,,0,0,0,,0,1,6
18,1975,1975-10-12,4,25.078,PHI,@,MIA,L 16-24,3,40,13.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
19,1975,1975-10-19,5,25.085,PHI,@,STL,L 20-31,3,26,8.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
20,1975,1975-10-26,6,25.092,PHI,,DAL,L 17-20,4,72,18.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
21,1975,1975-11-03,7,25.100,PHI,,RAM,L 3-42,3,25,8.33,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
22,1975,1975-11-09,8,25.106,PHI,,STL,L 23-24,7,102,14.57,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1975,1975-11-16,9,25.113,PHI,@,NYG,W 13-10,1,15,15.00,1,2,31,15.50,0,0,0,,0,0,0,,0,1,6
24,1975,1975-11-23,10,25.120,PHI,@,DAL,L 17-27,6,84,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1975,1975-11-30,11,25.127,PHI,,SFO,W 27-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1975,1975-12-07,12,25.134,PHI,,CIN,L 0-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1975,1975-12-14,13,25.141,PHI,@,DEN,L 10-25,2,24,12.00,1,1,16,16.00,0,0,0,,0,0,0,,0,1,6
28,1975,1975-12-21,14,25.148,PHI,@,WAS,W 26-3,2,33,16.50,1,1,6,6.00,0,0,0,,0,0,0,,0,1,6
29,1976,1976-09-12,1,26.048,PHI,@,DAL,L 7-27,3,26,8.67,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
30,1976,1976-09-19,2,26.055,PHI,,NYG,W 20-7,0,0,,0,2,7,3.50,0,1,-3,-3.00,0,0,0,,0,0,0
31,1976,1976-09-27,3,26.063,PHI,,WAS,L 17-20,5,91,18.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
32,1976,1976-10-03,4,26.069,PHI,@,ATL,W 14-13,3,31,10.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
33,1976,1976-10-10,5,26.076,PHI,@,STL,L 14-33,2,36,18.00,0,1,-12,-12.00,0,0,0,,0,0,0,,0,0,0
34,1976,1976-10-17,6,26.083,PHI,@,GNB,L 13-28,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1976,1976-10-24,7,26.090,PHI,,MIN,L 12-31,,,,,,,,,,,,,,,,,,
36,1976,1976-10-31,8,26.097,PHI,@,NYG,W 10-0,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1976,1976-11-07,9,26.104,PHI,,STL,L 14-17,4,76,19.00,1,1,5,5.00,0,0,0,,0,0,0,,0,1,6
38,1976,1976-11-14,10,26.111,PHI,@,CLE,L 3-24,2,17,8.50,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
39,1976,1976-11-21,11,26.118,PHI,,OAK,L 7-26,1,18,18.00,0,2,-4,-2.00,0,0,0,,0,0,0,,0,0,0
40,1976,1976-11-28,12,26.125,PHI,@,WAS,L 0-24,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1976,1976-12-05,13,26.132,PHI,,DAL,L 7-26,1,20,20.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1976,1976-12-12,14,26.139,PHI,,SEA,W 27-10,3,60,20.00,0,1,3,3.00,1,0,0,,0,0,0,,0,1,6
43,1977,1977-09-18,1,27.054,PHI,,TAM,W 13-3,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1977,1977-09-25,2,27.061,PHI,@,RAM,L 0-20,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1977,1977-10-02,3,27.068,PHI,@,DET,L 13-17,4,60,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1977,1977-10-09,4,27.075,PHI,@,NYG,W 28-10,1,28,28.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
47,1977,1977-10-16,5,27.082,PHI,,STL,L 17-21,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
48,1977,1977-10-23,6,27.089,PHI,,DAL,L 10-16,3,28,9.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
49,1977,1977-10-30,7,27.096,PHI,@,WAS,L 17-23,1,21,21.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
50,1977,1977-11-06,8,27.103,PHI,,NOR,W 28-7,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
51,1977,1977-11-13,9,27.110,PHI,,WAS,L 14-17,,,,,,,,,,,,,,,,,,
52,1977,1977-11-20,10,27.117,PHI,@,STL,L 16-21,5,63,12.60,1,0,0,,0,0,0,,0,0,0,,0,1,6
53,1977,1977-11-27,11,27.124,PHI,@,NWE,L 6-14,2,25,12.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
54,1977,1977-12-04,12,27.131,PHI,@,DAL,L 14-24,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1977,1977-12-11,13,27.138,PHI,,NYG,W 17-14,0,0,,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
56,1977,1977-12-18,14,27.145,PHI,,NYJ,W 27-0,3,52,17.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
57,1978,1978-09-03,1,28.039,PHI,,RAM,L 14-16,,,,,,,,,,,,,,,,,,
58,1978,1978-09-10,2,28.046,PHI,@,WAS,L 30-35,,,,,,,,,,,,,,,,,,
59,1978,1978-09-17,3,28.053,PHI,@,NOR,W 24-17,,,,,,,,,,,,,,,,,,
60,1978,1978-09-24,4,28.060,PHI,,MIA,W 17-3,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
61,1978,1978-10-01,5,28.067,PHI,@,BAL,W 17-14,,,,,,,,,,,,,,,,,,
62,1978,1978-10-08,6,28.074,PHI,@,NWE,L 14-24,,,,,,,,,,,,,,,,,,
63,1978,1978-10-15,7,28.081,PHI,,WAS,W 17-10,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1978,1978-11-05,10,28.102,PHI,,GNB,W 10-3,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
65,1978,1978-11-12,11,28.109,PHI,,NYJ,W 17-9,,,,,,,,,,,,,,,,,,
