ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-10,1,22.158,CIN,,CLE,L 7-24,,
2,2000,2000-09-17,2,22.165,CIN,@,JAX,L 0-13,*,
3,2000,2000-09-24,3,22.172,CIN,@,BAL,L 0-37,*,
4,2000,2000-10-01,4,22.179,CIN,,MIA,L 16-31,*,
5,2000,2000-10-15,6,22.193,CIN,@,PIT,L 0-15,,
6,2000,2000-10-22,7,22.200,CIN,,DEN,W 31-21,*,
7,2000,2000-10-29,8,22.207,CIN,@,CLE,W 12-3,*,
8,2000,2000-11-05,9,22.214,CIN,,BAL,L 7-27,*,
9,2000,2000-11-12,10,22.221,CIN,@,DAL,L 6-23,,
10,2000,2000-11-19,11,22.228,CIN,@,NWE,L 13-16,*,
11,2000,2000-11-26,12,22.235,CIN,,PIT,L 28-48,*,
12,2000,2000-12-03,13,22.242,CIN,,ARI,W 24-13,,
13,2000,2000-12-10,14,22.249,CIN,@,TEN,L 3-35,,
14,2000,2000-12-17,15,22.256,CIN,,JAX,W 17-14,*,
15,2000,2000-12-24,16,22.263,CIN,@,PHI,L 7-16,,1.0
16,2002,2002-09-08,1,24.156,CIN,,SDG,L 6-34,,
17,2002,2002-09-15,2,24.163,CIN,@,CLE,L 7-20,,
18,2002,2002-09-22,3,24.170,CIN,@,ATL,L 3-30,,
19,2002,2002-09-29,4,24.177,CIN,,TAM,L 7-35,,
20,2002,2002-10-06,5,24.184,CIN,@,IND,L 21-28,,
21,2002,2002-10-13,6,24.191,CIN,,PIT,L 7-34,,
22,2002,2002-10-27,7,24.205,CIN,,TEN,L 24-30,,
23,2003,2003-09-07,1,25.155,HOU,@,MIA,W 21-20,,
