ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
11,1983,1983-11-06,10,23.158,NWE,,BUF,W 21-7,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
12,1983,1983-11-13,11,23.165,NWE,,MIA,W 17-6,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
13,1983,1983-11-20,12,23.172,NWE,,CLE,L 0-30,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
14,1983,1983-11-27,13,23.179,NWE,@,NYJ,L 3-26,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
15,1983,1983-12-04,14,23.186,NWE,,NOR,W 7-0,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
16,1983,1983-12-11,15,23.193,NWE,@,RAM,W 21-7,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
17,1983,1983-12-18,16,23.200,NWE,@,SEA,L 6-24,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
18,1984,1984-09-02,1,24.093,NWE,@,BUF,W 21-17,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
19,1984,1984-09-09,2,24.100,NWE,@,MIA,L 7-28,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
20,1984,1984-09-16,3,24.107,NWE,,SEA,W 38-23,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
21,1984,1984-09-23,4,24.114,NWE,,WAS,L 10-26,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
22,1984,1984-09-30,5,24.121,NWE,@,NYJ,W 28-21,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
23,1984,1984-10-21,8,24.142,NWE,,MIA,L 24-44,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
24,1984,1984-10-28,9,24.149,NWE,,NYJ,W 30-20,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
25,1984,1984-11-04,10,24.156,NWE,@,DEN,L 19-26,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1984,1984-11-11,11,24.163,NWE,,BUF,W 38-10,5,49,9.80,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
27,1984,1984-11-18,12,24.170,NWE,@,IND,W 50-17,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1984,1984-11-22,13,24.174,NWE,@,DAL,L 17-20,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
29,1984,1984-12-02,14,24.184,NWE,,STL,L 10-33,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
30,1984,1984-12-09,15,24.191,NWE,@,PHI,L 17-27,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
31,1984,1984-12-16,16,24.198,NWE,,IND,W 16-10,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1985,1985-09-08,1,25.099,NWE,,GNB,W 26-20,5,31,6.20,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
33,1985,1985-09-15,2,25.106,NWE,@,CHI,L 7-20,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1985,1985-09-22,3,25.113,NWE,@,BUF,W 17-14,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
35,1985,1985-09-29,4,25.120,NWE,,RAI,L 20-35,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
36,1985,1985-10-06,5,25.127,NWE,@,CLE,L 20-24,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,2,17,8.50,0,0,0
37,1985,1985-10-13,6,25.134,NWE,,BUF,W 14-3,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1985,1985-10-20,7,25.141,NWE,,NYJ,W 20-13,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1985,1985-10-27,8,25.148,NWE,@,TAM,W 32-14,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1985,1985-11-03,9,25.155,NWE,,MIA,W 17-13,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
41,1985,1985-11-10,10,25.162,NWE,,IND,W 34-15,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
42,1985,1985-11-17,11,25.169,NWE,@,SEA,W 20-13,4,42,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1985,1985-11-24,12,25.176,NWE,@,NYJ,L 13-16,5,68,13.60,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
44,1985,1985-12-01,13,25.183,NWE,@,IND,W 38-31,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
45,1985,1985-12-08,14,25.190,NWE,,DET,W 23-6,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1985,1985-12-16,15,25.198,NWE,@,MIA,L 27-30,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
47,1985,1985-12-22,16,25.204,NWE,,CIN,W 34-23,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
48,1986,1986-09-07,1,26.098,NWE,,IND,W 33-3,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0
49,1986,1986-09-11,2,26.102,NWE,@,NYJ,W 20-6,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
50,1986,1986-09-21,3,26.112,NWE,,SEA,L 31-38,3,74,24.67,0,0,0,,0,0,0,,0,0,0,,,,,,1,7,7.00,0,0,0
51,1986,1986-09-28,4,26.119,NWE,@,DEN,L 20-27,3,54,18.00,0,1,-7,-7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1986,1986-10-05,5,26.126,NWE,,MIA,W 34-7,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
53,1986,1986-10-12,6,26.133,NWE,,NYJ,L 24-31,2,33,16.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
54,1986,1986-10-19,7,26.140,NWE,@,PIT,W 34-0,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
55,1986,1986-10-26,8,26.147,NWE,@,BUF,W 23-3,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
56,1986,1986-11-02,9,26.154,NWE,,ATL,W 25-17,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
57,1986,1986-11-09,10,26.161,NWE,@,IND,W 30-21,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
58,1986,1986-11-16,11,26.168,NWE,@,RAM,W 30-28,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1986,1986-11-23,12,26.175,NWE,,BUF,W 22-19,0,0,,0,0,0,,0,0,0,,0,0,0,,,,,,2,38,19.00,0,0,0
60,1986,1986-11-30,13,26.182,NWE,@,NOR,W 21-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1986,1986-12-07,14,26.189,NWE,,CIN,L 7-31,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1986,1986-12-14,15,26.196,NWE,,SFO,L 24-29,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
63,1986,1986-12-22,16,26.204,NWE,@,MIA,W 34-27,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
64,1987,1987-09-13,1,27.104,NWE,,MIA,W 28-21,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
65,1987,1987-09-21,2,27.112,NWE,@,NYJ,L 24-43,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
66,1987,1987-10-25,6,27.146,NWE,@,IND,L 16-30,0,0,,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
67,1987,1987-11-01,7,27.153,NWE,,RAI,W 26-23,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
68,1987,1987-11-08,8,27.160,NWE,@,NYG,L 10-17,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
69,1987,1987-11-15,9,27.167,NWE,,DAL,L 17-23,0,0,,0,,,,,0,0,,0,0,0,,0,,,,,,,,,
70,1987,1987-11-22,10,27.174,NWE,,IND,W 24-0,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
71,1987,1987-11-29,11,27.181,NWE,,PHI,L 31-34,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
72,1987,1987-12-06,12,27.188,NWE,@,DEN,L 20-31,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
73,1987,1987-12-13,13,27.195,NWE,,NYJ,W 42-20,3,58,19.33,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,2,12
74,1987,1987-12-20,14,27.202,NWE,@,BUF,W 13-7,4,57,14.25,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
75,1987,1987-12-28,15,27.210,NWE,@,MIA,W 24-10,5,68,13.60,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
76,1988,1988-09-04,1,28.095,NWE,,NYJ,W 28-3,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
77,1988,1988-09-11,2,28.102,NWE,@,MIN,L 6-36,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
78,1988,1988-09-18,3,28.109,NWE,,BUF,L 14-16,2,59,29.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
79,1988,1988-09-25,4,28.116,NWE,@,HOU,L 6-31,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
80,1988,1988-10-02,5,28.123,NWE,,IND,W 21-17,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1988,1988-10-09,6,28.130,NWE,@,GNB,L 3-45,0,0,,0,,,,,,,,,,,,,,,,,,,,,
82,1988,1988-10-16,7,28.137,NWE,,CIN,W 27-21,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1988,1988-10-23,8,28.144,NWE,@,BUF,L 20-23,0,0,,0,,,,,,,,,,,,,,,,,,,,,
84,1988,1988-10-30,9,28.151,NWE,,CHI,W 30-7,0,0,,0,,,,,,,,,,,,,,,,,,,,,
85,1988,1988-11-06,10,28.158,NWE,,MIA,W 21-10,0,0,,0,,,,,,,,,,,,,,,,,,,,,
86,1988,1988-11-13,11,28.165,NWE,@,NYJ,W 14-13,0,0,,0,,,,,,,,,,,,,,,,,,,,,
87,1988,1988-11-20,12,28.172,NWE,@,MIA,W 6-3,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
88,1988,1988-11-27,13,28.179,NWE,@,IND,L 21-24,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1988,1988-12-04,14,28.186,NWE,,SEA,W 13-7,0,0,,0,,,,,,,,,,,,,,,,,,,,,
90,1988,1988-12-11,15,28.193,NWE,,TAM,W 10-7,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,1988,1988-12-17,16,28.199,NWE,@,DEN,L 10-21,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1989,1989-09-10,1,29.101,NWE,@,NYJ,W 27-24,8,148,18.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
93,1989,1989-09-17,2,29.108,NWE,,MIA,L 10-24,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,1989,1989-09-24,3,29.115,NWE,,SEA,L 3-24,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
95,1989,1989-10-01,4,29.122,NWE,@,BUF,L 10-31,4,48,12.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
96,1989,1989-10-08,5,29.129,NWE,,HOU,W 23-13,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
97,1989,1989-10-15,6,29.136,NWE,@,ATL,L 15-16,3,53,17.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
98,1989,1989-10-22,7,29.143,NWE,@,SFO,L 20-37,3,19,6.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1989,1989-10-29,8,29.150,NWE,@,IND,W 23-20,5,46,9.20,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
100,1989,1989-11-05,9,29.157,NWE,,NYJ,L 26-27,6,127,21.17,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
101,1989,1989-11-19,11,29.171,NWE,,BUF,W 33-24,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,1989,1989-11-26,12,29.178,NWE,@,RAI,L 21-24,3,28,9.33,1,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
103,1989,1989-12-03,13,29.185,NWE,,IND,W 22-16,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,1989,1989-12-10,14,29.192,NWE,@,MIA,L 10-31,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
105,1989,1989-12-17,15,29.199,NWE,@,PIT,L 10-28,2,18,9.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
106,1989,1989-12-24,16,29.206,NWE,,RAM,L 20-24,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,1990,1990-09-09,1,30.100,NWE,,MIA,L 24-27,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
108,1990,1990-09-16,2,30.107,NWE,@,IND,W 16-14,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
109,1990,1990-09-23,3,30.114,NWE,@,CIN,L 7-41,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
110,1990,1990-09-30,4,30.121,NWE,,NYJ,L 13-37,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,2,24,12.00,0,0,0
111,1990,1990-10-07,5,30.128,NWE,,SEA,L 20-33,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
112,1990,1990-10-18,6,30.139,NWE,@,MIA,L 10-17,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,1990,1990-10-28,7,30.149,NWE,,BUF,L 10-27,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
114,1990,1990-11-04,8,30.156,NWE,@,PHI,L 20-48,4,79,19.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,1990,1990-11-18,10,30.170,NWE,@,BUF,L 0-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,1990,1990-11-25,11,30.177,NWE,@,PHO,L 14-34,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,1990,1990-12-02,12,30.184,NWE,,KAN,L 7-37,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
118,1990,1990-12-09,13,30.191,NWE,@,PIT,L 3-24,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,,
119,1990,1990-12-15,14,30.197,NWE,,WAS,L 10-25,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
120,1990,1990-12-23,15,30.205,NWE,@,NYJ,L 7-42,2,11,5.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
