ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1977,1977-09-18,1,21.282,CIN,,CLE,L 3-13,,,,
2,1977,1977-09-25,2,21.289,CIN,,SEA,W 42-20,,,,
3,1977,1977-10-02,3,21.296,CIN,@,SDG,L 3-24,,,,
4,1977,1977-10-09,4,21.303,CIN,@,GNB,W 17-7,,,,
5,1977,1977-10-17,5,21.311,CIN,@,PIT,L 14-20,,,,
6,1977,1977-10-23,6,21.317,CIN,,DEN,L 13-24,,,,
7,1977,1977-10-30,7,21.324,CIN,,HOU,W 13-10,,,,
8,1977,1977-11-06,8,21.331,CIN,@,CLE,W 10-7,,,,
9,1977,1977-11-13,9,21.338,CIN,@,MIN,L 10-42,,,,
10,1977,1977-11-20,10,21.345,CIN,,MIA,W 23-17,,,,
11,1977,1977-11-27,11,21.352,CIN,,NYG,W 30-13,,,,
12,1977,1977-12-04,12,21.359,CIN,@,KAN,W 27-7,,,,
13,1977,1977-12-10,13,22.000,CIN,,PIT,W 17-10,,,,
14,1978,1978-09-03,1,22.267,CHI,,STL,W 17-10,,,,
15,1978,1978-09-10,2,22.274,CHI,@,SFO,W 16-13,,,,
16,1978,1978-10-01,5,22.295,CHI,,OAK,L 19-25,,,,
17,1978,1978-10-16,7,22.310,CHI,@,DEN,L 7-16,,,,
18,1978,1978-10-22,8,22.316,CHI,@,TAM,L 19-33,,,,
19,1978,1978-10-29,9,22.323,CHI,,DET,L 17-21,1,7,7.00,0
20,1978,1978-11-05,10,22.330,CHI,,SEA,L 29-31,,,,
21,1978,1978-11-12,11,22.337,CHI,@,MIN,L 14-17,,,,
22,1978,1978-11-19,12,22.344,CHI,,ATL,W 13-7,,,,
23,1978,1978-11-26,13,22.351,CHI,,TAM,W 14-3,,,,
24,1978,1978-12-04,14,22.359,CHI,@,SDG,L 7-40,,,,
25,1978,1978-12-10,15,23.000,CHI,,GNB,W 14-0,,,,
26,1978,1978-12-16,16,23.006,CHI,@,WAS,W 14-10,,,,
27,1979,1979-09-02,1,23.266,CHI,,GNB,W 6-3,1,5,5.00,0
28,1979,1979-09-09,2,23.273,CHI,,MIN,W 26-7,,,,
29,1979,1979-09-16,3,23.280,CHI,@,DAL,L 20-24,,,,
30,1979,1979-09-23,4,23.287,CHI,@,MIA,L 16-31,,,,
31,1979,1979-09-30,5,23.294,CHI,,TAM,L 13-17,,,,
32,1979,1979-10-07,6,23.301,CHI,@,BUF,W 7-0,,,,
33,1979,1979-10-14,7,23.308,CHI,,NWE,L 7-27,,,,
34,1979,1979-10-21,8,23.315,CHI,@,MIN,L 27-30,2,32,16.00,0
35,1979,1979-10-28,9,23.322,CHI,@,SFO,W 28-27,1,38,38.00,0
36,1979,1979-11-04,10,23.329,CHI,,DET,W 35-7,,,,
37,1979,1979-11-11,11,23.336,CHI,,RAM,W 27-23,1,5,5.00,0
38,1979,1979-11-18,12,23.343,CHI,,NYJ,W 23-13,,,,
39,1979,1979-11-22,13,23.347,CHI,@,DET,L 0-20,,,,
40,1979,1979-12-02,14,23.357,CHI,@,TAM,W 14-0,,,,
41,1979,1979-12-09,15,23.364,CHI,@,GNB,W 15-14,1,11,11.00,0
42,1979,1979-12-16,16,24.006,CHI,,STL,W 42-6,,,,
43,1980,1980-09-07,1,24.272,CHI,@,GNB,L 6-12,2,16,8.00,0
44,1980,1980-09-14,2,24.279,CHI,,NOR,W 22-3,,,,
45,1980,1980-09-21,3,24.286,CHI,,MIN,L 14-34,,,,
46,1980,1980-09-28,4,24.293,CHI,@,PIT,L 3-38,,,,
47,1981,1981-09-06,1,25.270,CHI,,GNB,L 9-16,0,0,,0
48,1981,1981-09-13,2,25.277,CHI,@,SFO,L 17-28,0,0,,0
49,1981,1981-09-20,3,25.284,CHI,,TAM,W 28-17,0,0,,0
50,1981,1981-09-28,4,25.292,CHI,,RAM,L 7-24,0,0,,0
51,1981,1981-10-04,5,25.298,CHI,@,MIN,L 21-24,0,0,,0
52,1981,1981-10-11,6,25.305,CHI,,WAS,L 7-24,0,0,,0
53,1981,1981-10-19,7,25.313,CHI,@,DET,L 17-48,0,0,,0
54,1981,1981-10-25,8,25.319,CHI,,SDG,W 20-17,1,9,9.00,0
55,1981,1981-11-01,9,25.326,CHI,@,TAM,L 10-20,1,11,11.00,0
56,1981,1981-11-08,10,25.333,CHI,@,KAN,W 16-13,0,0,,0
57,1981,1981-11-15,11,25.340,CHI,@,GNB,L 17-21,0,0,,0
58,1981,1981-11-22,12,25.347,CHI,,DET,L 7-23,0,0,,0
59,1981,1981-11-26,13,25.351,CHI,@,DAL,L 9-10,0,0,,0
60,1981,1981-12-06,14,25.361,CHI,,MIN,W 10-9,0,0,,0
61,1981,1981-12-13,15,26.003,CHI,@,OAK,W 23-6,0,0,,0
62,1981,1981-12-20,16,26.010,CHI,,DEN,W 35-24,0,0,,0
