ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-10-10,5,23.302,SDG,@,OAK,L 27-35,,0.0,3,0,0,0,0
2,2010,2010-10-17,6,23.309,SDG,@,STL,L 17-20,,0.0,2,0,0,0,0
3,2010,2010-11-22,10,23.345,SDG,,DEN,W 35-14,,1.0,1,0,0,0,0
4,2010,2010-12-12,13,24.000,SDG,,KAN,W 31-0,,,,,,,
5,2010,2010-12-16,14,24.004,SDG,,SFO,W 34-7,,1.0,1,0,0,0,0
6,2010,2010-12-26,15,24.014,SDG,@,CIN,L 20-34,,,,,,,
7,2011,2011-09-11,1,24.273,SDG,,MIN,W 24-17,,,,,,,
8,2011,2011-09-18,2,24.280,SDG,@,NWE,L 21-35,,0.0,0,1,0,0,0
9,2011,2011-09-25,3,24.287,SDG,,KAN,W 20-17,,0.0,2,0,0,0,0
10,2011,2011-10-02,4,24.294,SDG,,MIA,W 26-16,,0.0,1,0,0,0,0
11,2011,2011-10-09,5,24.301,SDG,@,DEN,W 29-24,,0.0,0,1,0,0,0
12,2011,2011-10-23,6,24.315,SDG,@,NYJ,L 21-27,,0.0,0,0,0,0,0
13,2011,2011-10-31,7,24.323,SDG,@,KAN,L 20-23,,1.0,1,0,0,0,0
14,2011,2011-11-06,8,24.329,SDG,,GNB,L 38-45,,,,,,,
15,2011,2011-11-10,9,24.333,SDG,,OAK,L 17-24,,,,,,,
16,2011,2011-11-20,10,24.343,SDG,@,CHI,L 20-31,*,0.0,3,0,0,0,0
17,2011,2011-11-27,11,24.350,SDG,,DEN,L 13-16,,1.0,2,1,0,0,0
18,2011,2011-12-05,12,24.358,SDG,@,JAX,W 38-14,,1.0,1,1,0,0,0
19,2011,2011-12-11,13,24.364,SDG,,BUF,W 37-10,,0.0,1,0,0,0,0
20,2011,2011-12-18,14,25.006,SDG,,BAL,W 34-14,,,,,,,
21,2011,2011-12-24,15,25.012,SDG,@,DET,L 10-38,,1.0,2,2,0,0,0
22,2011,2012-01-01,16,25.020,SDG,@,OAK,W 38-26,*,,,,,,
23,2012,2012-09-10,1,25.273,SDG,@,OAK,W 22-14,,,,,,,
24,2012,2012-09-16,2,25.279,SDG,,TEN,W 38-10,,0.0,0,0,0,0,0
25,2012,2012-09-23,3,25.286,SDG,,ATL,L 3-27,,0.0,0,1,0,0,0
26,2012,2012-09-30,4,25.293,SDG,@,KAN,W 37-20,,0.0,1,1,0,0,0
27,2012,2012-10-07,5,25.300,SDG,@,NOR,L 24-31,,,,,,,
28,2012,2012-10-15,6,25.308,SDG,,DEN,L 24-35,,0.0,1,0,0,0,0
29,2012,2012-10-28,7,25.321,SDG,@,CLE,L 6-7,,0.0,0,1,0,0,0
30,2012,2012-11-01,8,25.325,SDG,,KAN,W 31-13,,0.0,1,0,0,0,0
31,2012,2012-11-11,9,25.335,SDG,@,TAM,L 24-34,,,,,,,
32,2012,2012-11-18,10,25.342,SDG,@,DEN,L 23-30,,0.0,2,0,0,0,0
33,2012,2012-11-25,11,25.349,SDG,,BAL,L 13-16,*,0.0,2,0,0,0,0
34,2012,2012-12-02,12,25.356,SDG,,CIN,L 13-20,,,,,,,
35,2012,2012-12-09,13,25.363,SDG,@,PIT,W 34-24,,0.0,1,1,0,0,0
36,2012,2012-12-16,14,26.004,SDG,,CAR,L 7-31,,0.0,2,1,0,0,0
37,2012,2012-12-23,15,26.011,SDG,@,NYJ,W 27-17,*,0.0,2,1,0,0,0
38,2012,2012-12-30,16,26.018,SDG,,OAK,W 24-21,*,0.0,2,1,0,0,0
39,2013,2013-09-09,1,26.271,SDG,,HOU,L 28-31,*,0.0,1,2,1,0,0
