ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1979,1979-09-02,1,23.357,ATL,@,NOR,W 40-34,,,,
2,1979,1979-09-10,2,24.000,ATL,@,PHI,W 14-10,,,,
3,1979,1979-09-16,3,24.006,ATL,,DEN,L 17-20,,,,
4,1979,1979-09-23,4,24.013,ATL,@,DET,L 23-24,,,,
5,1979,1979-09-30,5,24.020,ATL,,WAS,L 7-16,,,,
6,1979,1979-10-07,6,24.027,ATL,,GNB,W 25-7,,,,
7,1979,1979-10-14,7,24.034,ATL,@,OAK,L 19-50,,,,
8,1979,1979-10-21,8,24.041,ATL,@,SFO,L 15-20,,,,
9,1979,1979-10-29,9,24.049,ATL,,SEA,L 28-31,,,,
10,1979,1979-11-04,10,24.055,ATL,,TAM,W 17-14,,,,
11,1979,1979-11-11,11,24.062,ATL,@,NYG,L 3-24,,,,
12,1979,1979-11-19,12,24.070,ATL,@,RAM,L 14-20,,,,
13,1979,1979-11-25,13,24.076,ATL,,NOR,L 6-37,,,,
14,1979,1979-12-02,14,24.083,ATL,@,SDG,W 28-26,,,,
15,1979,1979-12-09,15,24.090,ATL,,RAM,L 13-34,,,,
16,1979,1979-12-16,16,24.097,ATL,,SFO,W 31-21,1,14,14.00,0
17,1980,1980-09-07,1,24.363,ATL,@,MIN,L 23-24,1,4,4.00,0
18,1980,1980-09-14,2,25.004,ATL,@,NWE,W 37-21,,,,
19,1980,1980-09-21,3,25.011,ATL,,MIA,L 17-20,,,,
20,1980,1980-09-28,4,25.018,ATL,@,SFO,W 20-17,,,,
21,1980,1980-10-05,5,25.025,ATL,,DET,W 43-28,,,,
22,1980,1980-10-12,6,25.032,ATL,,NYJ,L 7-14,,,,
23,1980,1980-10-19,7,25.039,ATL,@,NOR,W 41-14,,,,
24,1980,1980-10-26,8,25.046,ATL,,RAM,W 13-10,,,,
25,1980,1980-11-02,9,25.053,ATL,@,BUF,W 30-14,,,,
26,1980,1980-11-09,10,25.060,ATL,@,STL,W 33-27,,,,
27,1980,1980-11-16,11,25.067,ATL,,NOR,W 31-13,,,,
28,1980,1980-11-23,12,25.074,ATL,,CHI,W 28-17,,,,
29,1980,1980-11-30,13,25.081,ATL,,WAS,W 10-6,,,,
30,1980,1980-12-07,14,25.088,ATL,@,PHI,W 20-17,,,,
31,1980,1980-12-14,15,25.095,ATL,,SFO,W 35-10,,,,
32,1980,1980-12-21,16,25.102,ATL,@,RAM,L 17-20,,,,
33,1981,1981-09-06,1,25.361,ATL,,NOR,W 27-0,0,0,,0
34,1981,1981-09-13,2,26.003,ATL,@,GNB,W 31-17,0,0,,0
35,1981,1981-09-20,3,26.010,ATL,,SFO,W 34-17,0,0,,0
36,1981,1981-09-27,4,26.017,ATL,@,CLE,L 17-28,0,0,,0
37,1981,1981-10-05,5,26.025,ATL,@,PHI,L 13-16,0,0,,0
38,1981,1981-10-11,6,26.031,ATL,,RAM,L 35-37,2,16,8.00,0
39,1981,1981-10-18,7,26.038,ATL,,STL,W 41-20,0,0,,0
40,1981,1981-10-25,8,26.045,ATL,,NYG,L 24-27,0,0,,0
41,1981,1981-11-01,9,26.052,ATL,@,NOR,W 41-10,0,0,,0
42,1981,1981-11-08,10,26.059,ATL,@,SFO,L 14-17,0,0,,0
43,1981,1981-11-15,11,26.066,ATL,,PIT,L 20-34,0,0,,0
44,1981,1981-11-23,12,26.074,ATL,,MIN,W 31-30,0,0,,0
45,1981,1981-11-29,13,26.080,ATL,@,HOU,W 31-27,0,0,,0
46,1981,1981-12-06,14,26.087,ATL,@,TAM,L 23-24,0,0,,0
47,1981,1981-12-14,15,26.095,ATL,@,RAM,L 16-21,0,0,,0
48,1981,1981-12-20,16,26.101,ATL,,CIN,L 28-30,0,0,,0
49,1982,1982-09-12,1,27.002,ATL,@,NYG,W 16-14,0,0,,0
50,1982,1982-09-19,2,27.009,ATL,,RAI,L 14-38,1,12,12.00,0
51,1982,1982-11-21,3,27.072,ATL,,RAM,W 34-17,1,7,7.00,0
52,1982,1982-11-28,4,27.079,ATL,,STL,L 20-23,0,0,,0
53,1982,1982-12-05,5,27.086,ATL,@,DEN,W 34-27,0,0,,0
