ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-01,1,22.147,DET,@,TAM,L 16-31,,,,,,,,
2,1979,1979-09-09,2,22.155,DET,,WAS,L 24-27,,,,,,,,
3,1979,1979-09-16,3,22.162,DET,@,NYJ,L 10-31,,,,,,,,
4,1979,1979-09-23,4,22.169,DET,,ATL,W 24-23,,,,,,,,
5,1979,1979-09-30,5,22.176,DET,,MIN,L 10-13,,,,,,,,
6,1979,1979-10-07,6,22.183,DET,@,NWE,L 17-24,1,17,17.00,0,0.0,0,0,0
7,1979,1979-10-14,7,22.190,DET,@,GNB,L 16-24,,,,,,,,
8,1979,1979-10-21,8,22.197,DET,@,NOR,L 7-17,,,,,,,,
9,1979,1979-10-28,9,22.204,DET,,BUF,L 17-20,,,,,,,,
10,1979,1979-11-04,10,22.211,DET,@,CHI,L 7-35,,,,,,,,
11,1979,1979-11-11,11,22.218,DET,,TAM,L 14-16,,,,,,,,
12,1979,1979-11-18,12,22.225,DET,@,MIN,L 7-14,,,,,,,,
13,1979,1979-11-22,13,22.229,DET,,CHI,W 20-0,,,,,,,,
14,1979,1979-12-02,14,22.239,DET,@,PHI,L 7-44,1,1,1.00,0,0.0,0,0,0
15,1979,1979-12-09,15,22.246,DET,,MIA,L 10-28,,,,,,,,
16,1979,1979-12-15,16,22.252,DET,,GNB,L 13-18,,,,,,,,
17,1980,1980-09-07,1,23.153,DET,@,RAM,W 41-20,,,,,,,,
18,1980,1980-09-14,2,23.160,DET,@,GNB,W 29-7,,,,,,,,
19,1980,1980-09-21,3,23.167,DET,,STL,W 20-7,,,,,,,,
20,1980,1980-09-28,4,23.174,DET,,MIN,W 27-7,,,,,,,,
21,1980,1980-10-05,5,23.181,DET,@,ATL,L 28-43,,,,,,,,
22,1980,1980-10-12,6,23.188,DET,,NOR,W 24-13,,,,,,,,
23,1980,1980-10-19,7,23.195,DET,@,CHI,L 7-24,,,,,,,,
24,1980,1980-10-26,8,23.202,DET,@,KAN,L 17-20,,,,,,,,
25,1980,1980-11-02,9,23.209,DET,,SFO,W 17-13,,,,,,,,
26,1980,1980-11-09,10,23.216,DET,@,MIN,L 0-34,,,,,,,,
27,1980,1980-11-16,11,23.223,DET,,BAL,L 9-10,0,0,,0,0.0,1,10,0
28,1980,1980-11-23,12,23.230,DET,@,TAM,W 24-10,,,,,,,,
29,1980,1980-11-27,13,23.234,DET,,CHI,L 17-23,,,,,,,,
30,1980,1980-12-07,14,23.244,DET,@,STL,L 23-24,,,,,,,,
31,1980,1980-12-14,15,23.251,DET,,TAM,W 27-14,,,,,,,,
32,1980,1980-12-21,16,23.258,DET,,GNB,W 24-3,,,,,,,,
33,1981,1981-09-06,1,24.152,DET,,SFO,W 24-17,,,,,,,,
34,1981,1981-09-13,2,24.159,DET,@,SDG,L 23-28,,,,,,,,
35,1981,1981-09-20,3,24.166,DET,@,MIN,L 24-26,,,,,,,,
36,1981,1981-09-27,4,24.173,DET,,OAK,W 16-0,,,,,,,,
37,1981,1981-10-04,5,24.180,DET,@,TAM,L 10-28,,,,,,,,
38,1981,1981-10-11,6,24.187,DET,@,DEN,L 21-27,,,,,,,,
39,1981,1981-10-19,7,24.195,DET,,CHI,W 48-17,,,,,,,,
40,1981,1981-10-25,8,24.201,DET,,GNB,W 31-27,0,0,,0,0.0,1,1,0
41,1981,1981-11-01,9,24.208,DET,@,RAM,L 13-20,,,,,,,,
42,1981,1981-11-08,10,24.215,DET,@,WAS,L 31-33,,,,,,,,
