ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-04,1,22.212,CHI,,ATL,L 17-20,3,3,1.00,1,0,0,,0,0,0,,0,1,6
2,1983,1983-09-11,2,22.219,CHI,,TAM,W 17-10,0,0,,0,0,0,,0,2,30,15.00,0,0,0
3,1983,1983-09-18,3,22.226,CHI,@,NOR,L 31-34,0,0,,0,,,,,0,0,,0,,
4,1983,1983-09-25,4,22.233,CHI,@,BAL,L 19-22,1,5,5.00,0,0,0,,0,3,51,17.00,0,0,0
5,1983,1983-10-02,5,22.240,CHI,,DEN,W 31-14,0,0,,0,0,0,,0,1,11,11.00,0,0,0
6,1983,1983-10-09,6,22.247,CHI,,MIN,L 14-23,0,0,,0,0,0,,0,3,44,14.67,0,0,0
7,1983,1983-10-16,7,22.254,CHI,@,DET,L 17-31,0,0,,0,0,0,,0,3,41,13.67,0,0,0
8,1983,1983-10-23,8,22.261,CHI,@,PHI,W 7-6,0,0,,0,0,0,,0,2,22,11.00,0,0,0
9,1983,1983-10-30,9,22.268,CHI,,DET,L 17-38,0,0,,0,0,0,,0,2,41,20.50,0,0,0
10,1983,1983-11-06,10,22.275,CHI,@,RAM,L 14-21,0,0,,0,,,,,0,0,,0,,
11,1983,1983-11-13,11,22.282,CHI,,PHI,W 17-14,0,0,,0,0,0,,0,1,19,19.00,0,0,0
12,1983,1983-11-20,12,22.289,CHI,@,TAM,W 27-0,2,5,2.50,0,0,0,,0,0,0,,0,0,0
13,1983,1983-11-27,13,22.296,CHI,,SFO,W 13-3,0,0,,0,,,,,0,0,,0,,
14,1983,1983-12-04,14,22.303,CHI,@,GNB,L 28-31,0,0,,0,,,,,0,0,,0,,
15,1983,1983-12-11,15,22.310,CHI,@,MIN,W 19-13,0,0,,0,,,,,0,0,,0,,
16,1983,1983-12-18,16,22.317,CHI,,GNB,W 23-21,0,0,,0,,,,,0,0,,0,,
17,1984,1984-09-02,1,23.211,CHI,,TAM,W 34-14,2,-4,-2.00,1,0,0,,0,0,0,,0,1,6
18,1984,1984-09-09,2,23.218,CHI,,DEN,W 27-0,7,25,3.57,0,0,0,,0,0,0,,0,0,0
19,1984,1984-09-16,3,23.225,CHI,@,GNB,W 9-7,0,0,,0,0,0,,0,,,,,0,
20,1984,1984-09-30,5,23.239,CHI,,DAL,L 14-23,0,0,,0,0,0,,0,,,,,0,
21,1984,1984-10-21,8,23.260,CHI,@,TAM,W 44-9,2,7,3.50,0,0,0,,0,0,0,,0,0,0
22,1984,1984-10-28,9,23.267,CHI,,MIN,W 16-7,0,0,,0,0,0,,0,,,,,0,
23,1984,1984-11-04,10,23.274,CHI,,RAI,W 17-6,0,0,,0,0,0,,0,,,,,0,
24,1984,1984-11-11,11,23.281,CHI,@,RAM,L 13-29,0,0,,0,0,0,,0,,,,,0,
25,1984,1984-11-18,12,23.288,CHI,,DET,W 16-14,0,0,,0,0,0,,0,,,,,0,
26,1984,1984-11-25,13,23.295,CHI,@,MIN,W 34-3,3,11,3.67,0,1,7,7.00,0,0,0,,0,0,0
27,1984,1984-12-03,14,23.303,CHI,@,SDG,L 7-20,0,0,,0,0,0,,0,,,,,0,
28,1984,1984-12-09,15,23.309,CHI,,GNB,L 14-20,0,0,,0,0,0,,0,,,,,0,
29,1985,1985-09-08,1,24.216,BUF,,SDG,L 9-14,0,0,,0,0,0,,0,1,36,36.00,0,0,0
30,1985,1985-09-15,2,24.223,BUF,@,NYJ,L 3-42,0,0,,0,0,0,,0,4,67,16.75,0,0,0
31,1985,1985-09-22,3,24.230,BUF,,NWE,L 14-17,0,0,,0,0,0,,0,4,83,20.75,0,0,0
32,1985,1985-09-29,4,24.237,BUF,,MIN,L 20-27,2,11,5.50,0,0,0,,0,3,53,17.67,0,0,0
33,1985,1985-10-06,5,24.244,BUF,@,IND,L 17-49,0,0,,0,,,,,0,0,,0,,
