ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,27.068,STL,@,SEA,L 0-28,,,,,,,,
2,2009,2009-09-20,2,27.075,STL,@,WAS,L 7-9,,0,0,,0,0.0,1,0
3,2009,2009-09-27,3,27.082,STL,,GNB,L 17-36,,0,0,,0,0.0,1,0
4,2009,2009-10-04,4,27.089,STL,@,SFO,L 0-35,,0,0,,0,1.0,1,1
5,2009,2009-10-11,5,27.096,STL,,MIN,L 10-38,,,,,,,,
6,2009,2009-10-18,6,27.103,STL,@,JAX,L 20-23,,0,0,,0,0.0,1,0
7,2009,2009-10-25,7,27.110,STL,,IND,L 6-42,*,0,0,,0,0.0,7,0
8,2009,2009-11-15,9,27.131,STL,,NOR,L 23-28,,0,0,,0,0.0,4,0
9,2010,2010-09-12,1,28.067,STL,,ARI,L 13-17,,0,0,,0,1.0,1,0
10,2010,2010-09-19,2,28.074,STL,@,OAK,L 14-16,,0,0,,0,0.0,1,0
11,2010,2010-09-26,3,28.081,STL,,WAS,W 30-16,,,,,,,,
12,2010,2010-10-03,4,28.088,STL,,SEA,W 20-3,,,,,,,,
13,2010,2010-10-10,5,28.095,STL,@,DET,L 6-44,,0,0,,0,0.0,1,1
14,2010,2010-10-17,6,28.102,STL,,SDG,W 20-17,,0,0,,0,0.0,1,1
15,2010,2010-10-24,7,28.109,STL,@,TAM,L 17-18,,0,0,,0,1.0,2,2
16,2010,2010-10-31,8,28.116,STL,,CAR,W 20-10,,0,0,,0,0.0,1,0
17,2010,2010-11-14,9,28.130,STL,@,SFO,L 20-23,,0,0,,0,1.0,2,0
18,2010,2010-11-21,10,28.137,STL,,ATL,L 17-34,,,,,,,,
19,2010,2010-11-28,11,28.144,STL,@,DEN,W 36-33,,0,0,,0,1.0,2,0
20,2010,2010-12-05,12,28.151,STL,@,ARI,W 19-6,,0,0,,0,0.0,0,1
21,2010,2010-12-12,13,28.158,STL,@,NOR,L 13-31,,0,0,,0,0.0,0,1
22,2010,2010-12-19,14,28.165,STL,,KAN,L 13-27,,,,,,,,
23,2010,2010-12-26,15,28.172,STL,,SFO,W 25-17,,,,,,,,
24,2010,2011-01-02,16,28.179,STL,@,SEA,L 6-16,,1,16,16.00,0,0.0,0,0
25,2011,2011-09-11,1,29.066,STL,,PHI,L 13-31,,0,0,,0,0.0,1,0
26,2011,2011-10-30,7,29.115,STL,,NOR,W 31-21,,,,,,,,
27,2011,2011-11-06,8,29.122,STL,@,ARI,L 13-19,,0,0,,0,0.0,0,0
28,2011,2011-11-13,9,29.129,STL,@,CLE,W 13-12,*,0,0,,0,0.0,1,0
29,2011,2011-11-20,10,29.136,STL,,SEA,L 7-24,,0,0,,0,0.0,2,0
30,2011,2011-11-27,11,29.143,STL,,ARI,L 20-23,*,,,,,,,
31,2011,2011-12-12,13,29.158,STL,@,SEA,L 13-30,,0,0,,0,1.0,1,1
32,2011,2011-12-18,14,29.164,STL,,CIN,L 13-20,,,,,,,,
33,2011,2012-01-01,16,29.178,STL,,SFO,L 27-34,,,,,,,,
