ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1998,1998-09-06,1,21.100,KAN,,OAK,W 28-8,,
2,1998,1998-09-13,2,21.107,KAN,@,JAX,L 16-21,,
3,1998,1998-09-20,3,21.114,KAN,,SDG,W 23-7,,
4,1998,1998-09-27,4,21.121,KAN,@,PHI,W 24-21,,
5,1998,1998-10-04,5,21.128,KAN,,SEA,W 17-6,,
6,1998,1998-10-11,6,21.135,KAN,@,NWE,L 10-40,,
7,1998,1998-10-26,7,21.150,KAN,,PIT,L 13-20,,
8,1998,1998-11-01,8,21.156,KAN,,NYJ,L 17-20,,
9,1998,1998-11-08,9,21.163,KAN,@,SEA,L 12-24,,0.5
10,1998,1998-11-16,10,21.171,KAN,,DEN,L 7-30,,
11,1998,1998-11-22,11,21.177,KAN,@,SDG,L 37-38,,
12,1998,1998-11-29,12,21.184,KAN,,ARI,W 34-24,,
13,1998,1998-12-06,13,21.191,KAN,@,DEN,L 31-35,,
14,1998,1998-12-13,14,21.198,KAN,,DAL,W 20-17,,
15,1998,1998-12-20,15,21.205,KAN,@,NYG,L 7-28,,
16,1998,1998-12-26,16,21.211,KAN,@,OAK,W 31-24,,
17,1999,1999-09-12,1,22.106,KAN,@,CHI,L 17-20,,
18,1999,1999-11-28,11,22.183,SEA,,TAM,L 3-16,,
