ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,24.273,PHI,@,WAS,W 30-17,,0.0,0,0
2,2017,2017-09-17,2,24.280,PHI,@,KAN,L 20-27,,0.0,0,0
3,2017,2017-09-24,3,24.287,PHI,,NYG,W 27-24,,0.0,0,1
4,2017,2017-10-01,4,24.294,PHI,@,LAC,W 26-24,,0.0,0,0
5,2017,2017-10-08,5,24.301,PHI,,ARI,W 34-7,,0.0,0,0
6,2017,2017-10-12,6,24.305,PHI,@,CAR,W 28-23,,0.0,1,0
7,2017,2017-10-23,7,24.316,PHI,,WAS,W 34-24,,0.0,0,0
8,2017,2017-10-29,8,24.322,PHI,,SFO,W 33-10,*,0.0,2,1
9,2017,2017-11-05,9,24.329,PHI,,DEN,W 51-23,*,0.0,1,1
10,2017,2017-11-19,10,24.343,PHI,@,DAL,W 37-9,,0.0,0,1
11,2017,2017-11-26,11,24.350,PHI,,CHI,W 31-3,*,0.0,0,0
12,2017,2017-12-17,14,25.006,PHI,@,NYG,W 34-29,,0.0,0,0
13,2018,2018-09-23,3,25.286,ARI,,CHI,L 14-16,,0.0,0,0
