ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2002,2002-09-08,1,24.187,DAL,@,HOU,L 10-19,*,,,
2,2002,2002-09-15,2,24.194,DAL,,TEN,W 21-13,*,,,
3,2002,2002-09-22,3,24.201,DAL,@,PHI,L 13-44,*,,,
4,2002,2002-09-29,4,24.208,DAL,@,STL,W 13-10,*,,,
5,2002,2002-10-20,7,24.229,DAL,@,ARI,L 6-9,*,,,
6,2002,2002-10-27,8,24.236,DAL,,SEA,L 14-17,*,,,
7,2002,2002-11-03,9,24.243,DAL,@,DET,L 7-9,*,,,
8,2002,2002-11-17,10,24.257,DAL,@,IND,L 3-20,*,,,
9,2002,2002-11-24,11,24.264,DAL,,JAX,W 21-19,*,,,
10,2002,2002-11-28,12,24.268,DAL,,WAS,W 27-20,*,,,
11,2002,2002-12-08,13,24.278,DAL,,SFO,L 27-31,*,,,
12,2002,2002-12-15,14,24.285,DAL,@,NYG,L 7-37,*,,,
13,2002,2002-12-21,15,24.291,DAL,,PHI,L 3-27,*,,,
14,2002,2002-12-29,16,24.299,DAL,@,WAS,L 14-20,*,,,
15,2003,2003-09-07,1,25.186,DAL,,ATL,L 13-27,*,,,
16,2003,2003-09-15,2,25.194,DAL,@,NYG,W 35-32,*,,,
17,2003,2003-09-28,3,25.207,DAL,@,NYJ,W 17-6,*,,,
18,2003,2003-10-05,4,25.214,DAL,,ARI,W 24-7,*,,,
19,2003,2003-10-12,5,25.221,DAL,,PHI,W 23-21,*,,,
20,2003,2003-10-19,6,25.228,DAL,@,DET,W 38-7,*,,,
21,2003,2003-10-26,7,25.235,DAL,@,TAM,L 0-16,*,,,
22,2003,2003-11-02,8,25.242,DAL,,WAS,W 21-14,*,,,
23,2003,2003-11-09,9,25.249,DAL,,BUF,W 10-6,*,,,
24,2003,2003-11-16,10,25.256,DAL,@,NWE,L 0-12,*,,,
25,2003,2003-11-23,11,25.263,DAL,,CAR,W 24-20,*,,,
26,2003,2003-11-27,12,25.267,DAL,,MIA,L 21-40,*,,,
27,2003,2003-12-07,13,25.277,DAL,@,PHI,L 10-36,,,,
28,2003,2003-12-14,14,25.284,DAL,@,WAS,W 27-0,*,,,
29,2003,2003-12-21,15,25.291,DAL,,NYG,W 19-3,*,,,
30,2003,2003-12-28,16,25.298,DAL,@,NOR,L 7-13,*,,,
31,2004,2004-09-12,1,26.191,DAL,@,MIN,L 17-35,*,,,
32,2004,2004-10-10,4,26.219,DAL,,NYG,L 10-26,*,,,
33,2004,2004-10-17,5,26.226,DAL,,PIT,L 20-24,*,,,
34,2004,2004-10-24,6,26.233,DAL,@,GNB,L 20-41,*,,,
35,2004,2004-10-31,7,26.240,DAL,,DET,W 31-21,*,,,
36,2004,2004-11-07,8,26.247,DAL,@,CIN,L 3-26,*,,,
37,2004,2004-11-15,9,26.255,DAL,,PHI,L 21-49,*,,,
38,2004,2004-11-21,10,26.261,DAL,@,BAL,L 10-30,*,,,
39,2004,2004-11-25,11,26.265,DAL,,CHI,W 21-7,*,,,
