ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-19,1,22.026,PIT,@,CHI,L 15-17,,,,,,,,,,
2,1971,1971-09-26,2,22.033,PIT,,CIN,W 21-10,,,,,,,,,,
3,1971,1971-10-03,3,22.040,PIT,,SDG,W 21-17,,,,,,,,,,
4,1971,1971-10-10,4,22.047,PIT,@,CLE,L 17-27,,,,,,,,,,
5,1971,1971-10-18,5,22.055,PIT,@,KAN,L 16-38,,,,,,,,,,
6,1971,1971-10-24,6,22.061,PIT,,HOU,W 23-16,,,,,,,,,,
7,1971,1971-10-31,7,22.068,PIT,@,BAL,L 21-34,,,,,,,,,,
8,1971,1971-11-07,8,22.075,PIT,,CLE,W 26-9,,,,,,,,,,
9,1971,1971-11-14,9,22.082,PIT,@,MIA,L 21-24,,,,,,,,,,
10,1971,1971-11-21,10,22.089,PIT,,NYG,W 17-13,,,,,,,,,,
11,1971,1971-11-28,11,22.096,PIT,,DEN,L 10-22,,,,,,,,,,
12,1971,1971-12-05,12,22.103,PIT,@,HOU,L 3-29,,,,,,,,,,
13,1971,1971-12-12,13,22.110,PIT,@,CIN,W 21-13,,,,,,,,,,
14,1971,1971-12-19,14,22.117,PIT,,RAM,L 14-23,,,,,,,,,,
15,1972,1972-09-17,1,23.024,PIT,,OAK,W 34-28,,,,,,,,,,
16,1972,1972-09-24,2,23.031,PIT,@,CIN,L 10-15,,,,,,,,,,
17,1972,1972-10-01,3,23.038,PIT,@,STL,W 25-19,,,,,,,,,,
18,1972,1972-10-08,4,23.045,PIT,@,DAL,L 13-17,,,,,,,,,,
19,1972,1972-10-15,5,23.052,PIT,,HOU,W 24-7,,,,,,,,,,
20,1972,1972-10-22,6,23.059,PIT,,NWE,W 33-3,,,,,,,,,,
21,1972,1972-10-29,7,23.066,PIT,@,BUF,W 38-21,,,,,,,,,,
22,1972,1972-11-05,8,23.073,PIT,,CIN,W 40-17,,,,,,,,,,
23,1972,1972-11-12,9,23.080,PIT,,KAN,W 16-7,,,,,,,,,,
24,1972,1972-11-19,10,23.087,PIT,@,CLE,L 24-26,1,3,3.00,1,0,0,,0,1,6
25,1972,1972-11-26,11,23.094,PIT,,MIN,W 23-10,,,,,,,,,,
26,1972,1972-12-03,12,23.101,PIT,,CLE,W 30-0,,,,,,,,,,
27,1972,1972-12-10,13,23.108,PIT,@,HOU,W 9-3,,,,,,,,,,
28,1972,1972-12-17,14,23.115,PIT,@,SDG,W 24-2,,,,,,,,,,
29,1973,1973-09-16,1,24.023,PIT,,DET,W 24-10,,,,,,,,,,
30,1973,1973-09-23,2,24.030,PIT,,CLE,W 33-6,,,,,,,,,,
31,1973,1973-09-30,3,24.037,PIT,@,HOU,W 36-7,,,,,,,,,,
32,1973,1973-10-07,4,24.044,PIT,,SDG,W 38-21,,,,,,,,,,
33,1973,1973-10-14,5,24.051,PIT,@,CIN,L 7-19,,,,,,,,,,
34,1973,1973-10-21,6,24.058,PIT,,NYJ,W 26-14,,,,,,,,,,
35,1973,1973-11-05,8,24.073,PIT,,WAS,W 21-16,,,,,,,,,,
36,1973,1973-11-11,9,24.079,PIT,@,OAK,W 17-9,,,,,,,,,,
37,1973,1973-11-18,10,24.086,PIT,,DEN,L 13-23,,,,,,,,,,
38,1973,1973-11-25,11,24.093,PIT,@,CLE,L 16-21,,,,,,,,,,
39,1973,1973-12-03,12,24.101,PIT,@,MIA,L 26-30,,,,,,,,,,
40,1973,1973-12-09,13,24.107,PIT,,HOU,W 33-7,,,,,,,,,,
41,1973,1973-12-15,14,24.113,PIT,@,SFO,W 37-14,,,,,,,,,,
42,1974,1974-09-15,1,25.022,PIT,,BAL,W 30-0,,,,,,,,,,
43,1974,1974-09-22,2,25.029,PIT,@,DEN,T 35-35,,,,,,,,,,
44,1974,1974-09-29,3,25.036,PIT,,OAK,L 0-17,,,,,,,,,,
45,1974,1974-10-06,4,25.043,PIT,@,HOU,W 13-7,,,,,,,,,,
46,1974,1974-10-13,5,25.050,PIT,@,KAN,W 34-24,,,,,,,,,,
47,1974,1974-10-20,6,25.057,PIT,,CLE,W 20-16,,,,,,,,,,
48,1974,1974-10-28,7,25.065,PIT,,ATL,W 24-17,,,,,,,,,,
49,1974,1974-11-10,9,25.078,PIT,@,CIN,L 10-17,,,,,,,,,,
50,1974,1974-11-25,11,25.093,PIT,@,NOR,W 28-7,,,,,,,,,,
51,1974,1974-12-01,12,25.099,PIT,,HOU,L 10-13,,,,,,,,,,
52,1974,1974-12-08,13,25.106,PIT,@,NWE,W 21-17,,,,,,,,,,
53,1974,1974-12-14,14,25.112,PIT,,CIN,W 27-3,1,7,7.00,1,0,0,,0,1,6
54,1975,1975-09-21,1,26.028,PIT,@,SDG,W 37-0,,,,,,,,,,
55,1975,1975-09-28,2,26.035,PIT,,BUF,L 21-30,,,,,,,,,,
56,1975,1975-10-05,3,26.042,PIT,@,CLE,W 42-6,,,,,,,,,,
57,1975,1975-10-12,4,26.049,PIT,,DEN,W 20-9,,,,,,,,,,
58,1975,1975-10-19,5,26.056,PIT,,CHI,W 34-3,,,,,,,,,,
59,1975,1975-10-26,6,26.063,PIT,@,GNB,W 16-13,,,,,,,,,,
60,1975,1975-11-02,7,26.070,PIT,@,CIN,W 30-24,,,,,,,,,,
61,1975,1975-11-09,8,26.077,PIT,,HOU,W 24-17,,,,,,,,,,
62,1975,1975-11-16,9,26.084,PIT,,KAN,W 28-3,,,,,,,,,,
63,1975,1975-11-24,10,26.092,PIT,@,HOU,W 32-9,,,,,,,,,,
64,1975,1975-11-30,11,26.098,PIT,@,NYJ,W 20-7,,,,,,,,,,
