ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
27,2003,2003-10-26,7,24.184,DAL,@,TAM,L 0-16,*,,,,,,,
28,2003,2003-11-02,8,24.191,DAL,,WAS,W 21-14,*,,,,,,,
29,2003,2003-11-09,9,24.198,DAL,,BUF,W 10-6,*,,,,,,,
30,2003,2003-11-16,10,24.205,DAL,@,NWE,L 0-12,*,,,,,,,
31,2003,2003-11-23,11,24.212,DAL,,CAR,W 24-20,*,,,,,,,
32,2003,2003-11-27,12,24.216,DAL,,MIA,L 21-40,*,,,,,,,
33,2003,2003-12-07,13,24.226,DAL,@,PHI,L 10-36,*,,,,,,,
34,2003,2003-12-14,14,24.233,DAL,@,WAS,W 27-0,*,,,,,,,
35,2003,2003-12-21,15,24.240,DAL,,NYG,W 19-3,*,,,,,,,
36,2003,2003-12-28,16,24.247,DAL,@,NOR,L 7-13,*,,,,,,,
37,2004,2004-09-12,1,25.140,DAL,@,MIN,L 17-35,,1,9,9.00,0,0.0,,
38,2004,2004-09-19,2,25.147,DAL,,CLE,W 19-12,*,,,,,,,
39,2004,2004-09-27,3,25.155,DAL,@,WAS,W 21-18,*,,,,,,,
40,2004,2004-10-10,4,25.168,DAL,,NYG,L 10-26,,,,,,,,
41,2004,2004-10-17,5,25.175,DAL,,PIT,L 20-24,,,,,,,,
42,2004,2004-10-24,6,25.182,DAL,@,GNB,L 20-41,,,,,,,,
43,2004,2004-12-19,14,25.238,DAL,@,PHI,L 7-12,,,,,,,,
44,2005,2005-09-12,1,26.140,ATL,,PHI,W 14-10,*,,,,,,,
45,2005,2005-09-18,2,26.146,ATL,@,SEA,L 18-21,*,,,,,,,
46,2005,2005-09-25,3,26.153,ATL,@,BUF,W 24-16,*,,,,,,,
47,2005,2005-10-02,4,26.160,ATL,,MIN,W 30-10,*,,,,,,,
48,2005,2005-10-09,5,26.167,ATL,,NWE,L 28-31,*,,,,,,,
49,2005,2005-10-16,6,26.174,ATL,@,NOR,W 34-31,*,,,,,,,
50,2005,2005-10-24,7,26.182,ATL,,NYJ,W 27-14,*,,,,,,,
51,2005,2005-11-06,8,26.195,ATL,@,MIA,W 17-10,*,,,,,,,
52,2005,2005-11-13,9,26.202,ATL,,GNB,L 25-33,*,,,,,,,
53,2005,2005-11-20,10,26.209,ATL,,TAM,L 27-30,*,,,,,,,
54,2005,2005-11-24,11,26.213,ATL,@,DET,W 27-7,*,,,,,,,
55,2005,2005-12-04,12,26.223,ATL,@,CAR,L 6-24,*,,,,,,,
56,2005,2005-12-12,13,26.231,ATL,,NOR,W 36-17,*,,,,,,,
57,2005,2005-12-18,14,26.237,ATL,@,CHI,L 3-16,*,,,,,,,
58,2005,2005-12-24,15,26.243,ATL,@,TAM,L 24-27,*,,,,,,,
59,2006,2006-09-10,1,27.138,ATL,@,CAR,W 20-6,*,,,,,,,
60,2006,2006-09-17,2,27.145,ATL,,TAM,W 14-3,*,,,,,,,
61,2006,2006-09-25,3,27.153,ATL,@,NOR,L 3-23,*,,,,,,,
62,2006,2006-10-01,4,27.159,ATL,,ARI,W 32-10,*,,,,,,,
63,2006,2006-10-15,5,27.173,ATL,,NYG,L 14-27,*,,,,,,,
64,2006,2006-11-26,11,27.215,ATL,,NOR,L 13-31,*,,,,,,,
65,2006,2006-12-03,12,27.222,ATL,@,WAS,W 24-14,*,,,,,,,
66,2006,2006-12-10,13,27.229,ATL,@,TAM,W 17-6,*,,,,,,,
67,2006,2006-12-16,14,27.235,ATL,,DAL,L 28-38,*,,,,,,,
68,2006,2006-12-24,15,27.243,ATL,,CAR,L 3-10,*,,,,,,,
69,2006,2006-12-31,16,27.250,ATL,@,PHI,L 17-24,*,,,,,,,
70,2007,2007-09-09,1,28.137,TAM,@,SEA,L 6-20,,,,,,,,
71,2007,2007-09-16,2,28.144,TAM,,NOR,W 31-14,,,,,,,,
72,2007,2007-09-23,3,28.151,TAM,,STL,W 24-3,,,,,,,,
73,2007,2007-09-30,4,28.158,TAM,@,CAR,W 20-7,,,,,,,,
74,2007,2007-10-07,5,28.165,TAM,@,IND,L 14-33,,,,,,,,
75,2007,2007-10-14,6,28.172,TAM,,TEN,W 13-10,,,,,,,,
76,2007,2007-10-21,7,28.179,TAM,@,DET,L 16-23,,,,,,,,
77,2007,2007-10-28,8,28.186,TAM,,JAX,L 23-24,,,,,,,,
78,2007,2007-11-04,9,28.193,TAM,,ARI,W 17-10,,,,,,,,
79,2007,2007-11-18,10,28.207,TAM,@,ATL,W 31-7,,,,,,,,
80,2007,2007-11-25,11,28.214,TAM,,WAS,W 19-13,,,,,,,,
81,2007,2007-12-02,12,28.221,TAM,@,NOR,W 27-23,,,,,,,,
82,2007,2007-12-09,13,28.228,TAM,@,HOU,L 14-28,,,,,,,,
83,2007,2007-12-16,14,28.235,TAM,,ATL,W 37-3,,,,,,,,
84,2007,2007-12-23,15,28.242,TAM,@,SFO,L 19-21,,,,,,,,
85,2007,2007-12-30,16,28.249,TAM,,CAR,L 23-31,,,,,,,,
86,2008,2008-09-28,4,29.156,NOR,,SFO,W 31-17,,,,,,,,
87,2008,2008-10-06,5,29.164,NOR,,MIN,L 27-30,,,,,,,,
88,2008,2008-10-12,6,29.170,NOR,,OAK,W 34-3,,,,,,,,
89,2008,2008-10-19,7,29.177,NOR,@,CAR,L 7-30,,,,,,,,
90,2008,2008-10-26,8,29.184,NOR,,SDG,W 37-32,*,,,,,,,
91,2008,2008-11-09,9,29.198,NOR,@,ATL,L 20-34,*,0,0,,0,0.0,1,0
92,2008,2008-11-16,10,29.205,NOR,@,KAN,W 30-20,*,0,0,,0,0.0,0,0
93,2008,2008-11-24,11,29.213,NOR,,GNB,W 51-29,,,,,,,,
94,2008,2008-11-30,12,29.219,NOR,@,TAM,L 20-23,,,,,,,,
95,2008,2008-12-07,13,29.226,NOR,,ATL,W 29-25,,,,,,,,
96,2008,2008-12-11,14,29.230,NOR,@,CHI,L 24-27,,,,,,,,
97,2008,2008-12-21,15,29.240,NOR,@,DET,W 42-7,,,,,,,,
98,2008,2008-12-28,16,29.247,NOR,,CAR,L 31-33,,,,,,,,
