ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-09-24,3,23.109,TAM,,NOR,W 20-10,
2,1989,1989-10-01,4,23.116,TAM,@,MIN,L 3-17,
3,1989,1989-10-15,6,23.130,TAM,,DET,L 16-17,
4,1989,1989-10-22,7,23.137,TAM,@,WAS,L 28-32,
5,1989,1989-10-29,8,23.144,TAM,@,CIN,L 23-56,
6,1989,1989-11-05,9,23.151,TAM,,CLE,L 31-42,1.0
7,1989,1989-11-12,10,23.158,TAM,,MIN,L 10-24,
8,1989,1989-11-19,11,23.165,TAM,@,CHI,W 32-31,
9,1989,1989-11-26,12,23.172,TAM,@,PHO,W 14-13,1.0
10,1989,1989-12-10,14,23.186,TAM,@,HOU,L 17-20,
11,1989,1989-12-17,15,23.193,TAM,@,DET,L 7-33,
12,1989,1989-12-24,16,23.200,TAM,,PIT,L 22-31,
