ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.096,ATL,@,PIT,L 9-15,,,0,0,0.0,1,1,0,0,0
2,2010,2010-09-19,2,22.103,ATL,,ARI,W 41-7,*,,,,,,,,,
3,2010,2010-09-26,3,22.110,ATL,@,NOR,W 27-24,*,,0,0,0.0,2,1,0,0,0
4,2010,2010-10-03,4,22.117,ATL,,SFO,W 16-14,*,,0,0,0.0,2,0,0,0,0
5,2010,2010-10-10,5,22.124,ATL,@,CLE,W 20-10,*,,0,0,0.0,1,2,0,0,0
6,2010,2010-10-17,6,22.131,ATL,@,PHI,L 17-31,*,,0,0,0.0,3,1,0,0,0
7,2010,2010-10-24,7,22.138,ATL,,CIN,W 39-32,*,,0,0,0.0,0,0,0,0,0
8,2010,2010-11-07,8,22.152,ATL,,TAM,W 27-21,*,,0,0,0.0,3,0,0,0,0
9,2010,2010-11-11,9,22.156,ATL,,BAL,W 26-21,*,,,,,,,,,
10,2010,2010-11-21,10,22.166,ATL,@,STL,W 34-17,*,,0,0,0.0,1,1,0,0,0
11,2010,2010-11-28,11,22.173,ATL,,GNB,W 20-17,*,,0,0,0.0,2,0,0,0,0
12,2010,2010-12-05,12,22.180,ATL,@,TAM,W 28-24,*,,0,0,0.0,2,0,0,0,0
13,2010,2010-12-12,13,22.187,ATL,@,CAR,W 31-10,*,,0,0,0.0,1,1,0,0,0
14,2010,2010-12-19,14,22.194,ATL,@,SEA,W 34-18,*,,0,0,0.0,2,0,0,0,0
15,2010,2010-12-27,15,22.202,ATL,,NOR,L 14-17,*,,0,0,0.0,2,0,0,0,0
16,2010,2011-01-02,16,22.208,ATL,,CAR,W 31-10,*,,0,0,1.0,2,1,0,0,0
17,2011,2011-09-18,2,23.102,ATL,,PHI,W 35-31,*,,,,,,,,,
18,2011,2011-09-25,3,23.109,ATL,@,TAM,L 13-16,*,,0,0,0.0,1,0,0,0,0
19,2011,2011-10-02,4,23.116,ATL,@,SEA,W 30-28,*,,0,0,0.0,3,0,0,0,0
20,2011,2011-10-09,5,23.123,ATL,,GNB,L 14-25,*,,0,0,1.0,3,0,0,0,0
21,2011,2011-10-16,6,23.130,ATL,,CAR,W 31-17,*,,0,0,0.0,0,1,1,1,0
22,2011,2011-10-23,7,23.137,ATL,@,DET,W 23-16,*,,0,0,1.0,3,0,0,0,0
23,2011,2011-11-06,8,23.151,ATL,@,IND,W 31-7,*,,0,0,1.0,1,0,0,0,0
24,2011,2011-11-13,9,23.158,ATL,,NOR,L 23-26,*,,,,,,,,,
25,2011,2011-11-20,10,23.165,ATL,,TEN,W 23-17,*,,,,,,,,,
26,2011,2011-11-27,11,23.172,ATL,,MIN,W 24-14,*,,0,0,0.0,2,2,0,0,0
27,2011,2011-12-04,12,23.179,ATL,@,HOU,L 10-17,*,,0,0,0.0,2,1,0,0,0
28,2011,2011-12-11,13,23.186,ATL,@,CAR,W 31-23,*,,0,0,0.0,3,0,0,0,0
