ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
33,2006,2006-09-17,2,27.038,ATL,,TAM,W 14-3,,,0,0,,0,0.0%,,0,0
34,2006,2006-09-25,3,27.046,ATL,@,NOR,L 3-23,,0,0,0,,0,0.0%,,0,0
35,2006,2006-10-01,4,27.052,ATL,,ARI,W 32-10,,,0,0,,0,0.0%,,0,0
36,2006,2006-10-15,5,27.066,ATL,,NYG,L 14-27,,,0,0,,0,0.0%,,0,0
37,2006,2006-10-22,6,27.073,ATL,,PIT,W 41-38,,,0,0,,0,0.0%,,0,0
38,2006,2006-10-29,7,27.080,ATL,@,CIN,W 29-27,,,0,0,,0,0.0%,,0,0
39,2006,2006-11-05,8,27.087,ATL,@,DET,L 14-30,,6,3,25,8.33,0,50.0%,4.17,0,0
40,2006,2006-11-12,9,27.094,ATL,,CLE,L 13-17,,,0,0,,0,0.0%,,0,0
41,2006,2006-11-19,10,27.101,ATL,@,BAL,L 10-24,*,1,0,0,,0,0.0%,0.00,0,0
42,2006,2006-11-26,11,27.108,ATL,,NOR,L 13-31,,,0,0,,0,0.0%,,0,0
43,2006,2006-12-03,12,27.115,ATL,@,WAS,W 24-14,,,0,0,,0,0.0%,,0,0
44,2006,2006-12-10,13,27.122,ATL,@,TAM,W 17-6,,1,1,14,14.00,0,100.0%,14.00,0,0
45,2006,2006-12-16,14,27.128,ATL,,DAL,L 28-38,*,0,0,0,,0,0.0%,,0,0
46,2006,2006-12-24,15,27.136,ATL,,CAR,L 3-10,*,,0,0,,0,0.0%,,0,0
47,2006,2006-12-31,16,27.143,ATL,@,PHI,L 17-24,*,5,2,37,18.50,0,40.0%,7.40,0,0
48,2007,2007-09-09,1,28.030,ATL,@,MIN,L 3-24,,2,2,18,9.00,0,100.0%,9.00,0,0
49,2007,2007-09-16,2,28.037,ATL,@,JAX,L 7-13,*,,0,0,,0,0.0%,,0,0
50,2007,2007-10-15,6,28.066,ATL,,NYG,L 10-31,,1,0,0,,0,0.0%,0.00,0,0
51,2007,2007-10-21,7,28.072,ATL,@,NOR,L 16-22,*,1,1,4,4.00,0,100.0%,4.00,0,0
52,2007,2007-11-04,8,28.086,ATL,,SFO,W 20-16,,2,2,10,5.00,0,100.0%,5.00,0,0
53,2007,2007-11-11,9,28.093,ATL,@,CAR,W 20-13,,1,1,11,11.00,0,100.0%,11.00,0,0
54,2007,2007-11-18,10,28.100,ATL,,TAM,L 7-31,,,0,0,,0,0.0%,,0,0
55,2007,2007-12-02,12,28.114,ATL,@,STL,L 16-28,,1,1,5,5.00,0,100.0%,5.00,0,0
56,2007,2007-12-10,13,28.122,ATL,,NOR,L 14-34,,,0,0,,0,0.0%,,0,0
57,2007,2007-12-16,14,28.128,ATL,@,TAM,L 3-37,,,0,0,,0,0.0%,,0,0
58,2007,2007-12-23,15,28.135,ATL,@,ARI,L 27-30,*,,0,0,,0,0.0%,,0,0
59,2007,2007-12-30,16,28.142,ATL,,SEA,W 44-41,,1,0,0,,0,0.0%,0.00,0,0
