ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2014,2014-11-09,9,23.270,GNB,,CHI,W 55-14,,,,,
2,2014,2014-11-16,10,23.277,GNB,,PHI,W 53-20,,,,,
3,2014,2014-11-23,11,23.284,GNB,@,MIN,W 24-21,,,,,
4,2014,2014-11-30,12,23.291,GNB,,NWE,W 26-21,,,,,
5,2014,2014-12-08,13,23.299,GNB,,ATL,W 43-37,,,,,
6,2014,2014-12-14,14,23.305,GNB,@,BUF,L 13-21,,,,,
7,2014,2014-12-21,15,23.312,GNB,@,TAM,W 20-3,,,,,
8,2014,2014-12-28,16,23.319,GNB,,DET,W 30-20,,,,,
9,2015,2015-09-13,1,24.213,GNB,@,CHI,W 31-23,,0,0,,0
10,2015,2015-09-20,2,24.220,GNB,,SEA,W 27-17,,0,0,,0
11,2015,2015-09-28,3,24.228,GNB,,KAN,W 38-28,,0,0,,0
12,2015,2015-10-04,4,24.234,GNB,@,SFO,W 17-3,,0,0,,0
13,2015,2015-10-11,5,24.241,GNB,,STL,W 24-10,,0,0,,0
14,2015,2015-10-18,6,24.248,GNB,,SDG,W 27-20,,1,0,0.00,0
15,2015,2015-11-01,7,24.262,GNB,@,DEN,L 10-29,,0,0,,0
16,2015,2015-11-08,8,24.269,GNB,@,CAR,L 29-37,,0,0,,0
17,2015,2015-11-15,9,24.276,GNB,,DET,L 16-18,,0,0,,0
18,2015,2015-11-22,10,24.283,GNB,@,MIN,W 30-13,,0,0,,0
19,2015,2015-11-26,11,24.287,GNB,,CHI,L 13-17,*,0,0,,0
20,2015,2015-12-03,12,24.294,GNB,@,DET,W 27-23,,0,0,,0
21,2015,2015-12-13,13,24.304,GNB,,DAL,W 28-7,*,0,0,,0
22,2015,2015-12-20,14,24.311,GNB,@,OAK,W 30-20,*,0,0,,0
23,2015,2015-12-27,15,24.318,GNB,@,ARI,L 8-38,,0,0,,0
24,2015,2016-01-03,16,24.325,GNB,,MIN,L 13-20,,0,0,,0
25,2016,2016-09-11,1,25.212,GNB,@,JAX,W 27-23,*,0,0,,0
26,2016,2016-09-18,2,25.219,GNB,@,MIN,L 14-17,*,0,0,,0
27,2016,2016-09-25,3,25.226,GNB,,DET,W 34-27,*,0,0,,0
28,2016,2016-10-09,4,25.240,GNB,,NYG,W 23-16,*,0,0,,0
29,2016,2016-10-16,5,25.247,GNB,,DAL,L 16-30,*,0,0,,0
30,2016,2016-10-20,6,25.251,GNB,,CHI,W 26-10,*,0,0,,0
31,2016,2016-10-30,7,25.261,GNB,@,ATL,L 32-33,*,0,0,,0
32,2017,2017-09-10,1,26.210,CLE,,PIT,L 18-21,*,0,0,,0
33,2017,2017-09-17,2,26.217,CLE,@,BAL,L 10-24,*,0,0,,0
34,2017,2017-09-24,3,26.224,CLE,@,IND,L 28-31,*,0,0,,0
35,2017,2017-10-01,4,26.231,CLE,,CIN,L 7-31,*,0,0,,0
36,2017,2017-10-08,5,26.238,CLE,,NYJ,L 14-17,*,0,0,,0
37,2017,2017-10-15,6,26.245,CLE,@,HOU,L 17-33,*,0,0,,0
38,2017,2017-10-22,7,26.252,CLE,,TEN,L 9-12,*,0,0,,0
39,2017,2017-10-29,8,26.259,CLE,,MIN,L 16-33,*,0,0,,0
40,2017,2017-11-12,9,26.273,CLE,@,DET,L 24-38,*,0,0,,0
41,2017,2017-11-19,10,26.280,CLE,,JAX,L 7-19,*,0,0,,0
42,2017,2017-11-26,11,26.287,CLE,@,CIN,L 16-30,*,0,0,,0
43,2017,2017-12-03,12,26.294,CLE,@,LAC,L 10-19,*,0,0,,0
44,2017,2017-12-10,13,26.301,CLE,,GNB,L 21-27,*,0,0,,0
45,2017,2017-12-17,14,26.308,CLE,,BAL,L 10-27,*,0,0,,0
46,2017,2017-12-24,15,26.315,CLE,@,CHI,L 3-20,*,0,0,,0
47,2017,2017-12-31,16,26.322,CLE,@,PIT,L 24-28,*,0,0,,0
48,2018,2018-09-09,1,27.209,CLE,,PIT,T 21-21,*,0,0,,0
49,2018,2018-09-16,2,27.216,CLE,@,NOR,L 18-21,*,0,0,,0
50,2018,2018-09-20,3,27.220,CLE,,NYJ,W 21-17,*,0,0,,0
