ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2006,2006-11-12,9,25.107,ATL,,CLE,L 13-17,
2,2006,2006-12-03,12,25.128,ATL,@,WAS,W 24-14,
3,2006,2006-12-17,14,25.142,CHI,,TAM,W 34-31,
