ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
24,1999,1999-11-07,8,29.325,ARI,@,NYJ,L 7-12,,0,0,,0,10,340,34.00,0
25,1999,1999-11-14,9,29.332,ARI,,DET,W 23-19,,0,0,,0,5,225,45.00,0
26,1999,1999-11-21,10,29.339,ARI,,DAL,W 13-9,,1,-18,-18.00,0,5,211,42.20,0
27,1999,1999-11-28,11,29.346,ARI,@,NYG,W 34-24,,0,0,,0,4,146,36.50,0
28,1999,1999-12-05,12,29.353,ARI,,PHI,W 21-17,,0,0,,0,4,204,51.00,0
29,1999,1999-12-12,13,29.360,ARI,@,WAS,L 3-28,,0,0,,0,5,200,40.00,0
30,1999,1999-12-19,14,30.002,ARI,,BUF,L 21-31,,0,0,,0,6,254,42.33,0
31,1999,1999-12-26,15,30.009,ARI,@,ATL,L 14-37,,0,0,,0,3,133,44.33,0
32,1999,2000-01-02,16,30.016,ARI,@,GNB,L 24-49,,0,0,,0,3,130,43.33,0
33,2000,2000-09-03,1,30.261,ARI,@,NYG,L 16-21,,0,0,,0,5,211,42.20,0
34,2000,2000-09-10,2,30.268,ARI,,DAL,W 32-31,,0,0,,0,2,93,46.50,0
35,2000,2000-09-24,3,30.282,ARI,,GNB,L 3-29,,0,0,,0,6,288,48.00,0
36,2000,2000-10-01,4,30.289,ARI,@,SFO,L 20-27,,0,0,,0,4,175,43.75,0
37,2000,2000-10-08,5,30.296,ARI,,CLE,W 29-21,,0,0,,0,3,143,47.67,0
38,2000,2000-10-15,6,30.303,ARI,,PHI,L 14-33,,0,0,,0,3,139,46.33,0
39,2000,2000-10-22,7,30.310,ARI,@,DAL,L 7-48,,0,0,,0,5,215,43.00,0
40,2000,2000-10-29,8,30.317,ARI,,NOR,L 10-21,,0,0,,0,2,92,46.00,0
41,2000,2000-11-05,9,30.324,ARI,,WAS,W 16-15,,0,0,,0,3,137,45.67,0
42,2000,2000-11-12,10,30.331,ARI,@,MIN,L 14-31,,1,-11,-11.00,0,4,173,43.25,0
43,2000,2000-11-19,11,30.338,ARI,@,PHI,L 9-34,,0,0,,0,7,282,40.29,0
44,2000,2000-11-26,12,30.345,ARI,,NYG,L 7-31,,0,0,,0,5,220,44.00,0
45,2000,2000-12-03,13,30.352,ARI,@,CIN,L 13-24,,0,0,,0,3,118,39.33,0
46,2000,2000-12-10,14,30.359,ARI,@,JAX,L 10-44,,0,0,,0,5,239,47.80,0
47,2000,2000-12-17,15,31.000,ARI,,BAL,L 7-13,,0,0,,0,4,181,45.25,0
48,2000,2000-12-24,16,31.007,ARI,@,WAS,L 3-20,,0,0,,0,4,165,41.25,0
49,2001,2001-09-23,1,31.280,ARI,,DEN,L 17-38,,0,0,,0,5,235,47.00,0
50,2001,2001-09-30,2,31.287,ARI,,ATL,L 14-34,,0,0,,0,3,131,43.67,0
51,2001,2001-10-07,3,31.294,ARI,@,PHI,W 21-20,,0,0,,0,6,245,40.83,0
52,2001,2001-10-14,4,31.301,ARI,@,CHI,L 13-20,,0,0,,0,6,223,37.17,0
53,2001,2001-10-21,5,31.308,ARI,,KAN,W 24-16,,0,0,,0,5,222,44.40,0
54,2001,2001-10-28,6,31.315,ARI,@,DAL,L 3-17,,0,0,,0,3,129,43.00,0
55,2001,2001-11-04,7,31.322,ARI,,PHI,L 7-21,,0,0,,0,9,373,41.44,0
56,2001,2001-12-09,12,31.357,ARI,,WAS,L 10-20,,0,0,,0,5,229,45.80,0
57,2001,2001-12-15,13,31.363,ARI,@,NYG,L 13-17,,1,0,0.00,0,6,239,39.83,0
58,2001,2001-12-23,14,32.006,ARI,,DAL,W 17-10,,0,0,,0,8,331,41.38,0
59,2001,2001-12-30,15,32.013,ARI,@,CAR,W 30-7,,0,0,,0,5,196,39.20,0
60,2001,2002-01-06,16,32.020,ARI,@,WAS,L 17-20,,0,0,,0,6,226,37.67,0
61,2002,2002-09-08,1,32.265,ARI,@,WAS,L 23-31,,0,0,,0,5,227,45.40,0
62,2002,2002-09-15,2,32.272,ARI,@,SEA,W 24-13,,0,0,,0,6,250,41.67,0
63,2002,2002-09-22,3,32.279,ARI,,SDG,L 15-23,,0,0,,0,4,198,49.50,1
64,2002,2002-09-29,4,32.286,ARI,,NYG,W 21-7,,0,0,,0,5,205,41.00,0
65,2002,2002-10-06,5,32.293,ARI,@,CAR,W 16-13,,0,0,,0,7,328,46.86,0
66,2002,2002-10-20,6,32.307,ARI,,DAL,W 9-6,,0,0,,0,7,291,41.57,0
67,2002,2002-10-27,7,32.314,ARI,@,SFO,L 28-38,,0,0,,0,2,75,37.50,0
68,2002,2002-11-03,8,32.321,ARI,,STL,L 14-27,,0,0,,0,4,162,40.50,0
69,2002,2002-11-10,9,32.328,ARI,,SEA,L 6-27,,0,0,,0,2,93,46.50,0
70,2002,2002-11-17,10,32.335,ARI,@,PHI,L 14-38,,0,0,,0,5,188,37.60,0
71,2002,2002-11-24,11,32.342,ARI,,OAK,L 20-41,,0,0,,0,8,366,45.75,0
72,2002,2002-12-01,12,32.349,ARI,@,KAN,L 0-49,,1,0,0.00,0,8,373,46.63,0
73,2002,2002-12-08,13,32.356,ARI,,DET,W 23-20,,0,0,,0,8,356,44.50,0
74,2002,2002-12-15,14,32.363,ARI,@,STL,L 28-30,,0,0,,0,7,327,46.71,0
75,2002,2002-12-21,15,33.004,ARI,,SFO,L 14-17,,0,0,,0,4,178,44.50,0
76,2002,2002-12-29,16,33.012,ARI,@,DEN,L 7-37,,0,0,,0,6,247,41.17,0
77,2003,2003-09-07,1,33.264,ARI,@,DET,L 24-42,,0,0,,0,4,163,40.75,0
78,2003,2003-09-14,2,33.271,ARI,,SEA,L 0-38,,0,0,,0,4,216,54.00,0
79,2003,2003-09-21,3,33.278,ARI,,GNB,W 20-13,,0,0,,0,4,204,51.00,0
80,2003,2003-09-28,4,33.285,ARI,@,STL,L 13-37,,0,0,,0,6,312,52.00,0
81,2003,2003-10-05,5,33.292,ARI,@,DAL,L 7-24,,0,0,,0,6,253,42.17,0
82,2003,2003-10-12,6,33.299,ARI,,BAL,L 18-26,,0,0,,0,3,146,48.67,1
83,2003,2003-10-26,7,33.313,ARI,,SFO,W 16-13,,0,0,,0,4,143,35.75,0
84,2003,2003-11-02,8,33.320,ARI,,CIN,W 17-14,,0,0,,0,6,271,45.17,0
85,2003,2003-11-09,9,33.327,ARI,@,PIT,L 15-28,,0,0,,0,7,250,35.71,0
86,2003,2003-11-16,10,33.334,ARI,@,CLE,L 6-44,,0,0,,0,5,229,45.80,0
87,2003,2003-11-23,11,33.341,ARI,,STL,L 27-30,,0,0,,0,3,122,40.67,0
88,2003,2003-11-30,12,33.348,ARI,@,CHI,L 3-28,,0,0,,0,8,324,40.50,0
89,2003,2003-12-07,13,33.355,ARI,@,SFO,L 14-50,,0,0,,0,6,215,35.83,0
90,2003,2003-12-14,14,33.362,ARI,,CAR,L 17-20,,0,0,,0,4,151,37.75,0
91,2003,2003-12-21,15,34.004,ARI,@,SEA,L 10-28,,0,0,,0,6,263,43.83,0
92,2003,2003-12-28,16,34.011,ARI,,MIN,W 18-17,,0,0,,0,6,249,41.50,0
93,2004,2004-09-12,1,34.270,ARI,@,STL,L 10-17,,0,0,,0,8,342,42.75,0
94,2004,2004-09-19,2,34.277,ARI,,NWE,L 12-23,,0,0,,0,4,180,45.00,0
95,2004,2004-09-26,3,34.284,ARI,@,ATL,L 3-6,,0,0,,0,6,255,42.50,0
96,2004,2004-10-03,4,34.291,ARI,,NOR,W 34-10,,0,0,,0,4,169,42.25,1
97,2004,2004-10-10,5,34.298,ARI,@,SFO,L 28-31,,0,0,,0,8,345,43.13,0
98,2004,2004-10-24,6,34.312,ARI,,SEA,W 25-17,,0,0,,0,6,247,41.17,0
99,2004,2004-10-31,7,34.319,ARI,@,BUF,L 14-38,,0,0,,0,10,366,36.60,0
100,2004,2004-11-07,8,34.326,ARI,@,MIA,W 24-23,,0,0,,0,7,311,44.43,0
101,2004,2004-11-14,9,34.333,ARI,,NYG,W 17-14,,0,0,,0,6,277,46.17,0
102,2004,2004-11-21,10,34.340,ARI,@,CAR,L 10-35,,0,0,,0,3,119,39.67,0
103,2004,2004-11-28,11,34.347,ARI,,NYJ,L 3-13,,0,0,,0,6,249,41.50,0
104,2004,2004-12-05,12,34.354,ARI,@,DET,L 12-26,,0,0,,0,5,239,47.80,0
105,2004,2004-12-12,13,34.361,ARI,,SFO,L 28-31,,0,0,,0,5,253,50.60,0
106,2004,2004-12-19,14,35.002,ARI,,STL,W 31-7,,0,0,,0,6,301,50.17,0
107,2004,2004-12-26,15,35.009,ARI,@,SEA,L 21-24,,0,0,,0,7,276,39.43,0
108,2004,2005-01-02,16,35.016,ARI,,TAM,W 12-7,,0,0,,0,7,301,43.00,0
109,2005,2005-09-11,1,35.268,ARI,@,NYG,L 19-42,,0,0,,0,7,312,44.57,0
110,2005,2005-09-18,2,35.275,ARI,,STL,L 12-17,,0,0,,0,5,233,46.60,0
111,2005,2005-09-25,3,35.282,ARI,@,SEA,L 12-37,,0,0,,0,5,243,48.60,0
112,2005,2005-10-02,4,35.289,ARI,,SFO,W 31-14,,0,0,,0,3,135,45.00,0
113,2005,2005-10-09,5,35.296,ARI,,CAR,L 20-24,,0,0,,0,3,127,42.33,0
114,2005,2005-10-23,6,35.310,ARI,,TEN,W 20-10,,0,0,,0,10,496,49.60,0
115,2005,2005-10-30,7,35.317,ARI,@,DAL,L 13-34,,0,0,,0,5,214,42.80,0
116,2005,2005-11-06,8,35.324,ARI,,SEA,L 19-33,,0,0,,0,1,36,36.00,0
117,2005,2005-11-13,9,35.331,ARI,@,DET,L 21-29,,0,0,,0,4,153,38.25,0
118,2005,2005-11-20,10,35.338,ARI,@,STL,W 38-28,,0,0,,0,2,61,30.50,0
119,2005,2005-11-27,11,35.345,ARI,,JAX,L 17-24,,0,0,,0,4,160,40.00,0
120,2005,2005-12-04,12,35.352,ARI,@,SFO,W 17-10,,0,0,,0,4,131,32.75,1
121,2005,2005-12-11,13,35.359,ARI,,WAS,L 13-17,,0,0,,0,3,128,42.67,0
122,2005,2005-12-18,14,36.001,ARI,@,HOU,L 19-30,,0,0,,0,4,197,49.25,0
123,2005,2005-12-24,15,36.007,ARI,,PHI,W 27-21,,0,0,,0,8,386,48.25,0
124,2005,2006-01-01,16,36.015,ARI,@,IND,L 13-17,,0,0,,0,5,194,38.80,0
125,2006,2006-09-10,1,36.267,ARI,,SFO,W 34-27,,0,0,,0,4,173,43.25,0
126,2006,2006-09-17,2,36.274,ARI,@,SEA,L 10-21,,0,0,,0,6,238,39.67,0
127,2006,2006-09-24,3,36.281,ARI,,STL,L 14-16,,0,0,,0,3,147,49.00,0
128,2006,2006-10-01,4,36.288,ARI,@,ATL,L 10-32,,0,0,,0,5,203,40.60,0
129,2006,2006-10-08,5,36.295,ARI,,KAN,L 20-23,,0,0,,0,7,301,43.00,1
130,2006,2006-10-16,6,36.303,ARI,,CHI,L 23-24,,0,0,,0,8,379,47.38,0
131,2006,2006-10-22,7,36.309,ARI,@,OAK,L 9-22,,0,0,,0,4,174,43.50,0
132,2006,2006-10-29,8,36.316,ARI,@,GNB,L 14-31,,0,0,,0,6,282,47.00,0
133,2006,2006-11-12,9,36.330,ARI,,DAL,L 10-27,,0,0,,0,3,107,35.67,0
134,2006,2006-11-19,10,36.337,ARI,,DET,W 17-10,,0,0,,0,4,197,49.25,1
135,2006,2006-11-26,11,36.344,ARI,@,MIN,L 26-31,,,,,,,,,
136,2006,2006-12-03,12,36.351,ARI,@,STL,W 34-20,,0,0,,0,3,155,51.67,0
137,2006,2006-12-10,13,36.358,ARI,,SEA,W 27-21,,0,0,,0,4,169,42.25,0
138,2006,2006-12-17,14,37.000,ARI,,DEN,L 20-37,,0,0,,0,3,157,52.33,0
139,2006,2006-12-24,15,37.007,ARI,@,SFO,W 26-20,,0,0,,0,2,87,43.50,0
140,2006,2006-12-31,16,37.014,ARI,@,SDG,L 20-27,,0,0,,0,4,196,49.00,0
141,2007,2007-09-23,3,37.280,CLE,@,OAK,L 24-26,,0,0,,0,5,234,46.80,0
142,2007,2007-09-30,4,37.287,CLE,,BAL,W 27-13,,0,0,,0,3,128,42.67,0
143,2007,2007-10-07,5,37.294,CLE,@,NWE,L 17-34,,0,0,,0,5,231,46.20,0
