ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2002,2002-09-08,1,23.100,WAS,,ARI,W 31-23,,
2,2002,2002-09-16,2,23.108,WAS,,PHI,L 7-37,,
3,2002,2002-09-22,3,23.114,WAS,@,SFO,L 10-20,,
4,2002,2002-10-06,4,23.128,WAS,@,TEN,W 31-14,,
5,2002,2002-10-13,5,23.135,WAS,,NOR,L 27-43,,
6,2002,2002-10-20,6,23.142,WAS,@,GNB,L 9-30,,
7,2002,2002-10-27,7,23.149,WAS,,IND,W 26-21,,
8,2002,2002-11-03,8,23.156,WAS,@,SEA,W 14-3,,
9,2002,2002-11-10,9,23.163,WAS,@,JAX,L 7-26,,
10,2002,2002-11-17,10,23.170,WAS,@,NYG,L 17-19,,
11,2002,2002-11-24,11,23.177,WAS,,STL,W 20-17,,
12,2002,2002-11-28,12,23.181,WAS,@,DAL,L 20-27,,
13,2002,2002-12-08,13,23.191,WAS,,NYG,L 21-27,,
14,2002,2002-12-15,14,23.198,WAS,@,PHI,L 21-34,,
15,2002,2002-12-22,15,23.205,WAS,,HOU,W 26-10,,
16,2002,2002-12-29,16,23.212,WAS,,DAL,W 20-14,,1.0
17,2003,2003-09-04,1,24.096,WAS,,NYJ,W 16-13,,
18,2003,2003-09-14,2,24.106,WAS,@,ATL,W 33-31,,
19,2003,2003-09-21,3,24.113,WAS,,NYG,L 21-24,,
20,2003,2003-09-28,4,24.120,WAS,,NWE,W 20-17,,
21,2003,2003-10-05,5,24.127,WAS,@,PHI,L 25-27,,
22,2003,2003-10-12,6,24.134,WAS,,TAM,L 13-35,,
23,2003,2003-10-19,7,24.141,WAS,@,BUF,L 7-24,,
24,2003,2003-11-02,8,24.155,WAS,@,DAL,L 14-21,,
25,2003,2003-11-09,9,24.162,WAS,,SEA,W 27-20,,
26,2003,2003-12-21,15,24.204,WAS,@,CHI,L 24-27,,
27,2003,2003-12-27,16,24.210,WAS,,PHI,L 7-31,,
28,2004,2004-09-12,1,25.104,WAS,,TAM,W 16-10,*,
29,2004,2004-09-19,2,25.111,WAS,@,NYG,L 14-20,*,
30,2004,2004-09-27,3,25.119,WAS,,DAL,L 18-21,,
31,2004,2004-10-31,7,25.153,WAS,,GNB,L 14-28,*,
32,2006,2006-10-01,3,27.123,SDG,@,BAL,L 13-16,,
