ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-08,1,24.205,ARI,,SDG,W 18-17,,0.0,0,1
2,2014,2014-09-14,2,24.211,ARI,@,NYG,W 25-14,,,,
3,2014,2014-09-21,3,24.218,ARI,,SFO,W 23-14,,,,
4,2014,2014-10-05,4,24.232,ARI,@,DEN,L 20-41,,,,
5,2014,2014-10-12,5,24.239,ARI,,WAS,W 30-20,*,0.0,1,0
6,2014,2014-10-19,6,24.246,ARI,@,OAK,W 24-13,,0.0,2,0
7,2014,2014-10-26,7,24.253,ARI,,PHI,W 24-20,,0.0,2,1
8,2014,2014-11-02,8,24.260,ARI,@,DAL,W 28-17,,0.0,1,0
9,2014,2014-11-09,9,24.267,ARI,,STL,W 31-14,*,0.0,0,1
10,2014,2014-12-11,14,24.299,ARI,@,STL,W 12-6,,,,
11,2015,2015-09-13,1,25.210,ARI,,NOR,W 31-19,,0.0,0,0
12,2015,2015-09-20,2,25.217,ARI,@,CHI,W 48-23,,0.0,0,1
13,2015,2015-09-27,3,25.224,ARI,,SFO,W 47-7,,0.0,0,0
14,2015,2015-10-04,4,25.231,ARI,,STL,L 22-24,,0.0,0,0
15,2015,2015-10-11,5,25.238,ARI,@,DET,W 42-17,,0.0,0,0
16,2015,2015-10-18,6,25.245,ARI,@,PIT,L 13-25,,0.0,1,0
17,2015,2015-10-26,7,25.253,ARI,,BAL,W 26-18,,0.0,0,0
18,2015,2015-11-01,8,25.259,ARI,@,CLE,W 34-20,,0.0,1,0
19,2015,2015-11-15,9,25.273,ARI,@,SEA,W 39-32,,0.0,0,0
20,2015,2015-11-22,10,25.280,ARI,,CIN,W 34-31,,0.0,0,0
21,2015,2015-12-06,12,25.294,ARI,@,STL,W 27-3,*,0.0,4,0
22,2015,2015-12-10,13,25.298,ARI,,MIN,W 23-20,*,0.0,0,0
23,2015,2015-12-20,14,25.308,ARI,@,PHI,W 40-17,,1.0,1,0
24,2015,2015-12-27,15,25.315,ARI,,GNB,W 38-8,,0.0,0,0
25,2015,2016-01-03,16,25.322,ARI,,SEA,L 6-36,,0.0,3,0
26,2016,2016-09-18,2,26.216,ARI,,TAM,W 40-7,,0.0,1,0
27,2016,2016-09-25,3,26.223,ARI,@,BUF,L 18-33,*,0.0,0,0
28,2016,2016-10-02,4,26.230,ARI,,LAR,L 13-17,,0.0,3,0
29,2016,2016-11-20,10,26.279,ARI,@,MIN,L 24-30,,0.0,2,0
30,2017,2017-10-08,5,27.235,NYJ,@,CLE,W 17-14,,0.0,0,0
31,2017,2017-10-15,6,27.242,NYJ,,NWE,L 17-24,,0.0,0,0
32,2017,2017-10-22,7,27.249,NYJ,@,MIA,L 28-31,,0.0,0,1
33,2017,2017-10-29,8,27.256,NYJ,,ATL,L 20-25,,0.0,0,0
