ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1964,1964-11-08,8,22.246,KAN,,OAK,W 42-7,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,48,24.00,0,0,0
2,1964,1964-12-13,13,22.281,KAN,@,SDG,W 49-6,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,1,-1,-1.00,0,0,0
3,1964,1964-12-20,14,22.288,KAN,,NYJ,W 24-7,,4,6,66.67,50,1,0,131.9,0,0,8.33,11.67,1,-4,-4.00,0,0,0
4,1965,1965-09-12,1,23.189,KAN,@,OAK,L 10-37,,3,11,27.27,26,0,0,39.6,0,0,2.36,2.36,1,26,26.00,0,0,0
5,1965,1965-09-26,3,23.203,KAN,@,SDG,T 10-10,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0,0,0
6,1965,1965-10-10,5,23.217,KAN,@,DEN,W 31-23,*,13,22,59.09,214,0,0,91.9,0,0,9.73,9.73,11,25,2.27,2,2,12
7,1965,1965-10-17,6,23.224,KAN,,BUF,L 7-23,,3,9,33.33,39,0,2,8.3,0,0,4.33,-5.67,2,10,5.00,0,0,0
8,1965,1965-10-24,7,23.231,KAN,@,HOU,L 36-38,*,11,32,34.38,151,0,3,11.3,0,0,4.72,0.50,7,66,9.43,0,0,0
9,1965,1965-11-07,9,23.245,KAN,,NYJ,L 10-13,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0
10,1965,1965-11-28,12,23.266,KAN,,HOU,W 52-21,,2,6,33.33,72,1,0,119.4,0,0,12.00,15.33,1,7,7.00,1,1,6
11,1965,1965-12-19,14,23.287,KAN,,DEN,W 45-35,,4,7,57.14,130,0,0,101.8,0,0,18.57,18.57,2,5,2.50,1,1,6
12,1966,1966-09-11,1,24.188,KAN,@,BUF,W 42-20,,3,6,50.00,98,1,0,135.4,0,0,16.33,19.67,3,10,3.33,0,0,0
13,1966,1966-09-18,2,24.195,KAN,@,OAK,W 32-10,,2,6,33.33,11,0,0,42.4,0,0,1.83,1.83,0,0,,0,0,0
14,1966,1966-09-25,3,24.202,KAN,@,BOS,W 43-24,,3,9,33.33,35,0,1,6.5,0,0,3.89,-1.11,1,-6,-6.00,0,0,0
