ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
59,2007,2007-11-11,9,29.053,PIT,,CLE,W 31-28,*,,,,,,,,,,,,
60,2007,2007-11-18,10,29.060,PIT,@,NYJ,L 16-19,*,0,0,,0,0,0,1.0,,,0,0,0
61,2007,2007-11-26,11,29.068,PIT,,MIA,W 3-0,*,0,0,,0,0,0,1.0,,,0,0,0
62,2007,2007-12-02,12,29.074,PIT,,CIN,W 24-10,*,,,,,,,,,,,,
63,2007,2007-12-09,13,29.081,PIT,@,NWE,L 13-34,*,,,,,,,,,,,,
64,2007,2007-12-16,14,29.088,PIT,,JAX,L 22-29,*,,,,,,,,,,,,
65,2007,2007-12-20,15,29.092,PIT,@,STL,W 41-24,*,,,,,,,,,,,,
66,2007,2007-12-30,16,29.102,PIT,@,BAL,L 21-27,*,,,,,,,,,,,,
67,2008,2008-09-07,1,29.354,PIT,,HOU,W 38-17,*,0,0,,0,0,0,0.0,3,2,0,0,0
68,2008,2008-09-14,2,29.361,PIT,@,CLE,W 10-6,*,,,,,,,,,,,,
69,2008,2008-10-19,6,30.030,PIT,@,CIN,W 38-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
70,2008,2008-10-26,7,30.037,PIT,,NYG,L 14-21,*,0,0,,0,0,0,0.0,6,5,0,0,0
71,2008,2008-11-03,8,30.045,PIT,@,WAS,W 23-6,*,0,0,,0,0,0,0.0,1,1,0,0,0
72,2008,2008-11-09,9,30.051,PIT,,IND,L 20-24,*,0,0,,0,0,0,0.0,1,3,0,0,0
73,2008,2008-11-16,10,30.058,PIT,,SDG,W 11-10,*,0,0,,0,0,0,1.0,6,1,0,0,0
74,2008,2008-11-20,11,30.062,PIT,,CIN,W 27-10,*,0,0,,0,0,0,0.0,1,4,0,0,0
75,2008,2008-12-21,15,30.093,PIT,@,TEN,L 14-31,*,0,0,,0,0,0,0.0,0,1,0,0,0
76,2008,2008-12-28,16,30.100,PIT,,CLE,W 31-0,*,0,0,,0,0,0,0.0,3,2,0,0,0
77,2009,2009-09-10,1,30.356,PIT,,TEN,W 13-10,*,0,0,,0,0,0,0.0,5,2,0,0,0
78,2009,2009-09-20,2,31.001,PIT,@,CHI,L 14-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
79,2009,2009-09-27,3,31.008,PIT,@,CIN,L 20-23,*,0,0,,0,0,0,0.0,2,1,0,0,0
80,2009,2009-10-04,4,31.015,PIT,,SDG,W 38-28,*,0,0,,0,0,0,0.0,1,0,0,0,0
81,2009,2009-10-11,5,31.022,PIT,@,DET,W 28-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
82,2009,2009-10-18,6,31.029,PIT,,CLE,W 27-14,*,0,0,,0,0,0,0.0,1,5,0,0,0
83,2009,2009-10-25,7,31.036,PIT,,MIN,W 27-17,*,0,0,,0,0,0,1.0,1,3,0,0,0
84,2009,2009-11-09,8,31.051,PIT,@,DEN,W 28-10,*,0,0,,0,0,0,2.0,2,0,0,0,0
85,2009,2009-11-15,9,31.057,PIT,,CIN,L 12-18,*,0,0,,0,0,0,0.0,3,1,0,0,0
86,2009,2009-11-22,10,31.064,PIT,@,KAN,L 24-27,*,0,0,,0,0,0,0.0,2,0,0,0,0
87,2009,2009-11-29,11,31.071,PIT,@,BAL,L 17-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
88,2009,2009-12-06,12,31.078,PIT,,OAK,L 24-27,*,0,0,,0,0,0,0.0,4,4,0,0,0
89,2009,2009-12-10,13,31.082,PIT,@,CLE,L 6-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
90,2009,2009-12-20,14,31.092,PIT,,GNB,W 37-36,*,0,0,,0,0,0,0.0,1,0,0,0,0
91,2009,2009-12-27,15,31.099,PIT,,BAL,W 23-20,*,0,0,,0,0,0,0.0,2,2,0,0,0
92,2010,2010-09-12,1,31.358,PIT,,ATL,W 15-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
93,2010,2010-09-19,2,32.000,PIT,@,TEN,W 19-11,*,0,0,,0,0,0,1.0,1,1,0,0,0
94,2010,2010-09-26,3,32.007,PIT,@,TAM,W 38-13,*,0,0,,0,1,6,0.0,1,0,1,79,1
95,2010,2010-10-03,4,32.014,PIT,,BAL,L 14-17,*,0,0,,0,0,0,0.0,3,2,0,0,0
96,2010,2010-10-17,5,32.028,PIT,,CLE,W 28-10,*,0,0,,0,0,0,0.0,0,2,0,0,0
97,2010,2010-11-08,8,32.050,PIT,@,CIN,W 27-21,*,,,,,,,,,,,,
98,2010,2010-12-05,12,32.077,PIT,@,BAL,W 13-10,*,0,0,,0,0,0,0.0,1,3,0,0,0
99,2010,2010-12-12,13,32.084,PIT,,CIN,W 23-7,*,0,0,,0,0,0,0.0,4,2,0,0,0
100,2010,2010-12-19,14,32.091,PIT,,NYJ,L 17-22,*,0,0,,0,0,0,0.0,0,4,0,0,0
101,2010,2010-12-23,15,32.095,PIT,,CAR,W 27-3,*,0,0,,0,0,0,1.0,4,2,0,0,0
102,2010,2011-01-02,16,32.105,PIT,@,CLE,W 41-9,*,0,0,,0,0,0,1.0,1,0,0,0,0
103,2011,2011-09-11,1,32.357,PIT,@,BAL,L 7-35,*,0,0,,0,0,0,0.0,3,1,0,0,0
104,2011,2011-09-18,2,32.364,PIT,,SEA,W 24-0,*,0,0,,0,0,0,0.0,1,0,0,0,0
105,2011,2011-10-09,5,33.020,PIT,,TEN,W 38-17,*,0,0,,0,0,0,0.0,2,2,0,0,0
106,2011,2011-10-16,6,33.027,PIT,,JAX,W 17-13,*,0,0,,0,0,0,2.0,4,2,0,0,0
107,2011,2011-10-23,7,33.034,PIT,@,ARI,W 32-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
108,2011,2011-10-30,8,33.041,PIT,,NWE,W 25-17,*,0,0,,0,0,0,1.0,1,1,0,0,0
109,2011,2011-11-06,9,33.048,PIT,,BAL,L 20-23,*,0,0,,0,0,0,0.0,3,2,0,0,0
110,2011,2011-11-13,10,33.055,PIT,@,CIN,W 24-17,*,0,0,,0,0,0,0.0,3,2,0,0,0
111,2011,2011-11-27,11,33.069,PIT,@,KAN,W 13-9,*,0,0,,0,0,0,0.0,2,0,0,0,0
112,2011,2011-12-04,12,33.076,PIT,,CIN,W 35-7,*,0,0,,0,0,0,0.0,3,1,0,0,0
113,2011,2011-12-08,13,33.080,PIT,,CLE,W 14-3,*,0,0,,0,0,0,0.0,5,1,0,0,0
114,2011,2011-12-19,14,33.091,PIT,@,SFO,L 3-20,*,0,0,,0,0,0,0.0,0,1,0,0,0
115,2011,2011-12-24,15,33.096,PIT,,STL,W 27-0,*,0,0,,0,0,0,0.0,2,1,0,0,0
116,2011,2012-01-01,16,33.104,PIT,@,CLE,W 13-9,*,0,0,,0,0,0,0.0,2,1,0,0,0
117,2012,2012-09-09,1,33.356,PIT,@,DEN,L 19-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
118,2012,2012-09-16,2,33.363,PIT,,NYJ,W 27-10,*,0,0,,0,0,0,0.0,1,4,0,0,0
119,2012,2012-09-23,3,34.004,PIT,@,OAK,L 31-34,*,,,,,,,,,,,,
120,2012,2012-10-07,4,34.018,PIT,,PHI,W 16-14,*,0,0,,0,0,0,0.0,1,0,0,0,0
121,2012,2012-10-11,5,34.022,PIT,@,TEN,L 23-26,*,0,0,,0,0,0,0.0,2,1,0,0,0
122,2012,2012-10-21,6,34.032,PIT,@,CIN,W 24-17,*,0,0,,0,0,0,0.0,0,1,0,0,0
123,2012,2012-10-28,7,34.039,PIT,,WAS,W 27-12,*,0,0,,0,0,0,0.0,1,2,0,0,0
124,2012,2012-11-04,8,34.046,PIT,@,NYG,W 24-20,*,0,0,,0,0,0,0.0,2,2,0,0,0
125,2012,2012-11-12,9,34.054,PIT,,KAN,W 16-13,*,0,0,,0,0,0,2.0,6,2,0,0,0
126,2012,2012-11-18,10,34.060,PIT,,BAL,L 10-13,*,0,0,,0,0,0,0.0,3,3,0,0,0
127,2012,2012-11-25,11,34.067,PIT,@,CLE,L 14-20,*,0,0,,0,0,0,1.0,2,1,0,0,0
128,2012,2012-12-02,12,34.074,PIT,@,BAL,W 23-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
129,2012,2012-12-09,13,34.081,PIT,,SDG,L 24-34,*,0,0,,0,0,0,0.0,1,1,0,0,0
130,2012,2012-12-16,14,34.088,PIT,@,DAL,L 24-27,*,0,0,,0,0,0,0.0,0,0,0,0,0
131,2012,2012-12-23,15,34.095,PIT,,CIN,L 10-13,*,0,0,,0,0,0,1.5,2,3,0,0,0
132,2012,2012-12-30,16,34.102,PIT,,CLE,W 24-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
133,2013,2013-09-08,1,34.354,PIT,,TEN,L 9-16,*,0,0,,0,0,0,0.0,4,2,0,0,0
134,2013,2013-09-16,2,34.362,PIT,@,CIN,L 10-20,*,0,0,,0,0,0,0.0,1,2,0,0,0
135,2013,2013-09-22,3,35.003,PIT,,CHI,L 23-40,*,0,0,,0,0,0,1.0,4,0,0,0,0
136,2013,2013-09-29,4,35.010,PIT,@,MIN,L 27-34,*,0,0,,0,0,0,0.0,1,0,0,0,0
137,2013,2013-10-13,5,35.024,PIT,@,NYJ,W 19-6,*,0,0,,0,0,0,0.0,2,1,0,0,0
138,2013,2013-10-20,6,35.031,PIT,,BAL,W 19-16,*,,,,,,,,,,,,
139,2013,2013-10-27,7,35.038,PIT,@,OAK,L 18-21,*,0,0,,0,0,0,1.0,3,2,0,0,0
140,2013,2013-11-03,8,35.045,PIT,@,NWE,L 31-55,*,0,0,,0,0,0,0.0,0,1,0,0,0
141,2013,2013-11-10,9,35.052,PIT,,BUF,W 23-10,*,0,0,,0,0,0,0.0,1,1,0,0,0
142,2013,2013-11-28,12,35.070,PIT,@,BAL,L 20-22,*,,,,,,,,,,,,
143,2013,2013-12-22,15,35.094,PIT,@,GNB,W 38-31,*,0,0,,0,0,0,1.0,1,0,0,0,0
144,2013,2013-12-29,16,35.101,PIT,,CLE,W 20-7,*,0,0,,0,0,0,1.0,3,0,0,0,0
145,2014,2014-09-07,1,35.353,PIT,,CLE,W 30-27,,0,0,,0,0,0,0.0,1,1,0,0,0
146,2014,2014-09-11,2,35.357,PIT,@,BAL,L 6-26,,0,0,,0,0,0,0.0,0,1,0,0,0
147,2014,2014-09-21,3,36.002,PIT,@,CAR,W 37-19,,,,,,,,,,,,,
148,2014,2014-09-28,4,36.009,PIT,,TAM,L 24-27,,0,0,,0,0,0,0.0,1,0,0,0,0
149,2014,2014-10-05,5,36.016,PIT,@,JAX,W 17-9,,0,0,,0,0,0,0.0,0,0,0,0,0
150,2014,2014-10-12,6,36.023,PIT,@,CLE,L 10-31,,0,0,,0,0,0,0.0,1,1,0,0,0
151,2014,2014-10-20,7,36.031,PIT,,HOU,W 30-23,*,0,0,,0,0,0,0.0,1,0,1,16,0
152,2014,2014-10-26,8,36.037,PIT,,IND,W 51-34,*,0,0,,0,0,0,0.0,0,0,0,0,0
153,2014,2014-11-02,9,36.044,PIT,,BAL,W 43-23,,0,0,,0,0,0,0.0,1,2,0,0,0
154,2014,2014-11-09,10,36.051,PIT,@,NYJ,L 13-20,*,0,0,,0,0,0,1.0,1,1,0,0,0
155,2014,2014-11-17,11,36.059,PIT,@,TEN,W 27-24,,0,0,,0,0,0,0.0,0,2,0,0,0
156,2014,2014-11-30,12,36.072,PIT,,NOR,L 32-35,*,0,0,,0,0,0,0.0,2,1,0,0,0
