ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,22.214,KAN,,SDG,L 16-30,,,,,
2,1976,1976-09-20,2,22.222,KAN,,OAK,L 21-24,,,,,
3,1976,1976-09-26,3,22.228,KAN,,NOR,L 17-27,,,,,
4,1976,1976-10-03,4,22.235,KAN,@,BUF,L 17-50,,,,,
5,1976,1976-10-10,5,22.242,KAN,@,WAS,W 33-30,,,,,
6,1976,1976-10-17,6,22.249,KAN,@,MIA,W 20-17,,,,,
7,1976,1976-10-24,7,22.256,KAN,,DEN,L 26-35,,,,,
8,1976,1976-10-31,8,22.263,KAN,@,TAM,W 28-19,,,,,
9,1976,1976-11-07,9,22.270,KAN,,PIT,L 0-45,,,,,
10,1976,1976-11-14,10,22.277,KAN,@,OAK,L 10-21,0,0,1,16,0
11,1976,1976-11-21,11,22.284,KAN,,CIN,L 24-27,,,,,
12,1976,1976-11-28,12,22.291,KAN,@,SDG,W 23-20,0,0,2,11,0
13,1976,1976-12-05,13,22.298,KAN,@,DEN,L 16-17,,,,,
14,1976,1976-12-12,14,22.305,KAN,,CLE,W 39-14,,,,,
15,1977,1977-09-18,1,23.219,KAN,@,NWE,L 17-21,0,0,1,3,0
16,1977,1977-09-25,2,23.226,KAN,,SDG,L 7-23,0,0,2,5,0
17,1977,1977-10-03,3,23.234,KAN,,OAK,L 28-37,0,0,1,28,0
18,1977,1977-10-09,4,23.240,KAN,@,DEN,L 7-23,,,,,
19,1977,1977-10-16,5,23.247,KAN,,BAL,L 6-17,,,,,
20,1977,1977-10-23,6,23.254,KAN,@,SDG,W 21-16,0,0,1,7,0
21,1977,1977-10-30,7,23.261,KAN,@,CLE,L 7-44,,,,,
22,1977,1977-11-06,8,23.268,KAN,,GNB,W 20-10,,,,,
23,1977,1977-11-13,9,23.275,KAN,@,CHI,L 27-28,0,0,2,20,0
24,1977,1977-11-20,10,23.282,KAN,,DEN,L 7-14,,,,,
25,1977,1977-11-27,11,23.289,KAN,@,HOU,L 20-34,,,,,
26,1977,1977-12-04,12,23.296,KAN,,CIN,L 7-27,,,,,
27,1977,1977-12-11,13,23.303,KAN,,SEA,L 31-34,1,6,1,102,1
28,1977,1977-12-18,14,23.310,KAN,@,OAK,L 20-21,,,,,
29,1978,1978-09-03,1,24.204,KAN,@,CIN,W 24-23,,,,,
30,1978,1978-09-10,2,24.211,KAN,,HOU,L 17-20,,,,,
31,1978,1978-09-17,3,24.218,KAN,@,NYG,L 10-26,,,,,
32,1978,1978-09-24,4,24.225,KAN,,DEN,L 17-23,,,,,
33,1978,1978-10-01,5,24.232,KAN,@,BUF,L 13-28,,,,,
34,1978,1978-10-08,6,24.239,KAN,,TAM,L 13-30,,,,,
35,1978,1978-10-15,7,24.246,KAN,@,OAK,L 6-28,,,,,
36,1978,1978-10-22,8,24.253,KAN,,CLE,W 17-3,,,,,
37,1978,1978-10-29,9,24.260,KAN,@,PIT,L 24-27,,,,,
38,1978,1978-11-05,10,24.267,KAN,,OAK,L 10-20,,,,,
39,1978,1978-11-12,11,24.274,KAN,@,SDG,L 23-29,,,,,
40,1978,1978-11-19,12,24.281,KAN,,SEA,L 10-13,,,,,
41,1978,1978-11-26,13,24.288,KAN,,SDG,W 23-0,0,0,1,35,0
42,1978,1978-12-03,14,24.295,KAN,,BUF,W 14-10,0,0,1,27,0
43,1978,1978-12-10,15,24.302,KAN,@,DEN,L 3-24,,,,,
44,1978,1978-12-17,16,24.309,KAN,@,SEA,L 19-23,0,0,1,30,0
45,1979,1979-09-02,1,25.203,KAN,,BAL,W 14-0,,,,,
46,1979,1979-09-09,2,25.210,KAN,,CLE,L 24-27,,,,,
47,1979,1979-09-16,3,25.217,KAN,@,HOU,L 6-20,,,,,
48,1979,1979-09-23,4,25.224,KAN,,OAK,W 35-7,1,6,1,70,1
49,1979,1979-09-30,5,25.231,KAN,@,SEA,W 24-6,0,0,1,1,0
50,1979,1979-10-07,6,25.238,KAN,@,CIN,W 10-7,,,,,
51,1979,1979-10-14,7,25.245,KAN,,DEN,L 10-24,0,0,1,0,0
52,1979,1979-10-21,8,25.252,KAN,,NYG,L 17-21,,,,,
53,1979,1979-10-28,9,25.259,KAN,@,DEN,L 3-20,,,,,
54,1979,1979-11-04,10,25.266,KAN,,SDG,L 14-20,0,0,1,29,0
55,1979,1979-11-11,11,25.273,KAN,,PIT,L 3-30,,,,,
56,1979,1979-11-18,12,25.280,KAN,@,OAK,W 24-21,,,,,
57,1979,1979-11-25,13,25.287,KAN,@,SDG,L 7-28,,,,,
58,1979,1979-12-02,14,25.294,KAN,,SEA,W 37-21,0,0,1,8,0
59,1979,1979-12-09,15,25.301,KAN,@,BAL,W 10-7,0,0,2,34,0
60,1979,1979-12-16,16,25.308,KAN,@,TAM,L 0-3,,,,,
61,1980,1980-09-07,1,26.209,KAN,,OAK,L 14-27,,,,,
62,1980,1980-09-14,2,26.216,KAN,,SEA,L 16-17,0,0,1,0,0
63,1980,1980-09-21,3,26.223,KAN,@,CLE,L 13-20,,,,,
64,1980,1980-09-28,4,26.230,KAN,,SDG,L 7-24,,,,,
65,1980,1980-10-05,5,26.237,KAN,@,OAK,W 31-17,0,0,2,13,0
66,1980,1980-10-12,6,26.244,KAN,,HOU,W 21-20,0,0,1,0,0
67,1980,1980-10-19,7,26.251,KAN,@,DEN,W 23-17,,,,,
68,1980,1980-10-26,8,26.258,KAN,,DET,W 20-17,0,0,1,15,0
69,1980,1980-11-02,9,26.265,KAN,,BAL,L 24-31,,,,,
70,1980,1980-11-09,10,26.272,KAN,@,SEA,W 31-30,,,,,
71,1980,1980-11-16,11,26.279,KAN,@,SDG,L 7-20,,,,,
72,1980,1980-11-23,12,26.286,KAN,@,STL,W 21-13,,,,,
73,1980,1980-11-30,13,26.293,KAN,,CIN,L 6-20,0,0,2,51,0
74,1980,1980-12-07,14,26.300,KAN,,DEN,W 31-14,0,0,1,9,0
