ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1996,1996-09-01,1,23.275,SDG,,SEA,W 29-7,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,0
2,1996,1996-09-08,2,23.282,SDG,,CIN,W 27-14,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,0
3,1996,1996-09-15,3,23.289,SDG,@,GNB,L 10-42,,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,1996,1996-09-22,4,23.296,SDG,@,OAK,W 40-34,,2,2,47,23.50,0,100.0%,23.50,0,0,,0,0,0,,0,0,0,,0,0,0
5,1996,1996-09-29,5,23.303,SDG,,KAN,W 22-19,,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,0,0,,0,0,0
6,1996,1996-10-06,6,23.310,SDG,@,DEN,L 17-28,,4,0,0,,0,0.0%,0.00,,,,,,,,,0,0,,0,,
7,1996,1996-10-21,7,23.325,SDG,,OAK,L 14-23,,8,5,52,10.40,0,62.5%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
8,1996,1996-10-27,8,23.331,SDG,@,SEA,L 13-32,,10,7,79,11.29,1,70.0%,7.90,0,0,,0,0,0,,0,0,0,,0,1,6
9,1996,1996-11-03,9,23.338,SDG,@,IND,W 26-19,,6,3,60,20.00,1,50.0%,10.00,0,0,,0,0,0,,0,0,0,,0,1,6
10,1996,1996-11-11,10,23.346,SDG,,DET,W 27-21,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0
11,1996,1996-11-17,11,23.352,SDG,,TAM,L 17-25,,1,1,63,63.00,1,100.0%,63.00,0,0,,0,0,0,,0,0,0,,0,1,6
12,1996,1996-12-01,13,24.000,SDG,,NWE,L 7-45,,10,5,44,8.80,0,50.0%,4.40,0,0,,0,0,0,,0,0,0,,0,0,0
13,1996,1996-12-08,14,24.007,SDG,@,PIT,L 3-16,,6,2,19,9.50,0,33.3%,3.17,0,0,,0,0,0,,0,0,0,,0,0,0
14,1996,1996-12-22,16,24.021,SDG,,DEN,W 16-10,,9,4,40,10.00,1,44.4%,4.44,0,0,,0,0,0,,0,1,21,21.00,0,1,6
15,1997,1997-08-31,1,24.273,SDG,@,NWE,L 7-41,,5,4,55,13.75,0,80.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0
16,1997,1997-09-07,2,24.280,SDG,@,NOR,W 20-6,,6,2,7,3.50,0,33.3%,1.17,1,9,9.00,0,0,0,,0,0,0,,0,0,0
17,1997,1997-09-14,3,24.287,SDG,,CAR,L 7-26,,5,1,14,14.00,0,20.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,0
18,1997,1997-09-21,4,24.294,SDG,@,SEA,L 22-26,,6,4,42,10.50,0,66.7%,7.00,1,11,11.00,0,0,0,,0,0,0,,0,0,0
19,1997,1997-09-28,5,24.301,SDG,,BAL,W 21-17,,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
20,1997,1997-10-05,6,24.308,SDG,@,OAK,W 25-10,,12,5,40,8.00,0,41.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0
21,1997,1997-10-16,7,24.319,SDG,@,KAN,L 3-31,,10,2,37,18.50,0,20.0%,3.70,0,0,,0,0,0,,0,0,0,,0,0,0
22,1997,1997-10-26,8,24.329,SDG,,IND,W 35-19,,4,1,23,23.00,0,25.0%,5.75,1,5,5.00,0,0,0,,0,0,0,,0,0,0
23,1997,1997-11-02,9,24.336,SDG,@,CIN,L 31-38,,7,1,44,44.00,1,14.3%,6.29,0,0,,0,0,0,,0,0,0,,0,1,6
24,1997,1997-11-09,10,24.343,SDG,,SEA,L 31-37,,2,1,3,3.00,0,50.0%,1.50,1,17,17.00,0,0,0,,0,0,0,,0,0,0
25,1997,1997-11-16,11,24.350,SDG,,OAK,L 13-38,,4,3,86,28.67,0,75.0%,21.50,0,0,,0,0,0,,0,0,0,,0,0,0
26,1997,1997-11-23,12,24.357,SDG,@,SFO,L 10-17,,2,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
27,1997,1997-11-30,13,24.364,SDG,,DEN,L 28-38,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
28,1997,1997-12-07,14,25.006,SDG,,ATL,L 3-14,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
29,1997,1997-12-14,15,25.013,SDG,,KAN,L 7-29,,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,0
30,1997,1997-12-21,16,25.020,SDG,@,DEN,L 3-38,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,0
31,1998,1998-09-06,1,25.279,SDG,,BUF,W 16-14,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0
32,1998,1998-09-13,2,25.286,SDG,@,TEN,W 13-7,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0
33,1998,1998-09-20,3,25.293,SDG,@,KAN,L 7-23,,1,,,,,0.0%,,,,,,,,,,,,,,,
34,1998,1998-09-27,4,25.300,SDG,,NYG,L 16-34,,6,3,64,21.33,1,50.0%,10.67,0,0,,0,0,0,,0,0,0,,0,1,6
35,1998,1998-10-04,5,25.307,SDG,@,IND,L 12-17,,8,2,66,33.00,0,25.0%,8.25,1,14,14.00,0,0,0,,0,0,0,,0,0,0
36,1998,1998-10-11,6,25.314,SDG,@,OAK,L 6-7,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
37,1998,1998-10-18,7,25.321,SDG,,PHI,W 13-10,,1,1,19,19.00,0,100.0%,19.00,1,13,13.00,0,0,0,,0,0,0,,0,0,0
38,1998,1998-10-25,8,25.328,SDG,,SEA,L 20-27,,13,6,85,14.17,0,46.2%,6.54,0,0,,0,0,0,,0,0,0,,0,0,0
39,1998,1998-11-08,9,25.342,SDG,@,DEN,L 10-27,,7,3,34,11.33,0,42.9%,4.86,0,0,,0,1,8,8.00,0,0,0,,0,0,0
40,1998,1998-11-15,10,25.349,SDG,,BAL,W 14-13,,4,2,65,32.50,1,50.0%,16.25,0,0,,0,0,0,,0,0,0,,0,1,6
41,1998,1998-11-22,11,25.356,SDG,,KAN,W 38-37,,11,4,39,9.75,1,36.4%,3.55,0,0,,0,0,0,,0,0,0,,0,1,6
42,1998,1998-11-29,12,25.363,SDG,,DEN,L 16-31,,11,5,59,11.80,0,45.5%,5.36,1,4,4.00,0,0,0,,0,0,0,,0,0,0
43,1998,1998-12-06,13,26.005,SDG,@,WAS,L 20-24,,8,5,72,14.40,0,62.5%,9.00,0,0,,0,1,17,17.00,0,0,0,,0,0,0
44,1998,1998-12-13,14,26.012,SDG,@,SEA,L 17-38,,14,5,78,15.60,0,35.7%,5.57,1,8,8.00,0,0,0,,0,0,0,,0,0,0
45,1998,1998-12-20,15,26.019,SDG,,OAK,L 10-17,,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,0
46,1998,1998-12-27,16,26.026,SDG,@,ARI,L 13-16,,6,1,24,24.00,0,16.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
47,1999,1999-10-31,7,26.334,SDG,@,KAN,L 0-34,,4,2,5,2.50,0,50.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0
48,1999,1999-11-07,8,26.341,SDG,,DEN,L 17-33,,2,2,53,26.50,1,100.0%,26.50,0,0,,0,0,0,,0,0,0,,0,1,6
49,1999,1999-11-14,9,26.348,SDG,@,OAK,L 9-28,*,5,3,17,5.67,0,60.0%,3.40,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
50,1999,1999-11-21,10,26.355,SDG,,CHI,L 20-23,,3,,,,,0.0%,,,,,,,,,,,,,,,
51,1999,1999-11-28,11,26.362,SDG,@,MIN,L 27-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
52,1999,1999-12-19,14,27.018,SDG,@,MIA,L 9-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,23,5.75,0,0,0
53,1999,1999-12-26,15,27.025,SDG,,OAK,W 23-20,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,2,43,21.50,0,0,0
54,1999,2000-01-02,16,27.032,SDG,@,DEN,W 12-6,,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,3,27,9.00,0,0,0
