ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-10,1,23.071,CIN,@,CHI,L 14-17,2,4,2.00,0,,0,0,,0,,,1,19,19.00,0,0,0
2,1989,1989-09-17,2,23.078,CIN,,PIT,W 41-10,2,6,3.00,0,,0,0,,0,,,0,0,,0,0,0
3,1989,1989-09-25,3,23.086,CIN,,CLE,W 21-14,18,78,4.33,0,,0,0,,0,,,0,0,,0,0,0
4,1989,1989-10-01,4,23.092,CIN,@,KAN,W 21-17,16,71,4.44,1,,1,8,8.00,0,,,0,0,,0,1,6
5,1989,1989-10-08,5,23.099,CIN,@,PIT,W 26-16,7,25,3.57,0,,1,14,14.00,0,,,0,0,,0,0,0
6,1989,1989-10-15,6,23.106,CIN,,MIA,L 13-20,2,7,3.50,0,,0,0,,0,,,0,0,,0,0,0
7,1989,1989-10-22,7,23.113,CIN,,IND,L 12-23,11,24,2.18,0,,0,0,,0,,,0,0,,0,0,0
8,1989,1989-10-29,8,23.120,CIN,,TAM,W 56-23,9,23,2.56,1,,0,0,,0,,,0,0,,0,1,6
9,1989,1989-11-05,9,23.127,CIN,@,RAI,L 7-28,1,6,6.00,0,,0,0,,0,,,0,0,,0,0,0
10,1989,1989-11-19,11,23.141,CIN,,DET,W 42-7,2,5,2.50,0,,1,4,4.00,0,,,0,0,,0,0,0
11,1989,1989-11-26,12,23.148,CIN,@,BUF,L 7-24,0,0,,0,,0,0,,0,,,0,0,,0,0,
12,1989,1989-12-03,13,23.155,CIN,@,CLE,W 21-0,4,14,3.50,0,,0,0,,0,,,0,0,,0,0,0
13,1989,1989-12-10,14,23.162,CIN,,SEA,L 17-24,6,35,5.83,0,,1,15,15.00,0,,,0,0,,0,0,0
14,1989,1989-12-17,15,23.169,CIN,,HOU,W 61-7,13,86,6.62,1,,0,0,,0,,,0,0,,0,1,6
15,1989,1989-12-25,16,23.177,CIN,@,MIN,L 21-29,5,7,1.40,0,,2,3,1.50,0,,,0,0,,0,0,0
16,1990,1990-09-09,1,24.070,CIN,,NYJ,W 25-20,6,15,2.50,0,,0,0,,0,,,1,18,18.00,0,0,0
17,1990,1990-09-16,2,24.077,CIN,@,SDG,W 21-16,0,0,,0,,1,-2,-2.00,0,,,2,36,18.00,0,0,0
18,1990,1990-09-23,3,24.084,CIN,,NWE,W 41-7,0,0,,0,,0,0,,0,,,1,17,17.00,0,0,0
19,1990,1990-10-01,4,24.092,CIN,@,SEA,L 16-31,0,0,,0,,0,0,,0,,,1,35,35.00,0,0,0
20,1990,1990-10-07,5,24.098,CIN,@,RAM,W 34-31,1,1,1.00,1,,0,0,,0,,,2,52,26.00,0,1,6
21,1990,1990-11-04,9,24.126,CIN,,NOR,L 7-21,0,0,,0,,0,0,,0,,,1,20,20.00,0,0,0
22,1990,1990-11-18,10,24.140,CIN,,PIT,W 27-3,0,0,,0,,0,0,,0,,,1,30,30.00,0,0,0
23,1990,1990-11-25,11,24.147,CIN,,IND,L 20-34,0,0,,0,,0,0,,0,,,1,38,38.00,0,0,0
24,1990,1990-12-02,12,24.154,CIN,@,PIT,W 16-12,2,13,6.50,0,,0,0,,0,,,0,0,,0,0,0
25,1990,1990-12-09,13,24.161,CIN,,SFO,L 17-20,1,11,11.00,0,,0,0,,0,,,2,29,14.50,0,0,0
26,1990,1990-12-16,14,24.168,CIN,@,RAI,L 7-24,10,35,3.50,0,,0,0,,0,,,0,0,,0,0,0
27,1990,1990-12-23,15,24.175,CIN,,HOU,W 40-20,2,-3,-1.50,0,,0,0,,0,,,3,72,24.00,0,0,0
28,1990,1990-12-30,16,24.182,CIN,,CLE,W 21-14,0,0,,0,,1,48,48.00,1,,,1,19,19.00,0,1,6
29,1991,1991-09-01,1,25.062,CIN,@,DEN,L 14-45,1,5,5.00,0,,0,0,,0,,,2,40,20.00,0,0,0
30,1991,1991-09-08,2,25.069,CIN,,HOU,L 7-30,2,6,3.00,0,,1,3,3.00,0,,,5,96,19.20,0,0,0
31,1991,1991-09-15,3,25.076,CIN,@,CLE,L 13-14,4,10,2.50,0,,1,9,9.00,0,,,3,63,21.00,0,0,0
32,1991,1991-09-22,4,25.083,CIN,,WAS,L 27-34,1,-3,-3.00,0,,1,5,5.00,0,,,2,42,21.00,0,0,0
33,1991,1991-10-06,5,25.097,CIN,,SEA,L 7-13,2,3,1.50,1,,0,0,,0,,,0,0,,0,1,6
34,1991,1991-10-13,6,25.104,CIN,@,DAL,L 23-35,0,0,,0,,0,0,,0,,,1,21,21.00,0,0,0
35,1992,1992-09-06,1,26.067,CIN,@,SEA,W 21-3,1,1,1.00,1,,0,0,,0,0.0%,,1,26,26.00,0,1,6
36,1992,1992-09-13,2,26.074,CIN,,RAI,W 24-21,2,3,1.50,1,,0,0,,0,0.0%,,1,9,9.00,0,1,6
37,1992,1992-09-20,3,26.081,CIN,@,GNB,L 23-24,1,-1,-1.00,0,3,1,17,17.00,1,33.3%,5.67,3,53,17.67,0,1,6
38,1992,1992-09-27,4,26.088,CIN,,MIN,L 7-42,1,1,1.00,0,1,0,0,,0,0.0%,0.00,2,27,13.50,0,0,0
39,1992,1992-10-11,5,26.102,CIN,,HOU,L 24-38,0,0,,0,3,2,6,3.00,0,66.7%,2.00,1,27,27.00,0,0,0
