ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-10-20,6,25.283,SFO,@,NOR,L 27-35,,0,0,,0,0,0,0,,0,0.0%,,3,69,23.00,0,0,0
2,2002,2002-10-27,7,25.290,SFO,,ARI,W 38-28,,0,0,,0,0,0,0,,0,0.0%,,1,21,21.00,0,0,0
3,2002,2002-11-17,10,25.311,SFO,@,SDG,L 17-20,,,,,,,,,,,0.0%,,,,,,,
4,2002,2002-12-01,12,25.325,SFO,,SEA,W 31-24,,,,,,,,,,,0.0%,,,,,,,
5,2002,2002-12-08,13,25.332,SFO,@,DAL,W 31-27,,0,0,,0,0,0,0,,0,0.0%,,4,109,27.25,0,0,0
6,2002,2002-12-15,14,25.339,SFO,,GNB,L 14-20,,0,0,,0,0,0,0,,0,0.0%,,3,43,14.33,0,0,0
7,2003,2003-09-07,1,26.240,SFO,,CHI,W 49-7,,6,9,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2003,2003-09-21,3,26.254,SFO,,CLE,L 12-13,,,,,,,,,,,0.0%,,,,,,,
9,2003,2003-10-26,8,26.289,SFO,@,ARI,L 13-16,,,,,,,,,,,0.0%,,,,,,,
10,2003,2003-11-02,9,26.296,SFO,,STL,W 30-10,,,,,,0,,,,,0.0%,,,,,,,
11,2003,2003-11-30,12,26.324,SFO,@,BAL,L 6-44,,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0
12,2003,2003-12-07,13,26.331,SFO,,ARI,W 50-14,,8,46,5.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2003,2003-12-14,14,26.338,SFO,@,CIN,L 38-41,,4,33,8.25,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
14,2003,2003-12-21,15,26.345,SFO,@,PHI,W 31-28,,4,39,9.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2003,2003-12-27,16,26.351,SFO,,SEA,L 17-24,,5,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2004,2004-09-12,1,27.246,SFO,,ATL,L 19-21,,,,,,0,,,,,0.0%,,,,,,,
17,2004,2004-09-19,2,27.253,SFO,@,NOR,L 27-30,,9,38,4.22,1,1,1,10,10.00,0,100.0%,10.00,7,183,26.14,0,1,6
18,2004,2004-09-26,3,27.260,SFO,@,SEA,L 0-34,,5,24,4.80,0,0,0,0,,0,0.0%,,4,91,22.75,0,0,0
19,2004,2004-10-03,4,27.267,SFO,,STL,L 14-24,,0,0,,0,0,0,0,,0,0.0%,,4,78,19.50,0,0,0
20,2004,2004-10-10,5,27.274,SFO,,ARI,W 31-28,,2,9,4.50,0,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0
21,2004,2004-10-17,6,27.281,SFO,@,NYJ,L 14-22,,0,0,,0,0,0,0,,0,0.0%,,4,73,18.25,0,0,0
22,2004,2004-10-31,7,27.295,SFO,@,CHI,L 13-23,,0,0,,0,0,0,0,,0,0.0%,,6,135,22.50,0,0,0
23,2004,2004-11-21,10,27.316,CAR,,ARI,W 35-10,,,,,,,,,,,0.0%,,,,,,,
24,2004,2004-11-28,11,27.323,CAR,,TAM,W 21-14,,0,0,,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
25,2004,2004-12-05,12,27.330,CAR,@,NOR,W 32-21,,,,,,0,,,,,0.0%,,,,,,,
26,2004,2004-12-26,15,27.351,CAR,@,TAM,W 37-20,,0,0,,0,0,0,0,,0,0.0%,,1,36,36.00,0,0,0
27,2004,2005-01-02,16,27.358,CAR,,NOR,L 18-21,,0,0,,0,0,0,0,,0,0.0%,,3,99,33.00,0,0,0
28,2005,2005-09-25,3,28.258,CAR,@,MIA,L 24-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
29,2005,2005-10-09,5,28.272,CAR,@,ARI,W 24-20,,0,0,,0,0,0,0,,0,0.0%,,3,95,31.67,0,0,0
30,2005,2005-10-16,6,28.279,CAR,@,DET,W 21-20,,4,7,1.75,0,1,0,0,,0,0.0%,0.00,5,72,14.40,0,0,0
31,2005,2005-12-04,12,28.328,CAR,,ATL,W 24-6,,,,,,,,,,,0.0%,,,,,,,
32,2005,2005-12-18,14,28.342,CAR,@,NOR,W 27-10,,0,0,,0,0,0,0,,0,0.0%,,2,44,22.00,0,0,0
33,2005,2005-12-24,15,28.348,CAR,,DAL,L 20-24,,0,0,,0,0,0,0,,0,0.0%,,4,104,26.00,0,0,0
34,2005,2006-01-01,16,28.356,CAR,@,ATL,W 44-11,,10,34,3.40,1,1,0,0,,0,0.0%,0.00,2,28,14.00,0,1,6
35,2006,2006-12-16,14,29.340,ATL,,DAL,L 28-38,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
