ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,1997,1997-10-26,8,22.181,WAS,,BAL,L 17-20,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,
2,1997,1997-11-02,9,22.188,WAS,@,CHI,W 31-8,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,
3,1997,1997-12-13,15,22.229,WAS,@,NYG,L 10-30,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
4,1997,1997-12-21,16,22.237,WAS,,PHI,W 35-32,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,
5,1998,1998-09-06,1,23.131,WAS,@,NYG,L 24-31,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,2,64,32.00,0,0,0,,0,0,0,0.0,,
6,1998,1998-09-14,2,23.139,WAS,,SFO,L 10-45,,0,0,0,,0,0.0%,,0,0,,0,2,33,16.50,0,0,0,,0,0,0,0.0,,
7,1998,1998-09-20,3,23.145,WAS,@,SEA,L 14-24,,4,,,,,0.0%,,,,,,,,,,,,,,,,,,
8,1998,1998-10-04,5,23.159,WAS,,DAL,L 10-31,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
9,1998,1998-11-01,8,23.187,WAS,,NYG,W 21-14,,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
10,1998,1998-11-08,9,23.194,WAS,@,ARI,L 27-29,,6,2,44,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
11,1998,1998-11-15,10,23.201,WAS,,PHI,W 28-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
12,1998,1998-11-22,11,23.208,WAS,,ARI,L 42-45,,0,0,0,,0,0.0%,,0,0,,0,1,18,18.00,0,0,0,,0,0,0,0.0,,
13,1998,1998-11-29,12,23.215,WAS,@,OAK,W 29-19,,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,0,0,,0,0,0,0.0,,
14,1998,1998-12-06,13,23.222,WAS,,SDG,W 24-20,,5,4,66,16.50,1,80.0%,13.20,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
15,1999,1999-09-12,1,24.137,WAS,,DAL,L 35-41,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
