ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1958,1958-09-28,1,22.098,NYG,@,CRD,W 37-7,3,44,14.67,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
2,1958,1958-10-05,2,22.105,NYG,@,PHI,L 24-27,10,27,2.70,1,0,0,,0,0,0,,0,0,,,,,,,,,,,1,
3,1958,1958-10-26,5,22.126,NYG,,PIT,W 17-6,13,25,1.92,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
4,1958,1958-11-02,6,22.133,NYG,@,CLE,W 21-17,8,32,4.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
5,1958,1958-11-09,7,22.140,NYG,,BAL,W 24-21,14,42,3.00,0,1,12,12.00,0,0,0,,0,0,,,,,,,,,,,0,
6,1958,1958-11-16,8,22.147,NYG,@,PIT,L 10-31,3,5,1.67,0,4,44,11.00,0,0,0,,0,0,,,,,,,,,,,0,
7,1958,1958-11-23,9,22.154,NYG,,WAS,W 30-0,11,61,5.55,0,2,22,11.00,0,0,0,,0,0,,,,,,,,,,,0,
8,1958,1958-11-30,10,22.161,NYG,,PHI,W 24-10,11,38,3.45,0,2,45,22.50,0,0,0,,0,0,,,,,,,,,,,0,
9,1958,1958-12-07,11,22.168,NYG,@,DET,W 19-17,7,31,4.43,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
10,1958,1958-12-14,12,22.175,NYG,,CLE,W 13-10,3,11,3.67,0,2,9,4.50,0,0,0,,0,0,,,,,,,,,,,0,
11,1959,1959-09-26,1,23.096,NYG,@,RAM,W 23-21,6,32,5.33,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
12,1959,1959-10-04,2,23.104,NYG,@,PHI,L 21-49,6,26,4.33,0,2,13,6.50,0,0,0,,0,0,,,,,,,,,,,0,
13,1959,1959-10-25,5,23.125,NYG,@,PIT,W 21-16,6,24,4.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
14,1959,1959-11-01,6,23.132,NYG,,GNB,W 20-3,16,10,0.63,0,1,4,4.00,0,0,0,,0,0,,,,,,,,,,,0,
15,1959,1959-11-08,7,23.139,NYG,,CRD,W 9-3,2,1,0.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
16,1959,1959-11-15,8,23.146,NYG,,PIT,L 9-14,8,20,2.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
17,1959,1959-11-22,9,23.153,NYG,@,CRD,W 30-20,4,16,4.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,0,
18,1959,1959-11-29,10,23.160,NYG,,WAS,W 45-14,10,53,5.30,0,2,39,19.50,1,0,0,,0,0,,,,,,,,,,,1,
19,1959,1959-12-06,11,23.167,NYG,,CLE,W 48-7,4,11,2.75,0,1,35,35.00,0,0,0,,0,0,,,,,,,,,,,0,
20,1959,1959-12-13,12,23.174,NYG,@,WAS,W 24-10,10,39,3.90,0,1,7,7.00,0,0,0,,0,0,,,,,,,,,,,0,
21,1960,1960-09-25,1,24.095,NYG,@,SFO,W 21-19,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
22,1960,1960-10-02,2,24.102,NYG,@,STL,W 35-14,4,15,3.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
23,1960,1960-10-09,3,24.109,NYG,@,PIT,W 19-17,2,12,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
24,1960,1960-10-16,4,24.116,NYG,,WAS,T 24-24,3,14,4.67,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1960,1960-11-20,8,24.151,NYG,,PHI,L 10-17,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
26,1960,1960-12-04,10,24.165,NYG,,DAL,T 31-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0
27,1960,1960-12-11,11,24.172,NYG,@,WAS,W 17-3,5,2,0.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
28,1960,1960-12-18,12,24.179,NYG,,CLE,L 34-48,9,39,4.33,0,2,2,1.00,0,0,0,,0,0,0,,0,0,,,1,55,55.00,0,0,0
29,1961,1961-10-08,4,25.108,NYG,@,STL,W 24-9,4,7,1.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1962,1962-09-23,2,26.093,NYG,@,PHI,W 29-13,5,13,2.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,37,18.50,0,0,0
31,1962,1962-09-30,3,26.100,NYG,@,PIT,W 31-27,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1962,1962-10-07,4,26.107,NYG,@,STL,W 31-14,7,24,3.43,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1962,1962-10-21,6,26.121,NYG,,DET,W 17-14,16,44,2.75,1,2,34,17.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
34,1962,1962-10-28,7,26.128,NYG,,WAS,W 49-34,8,24,3.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1962,1962-11-04,8,26.135,NYG,,STL,W 31-28,3,14,4.67,0,3,62,20.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1962,1962-11-11,9,26.142,NYG,@,DAL,W 41-10,15,57,3.80,0,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
37,1962,1962-11-18,10,26.149,NYG,,PHI,W 19-14,13,65,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
38,1962,1962-11-25,11,26.156,NYG,@,WAS,W 42-24,11,53,4.82,1,2,38,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
39,1962,1962-12-02,12,26.163,NYG,@,CHI,W 26-24,2,13,6.50,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
40,1962,1962-12-09,13,26.170,NYG,,CLE,W 17-13,21,92,4.38,0,2,24,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1962,1962-12-16,14,26.177,NYG,,DAL,W 41-31,5,55,11.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1963,1963-09-15,1,27.085,NYG,@,BAL,W 37-28,12,26,2.17,0,5,101,20.20,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
43,1963,1963-09-22,2,27.092,NYG,@,PIT,L 0-31,5,20,4.00,0,1,32,32.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1963,1963-09-29,3,27.099,NYG,@,PHI,W 37-14,9,40,4.44,0,2,19,9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1963,1963-10-06,4,27.106,NYG,@,WAS,W 24-14,18,72,4.00,0,4,52,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1963,1963-10-13,5,27.113,NYG,,CLE,L 24-35,6,11,1.83,0,1,14,14.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
47,1963,1963-10-20,6,27.120,NYG,,DAL,W 37-21,7,24,3.43,0,4,29,7.25,2,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
48,1963,1963-10-27,7,27.127,NYG,@,CLE,W 33-6,10,49,4.90,0,3,25,8.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1963,1963-11-03,8,27.134,NYG,@,STL,W 38-21,10,40,4.00,1,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
50,1963,1963-11-10,9,27.141,NYG,,PHI,W 42-14,12,39,3.25,1,2,46,23.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
51,1963,1963-11-17,10,27.148,NYG,,SFO,W 48-14,16,101,6.31,1,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
52,1963,1963-11-24,11,27.155,NYG,,STL,L 17-24,11,47,4.27,0,5,-4,-0.80,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1963,1963-12-01,12,27.162,NYG,@,DAL,W 34-27,14,34,2.43,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1963,1963-12-08,13,27.169,NYG,,WAS,W 44-14,13,42,3.23,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
55,1963,1963-12-15,14,27.176,NYG,,PIT,W 33-17,18,68,3.78,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
56,1964,1964-09-13,1,28.083,PIT,,RAM,L 14-26,6,9,1.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
57,1964,1964-09-20,2,28.090,PIT,,NYG,W 27-24,6,15,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
58,1964,1964-09-27,3,28.097,PIT,,DAL,W 23-17,7,20,2.86,0,1,2,2.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
59,1964,1964-10-04,4,28.104,PIT,@,PHI,L 7-21,7,27,3.86,0,3,30,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1964,1964-11-22,11,28.153,PIT,@,NYG,W 44-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,27,13.50,0,0,0
61,1965,1965-09-26,2,29.096,MIN,,DET,L 29-31,7,36,5.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1965,1965-10-03,3,29.103,MIN,@,RAM,W 38-35,6,42,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1965,1965-10-09,4,29.109,MIN,,NYG,W 40-14,8,37,4.63,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1965,1965-10-17,5,29.117,MIN,,CHI,L 37-45,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,14,14.00,0,0,0
65,1965,1965-10-24,6,29.124,MIN,@,SFO,W 42-41,2,11,5.50,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
66,1965,1965-10-31,7,29.131,MIN,@,CLE,W 27-17,1,1,1.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1965,1965-11-07,8,29.138,MIN,,RAM,W 24-13,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1965,1965-11-14,9,29.145,MIN,,BAL,L 21-41,15,75,5.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
69,1965,1965-11-21,10,29.152,MIN,,GNB,L 13-38,12,52,4.33,0,2,29,14.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
70,1965,1965-11-28,11,29.159,MIN,,SFO,L 24-45,3,25,8.33,0,1,15,15.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1965,1965-12-12,13,29.173,MIN,@,DET,W 29-7,12,46,3.83,0,4,37,9.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
72,1965,1965-12-19,14,29.180,MIN,@,CHI,W 24-17,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
73,1966,1966-09-18,2,30.088,MIN,,BAL,L 23-38,1,1,1.00,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0
74,1966,1966-10-02,4,30.102,MIN,,CHI,L 10-13,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
