ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1994,1994-09-04,1,20.289,ARI,@,RAM,L 12-14,,1.0,0,0,0
2,1994,1994-09-11,2,20.296,ARI,,NYG,L 17-20,,,,,
3,1994,1994-09-18,3,20.303,ARI,@,CLE,L 0-32,,,,,
4,1994,1994-10-02,4,20.317,ARI,,MIN,W 17-7,,,,,
5,1994,1994-10-09,5,20.324,ARI,@,DAL,L 3-38,,,,,
6,1994,1994-10-16,6,20.331,ARI,@,WAS,W 19-16,,,,,
7,1994,1994-10-23,7,20.338,ARI,,DAL,L 21-28,,,,,
8,1994,1994-10-30,8,20.345,ARI,,PIT,W 20-17,,,,,
9,1994,1994-11-06,9,20.352,ARI,@,PHI,L 7-17,,,,,
10,1994,1994-11-13,10,20.359,ARI,@,NYG,W 10-9,,,,,
11,1994,1994-11-20,11,21.001,ARI,,PHI,W 12-6,,,,,
12,1994,1994-11-27,12,21.008,ARI,,CHI,L 16-19,,,,,
13,1994,1994-12-04,13,21.015,ARI,@,HOU,W 30-12,,,,,
14,1994,1994-12-11,14,21.022,ARI,,WAS,W 17-15,,,,,
15,1994,1994-12-18,15,21.029,ARI,,CIN,W 28-7,,,,,
16,1994,1994-12-24,16,21.035,ARI,@,ATL,L 6-10,,2.0,0,0,0
17,1995,1995-10-01,5,21.316,ARI,,KAN,L 3-24,,,,,
18,1995,1995-10-08,6,21.323,ARI,@,NYG,L 21-27,,,,,
19,1995,1995-10-15,7,21.330,ARI,,WAS,W 24-20,,,,,
20,1995,1995-10-29,8,21.344,ARI,,SEA,W 20-14,,,,,
21,1995,1995-11-05,9,21.351,ARI,@,DEN,L 6-38,,,,,
22,1995,1995-11-12,10,21.358,ARI,,MIN,L 24-30,,,,,
23,1995,1995-11-19,11,22.000,ARI,@,CAR,L 7-27,,,,,
24,1995,1995-11-26,12,22.007,ARI,,ATL,W 40-37,,,,,
25,1995,1995-11-30,13,22.011,ARI,,NYG,L 6-10,,1.0,0,0,0
26,1995,1995-12-09,14,22.020,ARI,@,SDG,L 25-28,,,,,
