ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
32,1986,1986-12-21,16,23.258,CLE,,SDG,W 47-17,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
33,1987,1987-09-13,1,24.159,CLE,@,NOR,L 21-28,,5,85,17.00,0,,,0,0,,0,0,0,,0,0,0
34,1987,1987-09-20,2,24.166,CLE,,PIT,W 34-10,,1,12,12.00,0,,,0,0,,0,0,0,,0,0,0
35,1987,1987-10-26,6,24.202,CLE,,RAM,W 30-17,,1,20,20.00,0,,,0,0,,0,0,0,,0,0,0
36,1987,1987-11-01,7,24.208,CLE,@,SDG,L 24-27,,2,20,10.00,0,,,0,0,,0,0,0,,0,0,0
37,1987,1987-11-08,8,24.215,CLE,,ATL,W 38-3,,0,0,,0,,,,,,,0,0,,0,,
38,1987,1987-11-15,9,24.222,CLE,,BUF,W 27-21,,2,25,12.50,1,,,0,0,,0,0,0,,0,1,6
39,1987,1987-11-22,10,24.229,CLE,@,HOU,W 40-7,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0
40,1987,1987-11-29,11,24.236,CLE,@,SFO,L 24-38,,2,19,9.50,0,,,0,0,,0,0,0,,0,0,0
41,1987,1987-12-06,12,24.243,CLE,,IND,L 7-9,,0,0,,0,,,,,,,0,0,,0,,
42,1987,1987-12-13,13,24.250,CLE,,CIN,W 38-24,,2,43,21.50,0,,,0,0,,0,0,0,,0,0,0
43,1987,1987-12-20,14,24.257,CLE,@,RAI,W 24-17,,2,25,12.50,0,,,0,0,,0,1,8,8.00,0,0,0
44,1987,1987-12-26,15,24.263,CLE,@,PIT,W 19-13,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0
45,1988,1988-09-04,1,25.150,CLE,@,KAN,W 6-3,,2,19,9.50,0,,,0,0,,0,0,0,,0,0,0
46,1988,1988-09-11,2,25.157,CLE,,NYJ,L 3-23,,6,75,12.50,0,,,0,0,,0,0,0,,0,0,0
47,1988,1988-09-19,3,25.165,CLE,,IND,W 23-17,,3,17,5.67,0,,,0,0,,0,0,0,,0,0,0
48,1988,1988-09-25,4,25.171,CLE,@,CIN,L 17-24,,3,27,9.00,0,,,0,0,,0,0,0,,0,0,0
49,1988,1988-10-02,5,25.178,CLE,@,PIT,W 23-9,,3,29,9.67,0,,,0,0,,0,0,0,,0,0,0
50,1988,1988-10-09,6,25.185,CLE,,SEA,L 10-16,,2,19,9.50,0,,,0,0,,0,0,0,,0,0,0
51,1988,1988-10-16,7,25.192,CLE,,PHI,W 19-3,,2,39,19.50,1,,,1,6,6.00,0,0,0,,0,1,6
52,1988,1988-10-23,8,25.199,CLE,@,PHO,W 29-21,,5,89,17.80,2,,,0,0,,0,0,0,,0,2,12
53,1988,1988-10-30,9,25.206,CLE,,CIN,W 23-16,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
54,1988,1988-11-07,10,25.214,CLE,@,HOU,L 17-24,,5,93,18.60,0,,,1,20,20.00,1,0,0,,0,1,6
55,1988,1988-11-13,11,25.220,CLE,@,DEN,L 7-30,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0
56,1988,1988-11-20,12,25.227,CLE,,PIT,W 27-7,,4,99,24.75,1,,,0,0,,0,0,0,,0,1,6
57,1988,1988-11-27,13,25.234,CLE,@,WAS,W 17-13,,5,57,11.40,0,,,0,0,,0,0,0,,0,0,0
58,1988,1988-12-04,14,25.241,CLE,,DAL,W 24-21,,2,79,39.50,1,,,0,0,,0,0,0,,0,1,6
59,1988,1988-12-12,15,25.249,CLE,@,MIA,L 31-38,,7,53,7.57,2,,,0,0,,0,0,0,,0,2,12
60,1988,1988-12-18,16,25.255,CLE,,HOU,W 28-23,,6,68,11.33,0,,,0,0,,0,0,0,,0,0,0
61,1989,1989-09-10,1,26.156,CLE,@,PIT,W 51-0,,3,32,10.67,0,,,0,0,,0,0,0,,0,0,0
62,1989,1989-09-17,2,26.163,CLE,,NYJ,W 38-24,,3,28,9.33,0,,,1,14,14.00,0,0,0,,0,0,0
63,1989,1989-09-25,3,26.171,CLE,@,CIN,L 14-21,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0
64,1989,1989-10-01,4,26.177,CLE,,DEN,W 16-13,,7,67,9.57,0,,,1,-10,-10.00,0,0,0,,0,0,0
65,1989,1989-10-08,5,26.184,CLE,@,MIA,L 10-13,,5,47,9.40,0,,,0,0,,0,0,0,,0,0,0
66,1989,1989-10-15,6,26.191,CLE,,PIT,L 7-17,,0,0,,0,,,0,0,,0,,,,,0,
67,1989,1989-10-23,7,26.199,CLE,,CHI,W 27-7,,3,27,9.00,0,,,0,0,,0,0,0,,0,0,0
68,1989,1989-10-29,8,26.205,CLE,,HOU,W 28-17,,4,59,14.75,1,,,1,18,18.00,0,0,0,,0,1,6
69,1989,1989-11-05,9,26.212,CLE,@,TAM,W 42-31,,3,53,17.67,0,,,0,0,,0,0,0,,0,0,0
70,1989,1989-11-12,10,26.219,CLE,@,SEA,W 17-7,,3,49,16.33,0,,,0,0,,0,0,0,,0,0,0
71,1989,1989-11-19,11,26.226,CLE,,KAN,T 10-10,,3,19,6.33,0,,,0,0,,0,0,0,,0,0,0
72,1989,1989-11-23,12,26.230,CLE,@,DET,L 10-13,,5,72,14.40,0,,,0,0,,0,0,0,,0,0,0
73,1989,1989-12-03,13,26.240,CLE,,CIN,L 0-21,,7,78,11.14,0,,,0,0,,0,0,0,,0,0,0
74,1989,1989-12-10,14,26.247,CLE,@,IND,L 17-23,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0
75,1989,1989-12-17,15,26.254,CLE,,MIN,W 23-17,,6,140,23.33,1,,,2,-3,-1.50,0,0,0,,0,1,6
76,1989,1989-12-23,16,26.260,CLE,@,HOU,W 24-20,,5,38,7.60,0,,,0,0,,0,0,0,,0,0,0
77,1990,1990-09-09,1,27.155,CLE,,PIT,W 13-3,,5,55,11.00,0,,,0,0,,0,0,0,,0,0,0
78,1990,1990-09-16,2,27.162,CLE,@,NYJ,L 21-24,,5,69,13.80,1,,,0,0,,0,0,0,,0,1,6
79,1990,1990-09-23,3,27.169,CLE,,SDG,L 14-24,,2,35,17.50,0,,,0,0,,0,0,0,,0,0,0
80,1990,1990-09-30,4,27.176,CLE,@,KAN,L 0-34,,7,82,11.71,0,,,0,0,,0,0,0,,0,0,0
81,1990,1990-10-08,5,27.184,CLE,@,DEN,W 30-29,,4,60,15.00,0,,,0,0,,0,0,0,,0,0,0
82,1990,1990-10-14,6,27.190,CLE,@,NOR,L 20-25,,3,34,11.33,0,,,0,0,,0,0,0,,0,0,0
83,1990,1990-11-18,10,27.225,CLE,,HOU,L 23-35,,4,32,8.00,1,,,0,0,,0,0,0,,0,1,6
84,1990,1990-11-25,11,27.232,CLE,,MIA,L 13-30,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
85,1990,1990-12-02,12,27.239,CLE,,RAM,L 23-38,,3,60,20.00,0,,,0,0,,0,0,0,,0,0,0
86,1990,1990-12-09,13,27.246,CLE,@,HOU,L 14-58,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0
87,1990,1990-12-16,14,27.253,CLE,,ATL,W 13-10,,5,70,14.00,0,,,0,0,,0,0,0,,0,0,0
88,1990,1990-12-23,15,27.260,CLE,@,PIT,L 0-35,,3,42,14.00,0,,,0,0,,0,0,0,,0,0,0
89,1991,1991-09-01,1,28.147,CLE,,DAL,L 14-26,,1,21,21.00,0,,,0,0,,0,0,0,,0,0,0
90,1991,1991-09-08,2,28.154,CLE,@,NWE,W 20-0,,0,0,,0,,,,,,,,,,,,
91,1991,1991-09-15,3,28.161,CLE,,CIN,W 14-13,,4,29,7.25,0,,,0,0,,0,0,0,,0,0,0
92,1991,1991-10-06,5,28.182,CLE,,NYJ,L 14-17,,1,13,13.00,0,,,0,0,,0,0,0,,0,0,0
93,1991,1991-10-13,6,28.189,CLE,@,WAS,L 17-42,,3,47,15.67,0,,,0,0,,0,0,0,,0,0,0
94,1991,1991-10-20,7,28.196,CLE,@,SDG,W 30-24,,6,75,12.50,0,,,0,0,,0,0,0,,0,0,0
95,1991,1991-10-27,8,28.203,CLE,,PIT,W 17-14,,2,13,6.50,0,,,0,0,,0,0,0,,0,0,0
96,1991,1991-11-03,9,28.210,CLE,@,CIN,L 21-23,,4,49,12.25,0,,,0,0,,0,0,0,,0,0,0
97,1991,1991-11-10,10,28.217,CLE,,PHI,L 30-32,,4,73,18.25,1,,,0,0,,0,0,0,,0,1,6
98,1991,1991-11-17,11,28.224,CLE,@,HOU,L 24-28,,1,40,40.00,1,,,0,0,,0,0,0,,0,1,6
99,1991,1991-11-24,12,28.231,CLE,,KAN,W 20-15,,5,50,10.00,0,,,0,0,,0,0,0,,0,0,0
100,1991,1991-12-01,13,28.238,CLE,@,IND,W 31-0,,1,12,12.00,0,,,0,0,,0,0,0,,0,0,0
101,1991,1991-12-08,14,28.245,CLE,,DEN,L 7-17,,4,55,13.75,0,,,0,0,,0,0,0,,0,0,0
102,1991,1991-12-15,15,28.252,CLE,,HOU,L 14-17,,3,28,9.33,0,,,0,0,,0,0,0,,0,0,0
103,1992,1992-09-06,1,29.152,IND,,CLE,W 14-3,3,2,39,19.50,1,66.7%,13.00,1,-7,-7.00,0,0,0,,0,1,6
104,1992,1992-09-13,2,29.159,IND,,HOU,L 10-20,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0,,0,0,0
105,1992,1992-09-20,3,29.166,IND,@,BUF,L 0-38,,0,0,,0,0.0%,,0,0,,0,,,,,0,
106,1992,1992-10-04,4,29.180,IND,@,TAM,W 24-14,8,4,77,19.25,0,50.0%,9.63,0,0,,0,0,0,,0,0,0
107,1992,1992-10-11,5,29.187,IND,,NYJ,W 6-3,11,5,57,11.40,0,45.5%,5.18,0,0,,0,0,0,,0,0,0
108,1992,1992-10-18,6,29.194,IND,,SDG,L 14-34,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,0,0,0
109,1992,1992-10-25,7,29.201,IND,@,MIA,W 31-20,9,3,37,12.33,0,33.3%,4.11,0,0,,0,0,0,,0,0,0
110,1992,1992-11-01,8,29.208,IND,@,SDG,L 0-26,7,2,13,6.50,0,28.6%,1.86,0,0,,0,0,0,,0,0,0
111,1992,1992-11-08,9,29.215,IND,,MIA,L 0-28,7,4,47,11.75,0,57.1%,6.71,0,0,,0,0,0,,0,0,0
112,1992,1992-11-15,10,29.222,IND,,NWE,L 34-37,9,4,79,19.75,0,44.4%,8.78,0,0,,0,0,0,,0,0,0
113,1992,1992-11-22,11,29.229,IND,@,PIT,L 14-30,11,8,98,12.25,0,72.7%,8.91,0,0,,0,0,0,,0,0,0
114,1992,1992-11-29,12,29.236,IND,,BUF,W 16-13,11,5,67,13.40,0,45.5%,6.09,0,0,,0,0,0,,0,0,0
115,1992,1992-12-06,13,29.243,IND,@,NWE,W 6-0,8,4,39,9.75,0,50.0%,4.88,0,0,,0,0,0,,0,0,0
116,1992,1992-12-13,14,29.250,IND,@,NYJ,W 10-6,9,5,71,14.20,0,55.6%,7.89,0,0,,0,0,0,,0,0,0
117,1992,1992-12-20,15,29.257,IND,,PHO,W 16-13,8,6,76,12.67,0,75.0%,9.50,0,0,,0,0,0,,0,0,0
118,1992,1992-12-27,16,29.264,IND,@,CIN,W 21-17,13,8,71,8.88,0,61.5%,5.46,0,0,,0,0,0,,0,0,0
119,1993,1993-09-05,1,30.151,IND,,MIA,L 20-24,15,8,84,10.50,0,53.3%,5.60,0,0,,0,0,0,,0,0,0
120,1993,1993-09-12,2,30.158,IND,@,CIN,W 9-6,10,4,79,19.75,0,40.0%,7.90,0,0,,0,0,0,,0,0,0
121,1993,1993-09-26,3,30.172,IND,,CLE,W 23-10,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,0,0
122,1993,1993-10-03,4,30.179,IND,@,DEN,L 13-35,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0
123,1993,1993-10-10,5,30.186,IND,,DAL,L 3-27,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0,,0,0,0
124,1993,1993-10-24,6,30.200,IND,@,MIA,L 27-41,11,9,97,10.78,1,81.8%,8.82,0,0,,0,0,0,,0,1,6
125,1993,1993-10-31,7,30.207,IND,,NWE,W 9-6,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0
126,1993,1993-11-07,8,30.214,IND,@,WAS,L 24-30,15,12,203,16.92,1,80.0%,13.53,0,0,,0,0,0,,0,1,6
127,1993,1993-11-14,9,30.221,IND,,NYJ,L 17-31,12,8,112,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0
128,1993,1993-11-21,10,30.228,IND,@,BUF,L 9-23,13,7,62,8.86,0,53.8%,4.77,0,0,,0,0,0,,0,0,0
129,1993,1993-11-29,11,30.236,IND,,SDG,L 0-31,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,,0,0,0
130,1993,1993-12-05,12,30.242,IND,@,NYJ,W 9-6,6,3,34,11.33,0,50.0%,5.67,0,0,,0,0,0,,0,0,0
131,1993,1993-12-12,13,30.249,IND,@,NYG,L 6-20,9,5,49,9.80,0,55.6%,5.44,0,0,,0,0,0,,0,0,0
132,1993,1993-12-19,14,30.256,IND,,PHI,L 10-20,13,7,90,12.86,1,53.8%,6.92,0,0,,0,0,0,,0,1,6
133,1993,1993-12-26,15,30.263,IND,@,NWE,L 0-38,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,0,0
134,1993,1994-01-02,16,30.270,IND,,BUF,L 10-30,17,9,61,6.78,0,52.9%,3.59,0,0,,0,0,0,,0,0,0
