ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.013,CLE,,PIT,W 13-3,,,,,
2,1990,1990-09-16,2,23.020,CLE,@,NYJ,L 21-24,,,,,
3,1990,1990-09-23,3,23.027,CLE,,SDG,L 14-24,,,,,
4,1990,1990-09-30,4,23.034,CLE,@,KAN,L 0-34,,,,,
5,1990,1990-10-08,5,23.042,CLE,@,DEN,W 30-29,,,,,
6,1990,1990-10-14,6,23.048,CLE,@,NOR,L 20-25,,,,,
7,1990,1990-10-22,7,23.056,CLE,,CIN,L 13-34,,,,,
8,1990,1990-10-28,8,23.062,CLE,@,SFO,L 17-20,,,,,
9,1990,1990-11-04,9,23.069,CLE,,BUF,L 0-42,,,,,
10,1990,1990-11-18,10,23.083,CLE,,HOU,L 23-35,,,,,
11,1990,1990-11-25,11,23.090,CLE,,MIA,L 13-30,,,,,
12,1990,1990-12-02,12,23.097,CLE,,RAM,L 23-38,,,,,
13,1990,1990-12-09,13,23.104,CLE,@,HOU,L 14-58,,,,,
14,1990,1990-12-16,14,23.111,CLE,,ATL,W 13-10,,1.0,0,0,0
15,1990,1990-12-23,15,23.118,CLE,@,PIT,L 0-35,,1.0,0,0,0
16,1990,1990-12-30,16,23.125,CLE,@,CIN,L 14-21,,,,,
17,1991,1991-09-01,1,24.005,CLE,,DAL,L 14-26,,1.0,0,0,0
18,1991,1991-09-08,2,24.012,CLE,@,NWE,W 20-0,,,,,
19,1991,1991-09-15,3,24.019,CLE,,CIN,W 14-13,,0.5,0,0,0
20,1991,1991-09-22,4,24.026,CLE,@,NYG,L 10-13,,0.5,0,0,0
21,1991,1991-10-06,5,24.040,CLE,,NYJ,L 14-17,,,,,
22,1991,1991-10-13,6,24.047,CLE,@,WAS,L 17-42,,,,,
23,1991,1991-10-27,8,24.061,CLE,,PIT,W 17-14,,,,,
24,1991,1991-11-03,9,24.068,CLE,@,CIN,L 21-23,,,,,
25,1991,1991-11-10,10,24.075,CLE,,PHI,L 30-32,,1.0,0,0,0
26,1991,1991-11-17,11,24.082,CLE,@,HOU,L 24-28,,,,,
27,1991,1991-12-08,14,24.103,CLE,,DEN,L 7-17,,,,,
28,1991,1991-12-15,15,24.110,CLE,,HOU,L 14-17,,,,,
29,1991,1991-12-22,16,24.117,CLE,@,PIT,L 10-17,,,,,
30,1992,1992-09-06,1,25.010,CLE,@,IND,L 3-14,,,,,
31,1992,1992-09-14,2,25.018,CLE,,MIA,L 23-27,,1.0,0,0,0
32,1992,1992-09-20,3,25.024,CLE,@,RAI,W 28-16,,1.0,0,0,0
33,1992,1992-09-27,4,25.031,CLE,,DEN,L 0-12,,1.5,0,0,0
34,1992,1992-10-11,5,25.045,CLE,,PIT,W 17-9,,,,,
35,1992,1992-10-18,6,25.052,CLE,,GNB,W 17-6,,0.5,0,0,0
36,1992,1992-10-25,7,25.059,CLE,@,NWE,W 19-17,,0.5,0,0,0
37,1992,1992-11-01,8,25.066,CLE,@,CIN,L 10-30,,,,,
38,1992,1992-11-08,9,25.073,CLE,@,HOU,W 24-14,,,,,
39,1992,1992-11-15,10,25.080,CLE,,SDG,L 13-14,,,,,
40,1992,1992-11-22,11,25.087,CLE,@,MIN,L 13-17,,1.0,0,0,0
41,1992,1992-11-29,12,25.094,CLE,,CHI,W 27-14,,2.5,0,0,0
42,1992,1992-12-06,13,25.101,CLE,,CIN,W 37-21,,,,,
43,1992,1992-12-13,14,25.108,CLE,@,DET,L 14-24,,,,,
44,1992,1992-12-20,15,25.115,CLE,,HOU,L 14-17,,,,,
45,1992,1992-12-27,16,25.122,CLE,@,PIT,L 13-23,,1.0,0,0,0
46,1993,1993-09-05,1,26.009,CLE,,CIN,W 27-14,,1.0,0,0,0
47,1993,1993-09-13,2,26.017,CLE,,SFO,W 23-13,,,,,
48,1993,1993-09-19,3,26.023,CLE,@,RAI,W 19-16,,1.0,0,0,0
49,1993,1993-09-26,4,26.030,CLE,@,IND,L 10-23,,,,,
50,1993,1993-10-10,5,26.044,CLE,,MIA,L 14-24,,,,,
51,1993,1993-10-17,6,26.051,CLE,@,CIN,W 28-17,,1.0,0,0,0
52,1993,1993-10-24,7,26.058,CLE,,PIT,W 28-23,,2.0,0,0,0
53,1993,1993-11-07,8,26.072,CLE,,DEN,L 14-29,,,,,
54,1993,1993-11-14,9,26.079,CLE,@,SEA,L 5-22,,,,,
55,1993,1993-11-21,10,26.086,CLE,,HOU,L 20-27,,,,,
56,1993,1993-11-28,11,26.093,CLE,@,ATL,L 14-17,,0.5,0,0,0
57,1993,1993-12-05,12,26.100,CLE,,NOR,W 17-13,,2.0,0,0,0
58,1993,1993-12-12,13,26.107,CLE,@,HOU,L 17-19,,0.5,0,0,0
59,1993,1993-12-19,14,26.114,CLE,,NWE,L 17-20,,1.0,0,0,0
60,1993,1993-12-26,15,26.121,CLE,@,RAM,W 42-14,,,,,
61,1993,1994-01-02,16,26.128,CLE,@,PIT,L 9-16,,,,,
62,1994,1994-09-04,1,27.008,CLE,@,CIN,W 28-20,,1.0,0,0,0
