ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,23.133,SDG,@,NWE,L 7-41,,,,,
2,1997,1997-09-07,2,23.140,SDG,@,NOR,W 20-6,,,,,
3,1997,1997-09-14,3,23.147,SDG,,CAR,L 7-26,,,,,
4,1997,1997-09-21,4,23.154,SDG,@,SEA,L 22-26,,,,,
5,1997,1997-10-05,6,23.168,SDG,@,OAK,W 25-10,,,,,
6,1997,1997-10-26,8,23.189,SDG,,IND,W 35-19,,,,,
7,1997,1997-11-02,9,23.196,SDG,@,CIN,L 31-38,,,,,
8,1997,1997-11-09,10,23.203,SDG,,SEA,L 31-37,1,6,1,56,1
9,1997,1997-11-16,11,23.210,SDG,,OAK,L 13-38,0,0,1,0,0
10,1997,1997-11-23,12,23.217,SDG,@,SFO,L 10-17,,,,,
11,1997,1997-11-30,13,23.224,SDG,,DEN,L 28-38,,,,,
12,1997,1997-12-07,14,23.231,SDG,,ATL,L 3-14,,,,,
13,1997,1997-12-14,15,23.238,SDG,,KAN,L 7-29,,,,,
14,1997,1997-12-21,16,23.245,SDG,@,DEN,L 3-38,,,,,
