ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,22.233,NOR,,SEA,W 27-24,,,,,,
2,1991,1991-09-08,2,22.240,NOR,@,KAN,W 17-10,0,0,0.0,1,0,0
3,1991,1991-09-15,3,22.247,NOR,,RAM,W 24-7,,,,,,
4,1991,1991-09-22,4,22.254,NOR,,MIN,W 26-0,,,,,,
5,1991,1991-09-29,5,22.261,NOR,@,ATL,W 27-6,,,,,,
6,1991,1991-10-13,6,22.275,NOR,@,PHI,W 13-6,0,0,0.0,1,10,0
7,1991,1991-10-20,7,22.282,NOR,,TAM,W 23-7,,,,,,
8,1991,1991-10-27,8,22.289,NOR,,CHI,L 17-20,,,,,,
9,1991,1991-11-03,9,22.296,NOR,@,RAM,W 24-17,,,,,,
10,1991,1991-11-10,10,22.303,NOR,,SFO,W 10-3,,,,,,
11,1991,1991-11-17,11,22.310,NOR,@,SDG,L 21-24,,,,,,
12,1991,1991-11-24,12,22.317,NOR,,ATL,L 20-23,0,0,0.0,1,51,0
13,1991,1991-12-01,13,22.324,NOR,@,SFO,L 24-38,,,,,,
14,1992,1992-09-06,1,23.239,NOR,@,PHI,L 13-15,,,,,,
15,1992,1992-09-13,2,23.246,NOR,,CHI,W 28-6,1,6,0.0,1,71,1
16,1992,1992-09-20,3,23.253,NOR,@,ATL,W 10-7,,,,,,
17,1992,1992-09-27,4,23.260,NOR,,SFO,L 10-16,,,,,,
18,1992,1992-10-04,5,23.267,NOR,@,DET,W 13-7,,,,,,
19,1992,1992-10-11,6,23.274,NOR,,RAM,W 13-10,,,,,,
20,1992,1992-10-18,7,23.281,NOR,@,PHO,W 30-21,,,,,,
21,1992,1992-11-01,8,23.295,NOR,,TAM,W 23-21,,,,,,
22,1992,1992-11-08,9,23.302,NOR,@,NWE,W 31-14,,,,,,
23,1992,1992-11-15,10,23.309,NOR,@,SFO,L 20-21,,,,,,
24,1992,1992-11-23,11,23.317,NOR,,WAS,W 20-3,,,,,,
25,1992,1992-11-29,12,23.323,NOR,,MIA,W 24-13,,,,,,
26,1992,1992-12-13,14,23.337,NOR,@,RAM,W 37-14,,,,,,
27,1992,1992-12-20,15,23.344,NOR,,BUF,L 16-20,0,0,0.0,1,0,0
28,1992,1992-12-26,16,23.350,NOR,@,NYJ,W 20-0,,,,,,
29,1993,1993-09-12,2,24.244,NOR,@,ATL,W 34-31,,,,,,
30,1993,1993-09-19,3,24.251,NOR,,DET,W 14-3,,,,,,
31,1993,1993-09-26,4,24.258,NOR,,SFO,W 16-13,0,0,1.0,0,0,0
32,1993,1993-10-03,5,24.265,NOR,@,RAM,W 37-6,0,0,0.0,1,12,0
33,1993,1993-10-17,6,24.279,NOR,@,PIT,L 14-37,,,,,,
34,1993,1993-10-24,7,24.286,NOR,,ATL,L 15-26,,,,,,
35,1993,1993-10-31,8,24.293,NOR,@,PHO,W 20-17,,,,,,
36,1993,1993-11-14,9,24.307,NOR,,GNB,L 17-19,,,,,,
37,1993,1993-11-22,10,24.315,NOR,@,SFO,L 7-42,,,,,,
38,1993,1993-11-28,11,24.321,NOR,@,MIN,W 17-14,,,,,,
39,1993,1993-12-12,13,24.335,NOR,,RAM,L 20-23,,,,,,
40,1993,1993-12-20,14,24.343,NOR,,NYG,L 14-24,,,,,,
41,1994,1994-09-04,1,25.236,NOR,,KAN,L 17-30,,,,,,
