ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1965,1965-12-12,13,22.121,DET,,MIN,L 7-29,,3,5,60.00,16,0,1,25.8,0,0,3.20,-5.80
2,1966,1966-11-13,10,23.092,DET,@,MIN,W 32-31,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00
