ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-11,1,21.141,BUF,@,KAN,W 41-7,,0,0,0.0,3,0,0,0,0
2,2011,2011-09-18,2,21.148,BUF,,OAK,W 38-35,,0,0,0.0,1,2,0,0,0
3,2011,2011-09-25,3,21.155,BUF,,NWE,W 34-31,*,0,0,0.0,4,1,0,0,0
4,2011,2011-11-20,10,21.211,BUF,@,MIA,L 8-35,,0,0,0.0,1,0,0,0,0
5,2011,2011-11-27,11,21.218,BUF,@,NYJ,L 24-28,*,0,0,0.0,2,0,0,0,0
6,2011,2011-12-04,12,21.225,BUF,,TEN,L 17-23,*,0,0,0.0,3,1,0,0,0
7,2011,2011-12-18,14,21.239,BUF,,MIA,L 23-30,*,0,0,0.0,6,0,0,0,0
8,2011,2011-12-24,15,21.245,BUF,,DEN,W 40-14,*,0,0,0.0,4,1,1,0,0
9,2011,2012-01-01,16,21.253,BUF,@,NWE,L 21-49,*,0,0,0.0,3,0,0,0,0
10,2012,2012-09-09,1,22.139,BUF,@,NYJ,L 28-48,*,0,0,0.0,2,0,0,0,0
11,2012,2012-09-16,2,22.146,BUF,,KAN,W 35-17,*,0,0,0.0,3,0,0,0,0
12,2012,2012-09-23,3,22.153,BUF,@,CLE,W 24-14,*,0,0,0.0,1,1,0,0,0
13,2012,2012-09-30,4,22.160,BUF,,NWE,L 28-52,*,0,0,0.0,1,2,0,0,0
14,2012,2012-10-07,5,22.167,BUF,@,SFO,L 3-45,*,0,0,0.0,2,3,0,0,0
15,2012,2012-10-14,6,22.174,BUF,@,ARI,W 19-16,*,0,0,0.0,2,0,0,0,0
16,2012,2012-10-21,7,22.181,BUF,,TEN,L 34-35,*,0,0,0.0,3,0,0,0,0
17,2012,2012-11-04,8,22.195,BUF,@,HOU,L 9-21,*,0,0,0.0,3,1,0,0,0
18,2012,2012-12-16,14,22.237,BUF,,SEA,L 17-50,,0,0,0.0,3,0,0,0,0
19,2012,2012-12-23,15,22.244,BUF,@,MIA,L 10-24,*,0,0,0.0,0,1,0,0,0
20,2012,2012-12-30,16,22.251,BUF,,NYJ,W 28-9,*,0,0,0.0,5,0,0,0,0
21,2013,2013-09-08,1,23.138,BUF,,NWE,L 21-23,*,0,0,0.0,4,5,0,0,0
22,2013,2013-09-15,2,23.145,BUF,,CAR,W 24-23,*,0,0,0.0,7,5,0,0,0
23,2013,2013-09-22,3,23.152,BUF,@,NYJ,L 20-27,*,0,0,0.0,3,1,0,0,0
24,2013,2013-09-29,4,23.159,BUF,,BAL,W 23-20,*,0,0,0.0,2,0,2,6,0
25,2013,2013-10-03,5,23.163,BUF,@,CLE,L 24-37,*,0,0,0.0,4,1,0,0,0
26,2013,2013-10-13,6,23.173,BUF,,CIN,L 24-27,*,0,0,0.0,1,1,0,0,0
27,2013,2013-10-20,7,23.180,BUF,@,MIA,W 23-21,*,0,0,0.0,6,0,1,3,0
28,2013,2013-10-27,8,23.187,BUF,@,NOR,L 17-35,*,0,0,0.0,4,2,0,0,0
29,2013,2013-11-03,9,23.194,BUF,,KAN,L 13-23,*,0,0,0.0,7,1,0,0,0
30,2013,2013-11-10,10,23.201,BUF,@,PIT,L 10-23,*,0,0,0.0,5,0,0,0,0
31,2013,2013-11-17,11,23.208,BUF,,NYJ,W 37-14,*,0,0,0.0,6,4,0,0,0
32,2013,2013-12-01,12,23.222,BUF,,ATL,L 31-34,*,0,0,0.0,6,1,0,0,0
33,2013,2013-12-08,13,23.229,BUF,@,TAM,L 6-27,*,0,0,0.0,1,1,0,0,0
34,2013,2013-12-15,14,23.236,BUF,@,JAX,W 27-20,*,0,0,0.0,4,0,1,34,0
35,2014,2014-09-07,1,24.137,BUF,@,CHI,W 23-20,*,0,0,0.0,2,1,0,0,0
36,2014,2014-09-14,2,24.144,BUF,,MIA,W 29-10,*,0,0,0.0,7,0,0,0,0
37,2014,2014-09-21,3,24.151,BUF,,SDG,L 10-22,*,0,0,0.0,9,5,0,0,0
38,2014,2014-09-28,4,24.158,BUF,@,HOU,L 17-23,*,0,0,0.0,3,0,0,0,0
39,2014,2014-10-05,5,24.165,BUF,@,DET,W 17-14,*,0,0,0.0,2,2,0,0,0
40,2014,2014-10-19,7,24.179,BUF,,MIN,W 17-16,*,0,0,0.0,2,1,0,0,0
41,2014,2014-10-26,8,24.186,BUF,@,NYJ,W 43-23,,0,0,0.0,1,0,1,26,0
42,2014,2014-11-09,9,24.200,BUF,,KAN,L 13-17,*,0,0,0.0,1,2,0,0,0
43,2014,2014-11-13,10,24.204,BUF,@,MIA,L 9-22,*,0,0,0.0,4,0,0,0,0
44,2014,2014-11-24,11,24.215,BUF,,NYJ,W 38-3,*,0,0,0.0,1,1,0,0,0
45,2014,2014-11-30,12,24.221,BUF,,CLE,W 26-10,*,0,0,0.0,4,5,0,0,0
46,2014,2014-12-07,13,24.228,BUF,@,DEN,L 17-24,*,0,0,0.0,2,1,0,0,0
47,2014,2014-12-14,14,24.235,BUF,,GNB,W 21-13,*,0,0,0.0,5,4,0,0,0
48,2014,2014-12-21,15,24.242,BUF,@,OAK,L 24-26,*,0,0,0.0,5,1,0,0,0
49,2014,2014-12-28,16,24.249,BUF,@,NWE,W 17-9,*,0,0,0.0,2,2,0,0,0
50,2015,2015-09-13,1,25.143,BUF,,IND,W 27-14,*,0,0,0.0,1,4,1,26,0
51,2015,2015-09-20,2,25.150,BUF,,NWE,L 32-40,*,0,0,0.0,3,0,0,0,0
52,2015,2015-10-11,5,25.171,BUF,@,TEN,W 14-13,*,0,0,0.0,5,2,0,0,0
53,2016,2016-09-11,1,26.141,BUF,@,BAL,L 7-13,,0,0,0.0,3,0,0,0,0
54,2016,2016-09-15,2,26.145,BUF,,NYJ,L 31-37,,0,0,0.0,3,3,0,0,0
55,2016,2016-09-25,3,26.155,BUF,,ARI,W 33-18,*,1,6,0.0,0,0,0,0,0
56,2016,2016-10-02,4,26.162,BUF,@,NWE,W 16-0,*,0,0,0.0,2,0,0,0,0
57,2016,2016-10-09,5,26.169,BUF,@,LAR,W 30-19,*,0,0,0.0,1,1,0,0,0
58,2016,2016-10-16,6,26.176,BUF,,SFO,W 45-16,*,0,0,0.0,2,1,0,0,0
59,2016,2016-10-23,7,26.183,BUF,@,MIA,L 25-28,*,0,0,0.0,2,2,0,0,0
