ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1989,1989-11-12,10,24.083,GNB,@,DET,L 22-31,
2,1989,1989-11-19,11,24.090,GNB,@,SFO,W 21-17,
3,1989,1989-11-26,12,24.097,GNB,,MIN,W 20-19,
4,1989,1989-12-03,13,24.104,GNB,@,TAM,W 17-16,
5,1989,1989-12-10,14,24.111,GNB,,KAN,L 3-21,
6,1989,1989-12-17,15,24.118,GNB,@,CHI,W 40-28,
7,1989,1989-12-24,16,24.125,GNB,@,DAL,W 20-10,1.0
8,1990,1990-12-16,14,25.117,GNB,@,PHI,L 0-31,
9,1990,1990-12-22,15,25.123,GNB,,DET,L 17-24,
10,1990,1990-12-30,16,25.131,GNB,@,DEN,L 13-22,
