ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
57,1994,1994-09-25,4,28.348,RAM,@,KAN,W 16-0,*,13,21,61.90,207,1,0,110.6,1,5,9.86,10.81,5,11,2.20,0,0,0,0,,0,0.0%,,0,0
58,1994,1994-10-02,5,28.355,RAM,,ATL,L 5-8,*,6,10,60.00,42,0,0,69.6,1,8,4.20,4.20,0,0,,0,0,0,0,,0,0.0%,,0,0
59,1994,1994-10-16,7,29.004,RAM,,NYG,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,,
60,1994,1994-10-23,8,29.011,RAM,@,NOR,L 34-37,,7,17,41.18,74,0,1,30.0,1,5,4.35,1.71,0,0,,0,0,0,0,,0,0.0%,,0,0
61,1994,1994-11-06,9,29.025,RAM,,DEN,W 27-21,*,19,25,76.00,223,2,1,112.6,0,0,8.92,8.72,3,24,8.00,0,0,0,0,,0,0.0%,,0,0
62,1994,1994-11-13,10,29.032,RAM,,RAI,L 17-20,*,10,11,90.91,171,1,0,149.1,2,19,15.55,17.36,0,0,,0,0,0,0,,0,0.0%,,0,0
63,1994,1994-12-04,13,29.053,RAM,,NOR,L 15-31,,9,13,69.23,86,0,0,87.3,0,0,6.62,6.62,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
64,1994,1994-12-11,14,29.060,RAM,@,TAM,L 14-24,*,18,34,52.94,199,2,0,90.2,1,1,5.85,7.03,5,13,2.60,0,0,0,0,,0,0.0%,,0,0
65,1994,1994-12-18,15,29.067,RAM,@,CHI,L 13-27,*,8,13,61.54,145,0,0,99.8,1,8,11.15,11.15,2,4,2.00,1,0,0,0,,0,0.0%,,1,6
66,1995,1995-09-03,1,29.326,HOU,@,JAX,W 10-3,*,9,14,64.29,61,1,0,97.6,0,0,4.36,5.79,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
67,1995,1995-09-10,2,29.333,HOU,,PIT,L 17-34,*,15,30,50.00,176,0,2,40.4,4,38,5.87,2.87,3,4,1.33,1,0,0,0,,0,0.0%,,1,6
68,1995,1995-09-24,4,29.347,HOU,@,CIN,W 38-28,*,23,26,88.46,352,4,0,158.3,1,2,13.54,16.62,5,19,3.80,0,0,0,0,,0,0.0%,,0,0
69,1995,1995-10-01,5,29.354,HOU,,JAX,L 16-17,*,27,47,57.45,225,1,1,68.1,2,19,4.79,4.26,3,14,4.67,0,0,0,0,,0,0.0%,,0,0
70,1995,1995-10-08,6,29.361,HOU,@,MIN,L 17-23,*,20,30,66.67,156,0,1,65.4,3,28,5.20,3.70,2,1,0.50,0,0,0,0,,0,0.0%,,0,0
71,1995,1995-10-22,7,30.010,HOU,@,CHI,L 32-35,*,24,38,63.16,296,2,0,104.7,2,15,7.79,8.84,2,6,3.00,0,0,0,0,,0,0.0%,,0,0
72,1995,1995-10-29,8,30.017,HOU,,TAM,W 19-7,*,19,29,65.52,167,0,0,80.7,2,11,5.76,5.76,3,0,0.00,0,0,0,0,,0,0.0%,,0,0
73,1995,1995-11-05,9,30.024,HOU,@,CLE,W 37-10,*,16,20,80.00,149,2,0,131.0,0,0,7.45,9.45,3,10,3.33,1,0,0,0,,0,0.0%,,1,6
74,1995,1995-11-12,10,30.031,HOU,,CIN,L 25-32,*,12,26,46.15,155,0,1,49.4,2,12,5.96,4.23,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
75,1995,1995-11-19,11,30.038,HOU,@,KAN,L 13-20,*,19,38,50.00,189,2,3,49.1,0,0,4.97,2.47,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
76,1995,1995-11-26,12,30.045,HOU,,DEN,W 42-33,*,18,26,69.23,280,3,0,143.1,0,0,10.77,13.08,2,1,0.50,0,0,0,0,,0,0.0%,,0,0
77,1995,1995-12-03,13,30.052,HOU,@,PIT,L 7-21,*,8,11,72.73,111,1,0,135.0,4,29,10.09,11.91,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
78,1995,1995-12-10,14,30.059,HOU,,DET,L 17-24,*,15,21,71.43,143,1,2,66.3,1,19,6.81,3.48,0,0,,0,0,0,0,,0,0.0%,,0,0
79,1996,1996-09-01,1,30.325,HOU,,KAN,L 19-20,*,16,29,55.17,216,1,1,76.2,3,25,7.45,6.59,3,13,4.33,0,0,0,0,,0,0.0%,,0,0
80,1996,1996-09-08,2,30.332,HOU,@,JAX,W 34-27,*,14,22,63.64,226,3,0,137.5,1,6,10.27,13.00,4,6,1.50,0,0,0,0,,0,0.0%,,0,0
81,1996,1996-09-15,3,30.339,HOU,,BAL,W 29-13,*,16,27,59.26,162,2,0,101.2,1,8,6.00,7.48,2,19,9.50,0,0,0,0,,0,0.0%,,0,0
82,1996,1996-09-29,4,30.353,HOU,@,PIT,L 16-30,*,24,42,57.14,207,1,2,58.3,2,14,4.93,3.26,2,18,9.00,0,0,0,0,,0,0.0%,,0,0
83,1996,1996-10-06,5,30.360,HOU,@,CIN,W 30-27,*,18,32,56.25,193,2,1,81.9,2,18,6.03,5.88,0,0,,0,0,0,0,,0,0.0%,,0,0
84,1996,1996-10-13,6,31.001,HOU,@,ATL,W 23-13,*,9,13,69.23,146,1,0,132.2,2,5,11.23,12.77,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
85,1996,1996-10-20,7,31.008,HOU,,PIT,W 23-13,*,23,38,60.53,258,1,1,78.6,4,21,6.79,6.13,4,21,5.25,0,0,0,0,,0,0.0%,,0,0
86,1996,1996-10-27,8,31.015,HOU,,SFO,L 9-10,*,7,18,38.89,57,0,0,47.7,2,15,3.17,3.17,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
87,1996,1996-11-10,10,31.029,HOU,@,NOR,W 31-14,*,13,21,61.90,173,3,1,107.7,1,12,8.24,8.95,4,9,2.25,0,0,0,0,,0,0.0%,,0,0
88,1996,1996-11-17,11,31.036,HOU,,MIA,L 20-23,*,15,27,55.56,167,2,1,83.4,2,3,6.19,6.00,3,14,4.67,0,0,0,0,,0,0.0%,,0,0
89,1996,1996-11-24,12,31.043,HOU,,CAR,L 6-31,*,13,22,59.09,116,0,1,54.4,3,16,5.27,3.23,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
90,1996,1996-12-15,15,31.064,HOU,,CIN,L 13-21,*,16,29,55.17,178,0,3,34.1,2,10,6.14,1.48,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
91,1997,1997-08-31,1,31.323,ATL,@,DET,L 17-28,*,20,36,55.56,290,1,3,56.5,4,22,8.06,4.86,4,20,5.00,0,0,0,0,,0,0.0%,,0,0
92,1997,1997-09-07,2,31.330,ATL,,CAR,L 6-9,*,4,6,66.67,83,0,0,109.7,0,0,13.83,13.83,0,0,,0,0,0,0,,0,0.0%,,0,0
93,1997,1997-09-14,3,31.337,ATL,,OAK,L 31-36,*,16,25,64.00,199,2,0,115.2,2,17,7.96,9.56,2,4,2.00,0,0,0,0,,0,0.0%,,0,0
94,1997,1997-09-28,5,31.351,ATL,,DEN,L 21-29,*,12,22,54.55,137,2,1,84.8,2,12,6.23,6.00,0,0,,0,0,0,0,,0,0.0%,,0,0
95,1997,1997-10-12,6,32.000,ATL,@,NOR,W 23-17,*,10,22,45.45,117,1,0,77.3,5,40,5.32,6.23,4,3,0.75,0,0,0,0,,0,0.0%,,0,0
96,1997,1997-10-19,7,32.007,ATL,,SFO,L 28-35,*,15,30,50.00,230,2,0,97.9,2,14,7.67,9.00,0,0,,0,0,0,0,,0,0.0%,,0,0
97,1997,1997-11-02,9,32.021,ATL,,STL,W 34-31,*,19,32,59.38,276,3,1,105.7,2,11,8.63,9.09,1,6,6.00,0,0,0,0,,0,0.0%,,0,0
98,1997,1997-11-09,10,32.028,ATL,,TAM,L 10-31,*,19,27,70.37,212,1,0,105.8,5,39,7.85,8.59,4,11,2.75,0,0,0,0,,0,0.0%,,0,0
99,1997,1997-11-16,11,32.035,ATL,@,STL,W 27-21,*,20,30,66.67,232,1,1,87.1,2,18,7.73,6.90,3,0,0.00,0,0,0,0,,0,0.0%,,0,0
100,1997,1997-11-23,12,32.042,ATL,,NOR,W 20-3,*,17,26,65.38,211,2,0,116.0,5,34,8.12,9.65,4,13,3.25,0,0,0,0,,0,0.0%,,0,0
101,1997,1997-11-30,13,32.049,ATL,@,SEA,W 24-17,*,15,23,65.22,204,1,0,107.9,1,3,8.87,9.74,6,8,1.33,0,0,0,0,,0,0.0%,,0,0
102,1997,1997-12-07,14,32.056,ATL,@,SDG,W 14-3,*,10,23,43.48,115,1,1,55.5,1,7,5.00,3.91,2,20,10.00,0,0,0,0,,0,0.0%,,0,0
103,1997,1997-12-14,15,32.063,ATL,,PHI,W 20-17,*,12,21,57.14,210,1,0,107.2,5,35,10.00,10.95,8,38,4.75,0,0,0,0,,0,0.0%,,0,0
104,1997,1997-12-21,16,32.070,ATL,@,ARI,L 26-29,*,13,19,68.42,176,2,0,132.8,3,9,9.26,11.37,5,35,7.00,0,0,0,0,,0,0.0%,,0,0
105,1998,1998-09-06,1,32.329,ATL,@,CAR,W 19-14,*,17,32,53.13,268,2,1,89.1,6,38,8.38,8.22,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
106,1998,1998-09-13,2,32.336,ATL,,PHI,W 17-12,*,14,26,53.85,196,1,0,91.2,3,29,7.54,8.31,3,6,2.00,0,0,0,0,,0,0.0%,,0,0
107,1998,1998-09-27,3,32.350,ATL,@,SFO,L 20-31,*,16,38,42.11,254,2,3,49.7,7,32,6.68,4.18,3,13,4.33,0,0,0,0,,0,0.0%,,0,0
108,1998,1998-10-04,4,32.357,ATL,,CAR,W 51-23,*,12,20,60.00,189,2,2,85.2,1,13,9.45,6.95,1,-1,-1.00,0,1,1,22,22.00,0,100.0%,22.00,0,0
109,1998,1998-10-11,5,32.364,ATL,@,NYG,W 34-20,*,14,27,51.85,266,2,0,111.0,2,13,9.85,11.33,4,19,4.75,1,0,0,0,,0,0.0%,,1,6
110,1998,1998-10-18,6,33.006,ATL,,NOR,W 31-23,*,7,10,70.00,129,1,0,145.8,4,15,12.90,14.90,0,0,,0,0,0,0,,0,0.0%,,0,0
111,1998,1998-11-01,8,33.020,ATL,,STL,W 37-15,*,12,26,46.15,236,2,1,88.0,1,9,9.08,8.88,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
112,1998,1998-11-08,9,33.027,ATL,@,NWE,W 41-10,*,15,22,68.18,240,2,2,96.8,1,2,10.91,8.64,2,8,4.00,0,0,0,0,,0,0.0%,,0,0
113,1998,1998-11-15,10,33.034,ATL,,SFO,W 31-19,*,12,21,57.14,198,1,0,104.9,3,14,9.43,10.38,4,10,2.50,0,0,0,0,,0,0.0%,,0,0
114,1998,1998-11-22,11,33.041,ATL,,CHI,W 20-13,*,18,27,66.67,272,2,0,124.3,4,23,10.07,11.56,2,25,12.50,0,0,0,0,,0,0.0%,,0,0
115,1998,1998-12-06,13,33.055,ATL,,IND,W 28-21,*,20,28,71.43,297,2,1,114.7,5,40,10.61,10.43,4,14,3.50,1,0,0,0,,0,0.0%,,1,6
116,1998,1998-12-13,14,33.062,ATL,@,NOR,W 27-17,*,19,28,67.86,345,2,2,104.0,3,24,12.32,10.54,5,24,4.80,0,0,0,0,,0,0.0%,,0,0
117,1998,1998-12-20,15,33.069,ATL,@,DET,W 24-17,*,11,19,57.89,146,2,0,117.4,4,23,7.68,9.79,5,-2,-0.40,0,0,0,0,,0,0.0%,,0,0
118,1998,1998-12-27,16,33.076,ATL,,MIA,W 38-16,*,3,3,100.00,118,2,0,158.3,0,0,39.33,52.67,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
119,1999,1999-09-12,1,33.335,ATL,,MIN,L 14-17,*,17,30,56.67,258,1,0,96.2,2,12,8.60,9.27,3,21,7.00,0,0,0,0,,0,0.0%,,0,0
120,1999,1999-09-26,3,33.349,ATL,@,STL,L 7-35,*,5,9,55.56,28,0,1,21.8,1,4,3.11,-1.89,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
121,1999,1999-10-17,6,34.005,ATL,,STL,L 13-41,*,10,18,55.56,168,1,1,82.6,2,15,9.33,7.94,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
122,1999,1999-10-25,7,34.013,ATL,@,PIT,L 9-13,*,20,34,58.82,233,1,1,77.2,7,46,6.85,6.12,2,5,2.50,0,0,0,0,,0,0.0%,,0,0
123,1999,1999-10-31,8,34.019,ATL,,CAR,W 27-20,*,14,21,66.67,201,2,0,129.3,3,25,9.57,11.48,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0
124,1999,1999-11-07,9,34.026,ATL,,JAX,L 7-30,*,14,25,56.00,163,1,2,55.9,8,54,6.52,3.72,0,0,,0,0,0,0,,0,0.0%,,0,0
125,1999,1999-11-21,10,34.040,ATL,@,TAM,L 10-19,*,14,25,56.00,109,0,2,33.6,2,17,4.36,0.76,2,3,1.50,0,0,0,0,,0,0.0%,,0,0
126,1999,1999-11-28,11,34.047,ATL,@,CAR,L 28-34,*,24,42,57.14,315,4,0,112.7,4,36,7.50,9.40,1,11,11.00,0,0,0,0,,0,0.0%,,0,0
127,1999,1999-12-05,12,34.054,ATL,,NOR,W 35-12,*,15,25,60.00,233,2,3,78.0,0,0,9.32,5.52,1,1,1.00,1,0,0,0,,0,0.0%,,1,6
128,1999,1999-12-12,13,34.061,ATL,@,SFO,L 7-26,*,8,18,44.44,95,0,1,38.0,3,21,5.28,2.78,1,11,11.00,0,0,0,0,,0,0.0%,,0,0
129,1999,1999-12-26,15,34.075,ATL,,ARI,W 37-14,*,14,23,60.87,230,1,0,109.0,0,0,10.00,10.87,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
130,1999,2000-01-03,16,34.083,ATL,,SFO,W 34-29,*,19,37,51.35,306,3,0,106.4,0,0,8.27,9.89,2,2,1.00,0,0,0,0,,0,0.0%,,0,0
131,2000,2000-09-03,1,34.327,ATL,,SFO,W 36-28,*,16,31,51.61,264,2,0,102.1,0,0,8.52,9.81,4,12,3.00,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0
132,2000,2000-09-10,2,34.334,ATL,@,DEN,L 14-42,*,9,22,40.91,128,1,0,75.6,4,23,5.82,6.73,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
133,2000,2000-09-17,3,34.341,ATL,@,CAR,W 15-10,*,21,27,77.78,174,0,0,93.5,2,20,6.44,6.44,6,4,0.67,0,0,0,0,,0,0.0%,,0,0
134,2000,2000-09-24,4,34.348,ATL,,STL,L 20-41,*,21,35,60.00,255,1,2,68.2,7,39,7.29,5.29,0,0,,0,0,0,0,,0,0.0%,,0,0
135,2000,2000-10-01,5,34.355,ATL,@,PHI,L 10-38,*,14,34,41.18,151,0,1,42.6,2,17,4.44,3.12,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
136,2000,2000-10-08,6,34.362,ATL,,NYG,L 6-13,*,8,12,66.67,89,0,1,53.8,1,9,7.42,3.67,0,0,,0,0,0,0,,0,0.0%,,0,0
137,2000,2000-10-15,7,35.003,ATL,@,STL,L 29-45,*,18,30,60.00,220,2,1,91.0,3,22,7.33,7.17,0,0,,0,0,0,0,,0,0.0%,,0,0
138,2000,2000-10-22,8,35.010,ATL,,NOR,L 19-21,*,15,20,75.00,240,2,0,147.9,6,37,12.00,14.00,0,0,,0,0,0,0,,0,0.0%,,0,0
139,2000,2000-10-29,9,35.017,ATL,,CAR,W 13-12,*,19,29,65.52,191,0,2,55.4,1,7,6.59,3.48,2,7,3.50,0,0,0,0,,0,0.0%,,0,0
140,2000,2000-11-05,10,35.024,ATL,,TAM,L 14-27,*,4,7,57.14,29,0,2,27.4,3,13,4.14,-8.71,0,0,,0,0,0,0,,0,0.0%,,0,0
141,2000,2000-11-19,12,35.038,ATL,@,SFO,L 6-16,*,16,33,48.48,154,0,1,49.3,4,36,4.67,3.30,0,0,,0,0,0,0,,0,0.0%,,0,0
142,2000,2000-11-26,13,35.045,ATL,@,OAK,L 14-41,*,7,12,58.33,97,0,1,49.7,3,17,8.08,4.33,1,5,5.00,0,0,0,0,,0,0.0%,,0,0
143,2000,2000-12-17,15,35.066,ATL,@,NOR,L 7-23,,4,10,40.00,81,0,1,29.6,1,5,8.10,3.60,2,9,4.50,0,0,0,0,,0,0.0%,,0,0
144,2000,2000-12-24,16,35.073,ATL,,KAN,W 29-13,*,20,29,68.97,163,2,0,106.0,3,6,5.62,7.00,4,22,5.50,0,0,0,0,,0,0.0%,,0,0
145,2001,2001-09-09,1,35.332,ATL,@,SFO,L 13-16,*,11,18,61.11,121,0,0,81.0,2,14,6.72,6.72,3,16,5.33,0,0,0,0,,0,0.0%,,0,0
146,2001,2001-09-23,2,35.346,ATL,,CAR,W 24-16,*,11,14,78.57,244,2,1,128.6,1,4,17.43,17.07,0,0,,0,0,0,0,,0,0.0%,,0,0
147,2001,2001-09-30,3,35.353,ATL,@,ARI,W 34-14,*,20,28,71.43,286,3,0,139.9,2,18,10.21,12.36,0,0,,0,0,0,0,,0,0.0%,,0,0
