ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
69,1973,1973-10-28,7,28.173,NYG,@,STL,L 27-35,6,137,22.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1973,1973-11-04,8,28.180,NYG,@,OAK,L 0-42,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1973,1973-11-11,9,28.187,NYG,,DAL,L 10-23,5,79,15.80,0,1,-10,-10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1973,1973-11-18,10,28.194,NYG,,STL,W 24-13,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1973,1973-11-25,11,28.201,NYG,@,PHI,L 16-20,1,33,33.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1973,1973-12-02,12,28.208,NYG,@,WAS,L 24-27,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1973,1973-12-10,13,28.216,NYG,@,RAM,L 6-40,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1973,1973-12-16,14,28.222,NYG,,MIN,L 7-31,2,54,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1974,1974-09-15,1,29.130,NYG,,WAS,L 10-13,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1974,1974-09-22,2,29.137,NYG,,NWE,L 20-28,4,73,18.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
79,1974,1974-09-29,3,29.144,NYG,@,DAL,W 14-6,1,50,50.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1974,1974-10-06,4,29.151,NYG,,ATL,L 7-14,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
81,1974,1974-10-13,5,29.158,NYG,@,PHI,L 7-35,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
82,1974,1974-10-20,6,29.165,NYG,@,WAS,L 3-24,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
83,1974,1974-10-27,7,29.172,NYG,,DAL,L 7-21,3,54,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
84,1974,1974-11-03,8,29.179,NYG,@,KAN,W 33-27,4,70,17.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1974,1974-11-10,9,29.186,NYG,,NYJ,L 20-26,5,62,12.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
86,1974,1974-11-17,10,29.193,NYG,@,DET,L 19-20,3,20,6.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
87,1974,1974-11-24,11,29.200,NYG,,STL,L 21-23,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
88,1974,1974-12-01,12,29.207,NYG,@,CHI,L 13-16,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
89,1974,1974-12-08,13,29.214,NYG,,PHI,L 7-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1974,1974-12-15,14,29.221,NYG,@,STL,L 14-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1975,1975-09-21,1,30.136,CHI,,BAL,L 7-35,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
92,1975,1975-09-28,2,30.143,CHI,,PHI,W 15-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1975,1975-10-05,3,30.150,CHI,@,MIN,L 3-28,5,46,9.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
94,1975,1975-10-12,4,30.157,CHI,@,DET,L 7-27,4,38,9.50,1,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
95,1975,1975-10-19,5,30.164,CHI,@,PIT,L 3-34,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
96,1975,1975-10-27,6,30.172,CHI,,MIN,L 9-13,3,25,8.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
97,1975,1975-11-02,7,30.178,CHI,,MIA,L 13-46,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
98,1975,1975-11-09,8,30.185,CHI,,GNB,W 27-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1975,1975-11-16,9,30.192,CHI,@,SFO,L 3-31,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
100,1975,1975-11-23,10,30.199,CHI,@,RAM,L 10-38,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
101,1975,1975-11-30,11,30.206,CHI,@,GNB,L 7-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1975,1975-12-07,12,30.213,CHI,,DET,W 25-21,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
103,1975,1975-12-14,13,30.220,CHI,,STL,L 20-34,3,50,16.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
104,1975,1975-12-21,14,30.227,CHI,@,NOR,W 42-17,2,72,36.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
105,1976,1976-10-24,7,31.169,MIN,@,PHI,W 31-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1976,1976-10-31,8,31.176,MIN,@,CHI,L 13-14,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
107,1976,1976-11-07,9,31.183,MIN,,DET,W 31-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1976,1976-11-14,10,31.190,MIN,,SEA,W 27-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1976,1976-11-21,11,31.197,MIN,@,GNB,W 17-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1976,1976-11-29,12,31.205,MIN,@,SFO,L 16-20,2,39,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
111,1976,1976-12-05,13,31.211,MIN,,GNB,W 20-9,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
112,1976,1976-12-11,14,31.217,MIN,@,MIA,W 29-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1977,1977-09-18,1,32.133,MIN,,DAL,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,10,3.33,0,0,0
114,1977,1977-09-24,2,32.139,MIN,@,TAM,W 9-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,4,4.00,0,5,15,3.00,0,0,0
115,1977,1977-10-02,3,32.147,MIN,,GNB,W 19-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1977,1977-10-09,4,32.154,MIN,,DET,W 14-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1977,1977-10-16,5,32.161,MIN,,CHI,W 22-16,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
118,1977,1977-10-24,6,32.169,MIN,@,RAM,L 3-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1977,1977-10-30,7,32.175,MIN,@,ATL,W 14-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1977,1977-11-06,8,32.182,MIN,,STL,L 7-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1977,1977-11-13,9,32.189,MIN,,CIN,W 42-10,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
122,1977,1977-11-20,10,32.196,MIN,@,CHI,L 7-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
123,1977,1977-11-27,11,32.203,MIN,@,GNB,W 13-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1977,1977-12-04,12,32.210,MIN,,SFO,W 28-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1977,1977-12-11,13,32.217,MIN,@,OAK,L 13-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1977,1977-12-17,14,32.223,MIN,@,DET,W 30-21,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,44,22.00,0,0,0
