ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
50,1997,1997-09-29,5,26.100,SFO,@,CAR,W 34-21,,0,0,,0,0,0,0.0,1,0,0
51,1997,1997-10-12,6,26.113,SFO,,STL,W 30-10,,0,0,,0,,,,,,
52,1997,1997-10-19,7,26.120,SFO,@,ATL,W 35-28,,0,0,,0,,,,,,
53,1997,1997-10-26,8,26.127,SFO,@,NOR,W 23-0,,0,0,,0,,,,,,
54,1997,1997-11-02,9,26.134,SFO,,DAL,W 17-10,,0,0,,0,0,0,0.0,1,0,0
55,1997,1997-11-10,10,26.142,SFO,@,PHI,W 24-12,,0,0,,0,,,,,,
56,1997,1997-11-16,11,26.148,SFO,,CAR,W 27-19,,0,0,,0,,,,,,
57,1997,1997-11-23,12,26.155,SFO,,SDG,W 17-10,,0,0,,0,,,,,,
58,1997,1997-11-30,13,26.162,SFO,@,KAN,L 9-44,,0,0,,0,,,,,,
59,1997,1997-12-07,14,26.169,SFO,,MIN,W 28-17,,0,0,,0,0,0,0.0,1,0,0
60,1997,1997-12-15,15,26.177,SFO,,DEN,W 34-17,,0,0,,0,,,,,,
61,1997,1997-12-21,16,26.183,SFO,@,SEA,L 9-38,,0,0,,0,,,,,,
62,1998,1998-09-06,1,27.077,NOR,@,STL,W 24-17,,,,,,,,,,,
63,1998,1998-09-13,2,27.084,NOR,,CAR,W 19-14,,0,0,,0,0,0,0.0,1,1,0
64,1998,1998-09-27,3,27.098,NOR,@,IND,W 19-13,,0,0,,0,0,0,0.0,1,23,0
65,1998,1998-10-04,4,27.105,NOR,,NWE,L 27-30,,0,0,,0,0,0,0.0,1,20,0
66,1998,1998-10-11,5,27.112,NOR,,SFO,L 0-31,,,,,,,,,,,
67,1998,1998-10-18,6,27.119,NOR,@,ATL,L 23-31,,,,,,,,,,,
68,1998,1998-10-25,7,27.126,NOR,,TAM,W 9-3,,,,,,,,,,,
69,1998,1998-11-01,8,27.133,NOR,@,CAR,L 17-31,,,,,,,,,,,
70,1998,1998-11-08,9,27.140,NOR,@,MIN,L 24-31,,,,,,,,,,,
71,1998,1998-11-15,10,27.147,NOR,,STL,W 24-3,,0,0,,0,1,6,0.0,1,32,1
72,1998,1998-11-22,11,27.154,NOR,@,SFO,L 20-31,,,,,,,,,,,
73,1998,1998-11-29,12,27.161,NOR,@,MIA,L 10-30,,,,,,,,,,,
74,1998,1998-12-06,13,27.168,NOR,,DAL,W 22-3,,,,,,,,,,,
75,1998,1998-12-13,14,27.175,NOR,,ATL,L 17-27,,,,,,,,,,,
76,1998,1998-12-20,15,27.182,NOR,@,ARI,L 17-19,,,,,,,,,,,
77,1998,1998-12-27,16,27.189,NOR,,BUF,L 33-45,,,,,,,,,,,
78,1999,1999-09-12,1,28.083,NOR,,CAR,W 19-10,*,,,,,,,,,,
79,1999,1999-09-19,2,28.090,NOR,@,SFO,L 21-28,*,,,,,,,,,,
80,1999,1999-10-03,3,28.104,NOR,@,CHI,L 10-14,*,,,,,,,,,,
81,1999,1999-10-10,4,28.111,NOR,,ATL,L 17-20,*,,,,,,,,,,
82,1999,1999-10-24,6,28.125,NOR,@,NYG,L 3-31,,,,,,,,,,,
83,1999,1999-10-31,7,28.132,NOR,,CLE,L 16-21,,,,,,,,,,,
84,1999,1999-11-07,8,28.139,NOR,,TAM,L 16-31,,,,,,,,,,,
85,1999,1999-11-14,9,28.146,NOR,,SFO,W 24-6,,,,,,,,,,,
86,1999,1999-11-28,11,28.160,NOR,@,STL,L 12-43,,,,,,,,,,,
87,1999,1999-12-05,12,28.167,NOR,@,ATL,L 12-35,*,,,,,,,,,,
88,2000,2000-09-10,2,29.081,WAS,@,DET,L 10-15,,,,,,,,,,,
89,2000,2000-09-18,3,29.089,WAS,,DAL,L 21-27,,,,,,,,,,,
90,2000,2000-09-24,4,29.095,WAS,@,NYG,W 16-6,,,,,,,,,,,
91,2000,2000-10-01,5,29.102,WAS,,TAM,W 20-17,,,,,,,,,,,
92,2000,2000-10-22,8,29.123,WAS,@,JAX,W 35-16,,,,,,,,,,,
93,2000,2000-10-30,9,29.131,WAS,,TEN,L 21-27,,,,,,,,,,,
94,2000,2000-11-05,10,29.137,WAS,@,ARI,L 15-16,,,,,,,,,,,
95,2000,2000-11-20,11,29.152,WAS,@,STL,W 33-20,*,,,,,,,,,,
96,2000,2000-11-26,12,29.158,WAS,,PHI,L 20-23,,,,,,,,,,,
97,2001,2002-01-06,16,30.199,SFO,@,NOR,W 38-0,,,,,,,,,,,
