ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1982,1982-09-12,1,23.253,BUF,,KAN,W 14-9,,,
2,1982,1982-09-16,2,23.257,BUF,,MIN,W 23-22,,,
3,1982,1982-12-19,7,23.351,BUF,@,TAM,L 23-24,,,
4,1982,1982-12-27,8,23.359,BUF,@,MIA,L 10-27,,,
5,1982,1983-01-02,9,24.000,BUF,@,NWE,L 19-30,,,
6,1983,1983-09-04,1,24.245,BUF,,MIA,L 0-12,,,
7,1983,1983-09-11,2,24.252,BUF,@,CIN,W 10-6,,,
8,1983,1983-09-18,3,24.259,BUF,,BAL,W 28-23,,,
9,1983,1983-09-25,4,24.266,BUF,,HOU,W 30-13,,,
10,1983,1983-10-03,5,24.274,BUF,,NYJ,L 10-34,1,0,0
11,1983,1983-10-09,6,24.280,BUF,@,MIA,W 38-35,,,
12,1983,1983-10-16,7,24.287,BUF,@,BAL,W 30-7,1,2,0
13,1983,1983-10-23,8,24.294,BUF,,NWE,L 0-31,,,
14,1983,1983-10-30,9,24.301,BUF,,NOR,W 27-21,,,
15,1983,1983-11-06,10,24.308,BUF,@,NWE,L 7-21,,,
16,1983,1983-11-13,11,24.315,BUF,@,NYJ,W 24-17,,,
17,1983,1983-11-20,12,24.322,BUF,,RAI,L 24-27,,,
18,1983,1983-11-27,13,24.329,BUF,@,RAM,L 17-41,,,
19,1983,1983-12-04,14,24.336,BUF,@,KAN,W 14-9,1,4,0
20,1983,1983-12-11,15,24.343,BUF,,SFO,L 10-23,,,
21,1983,1983-12-18,16,24.350,BUF,@,ATL,L 14-31,,,
