ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1986,1986-09-07,1,22.123,BUF,,NYJ,L 24-28,0,0,,0,,0,0,,0,,,0,0,,0,0,
2,1986,1986-09-28,4,22.144,BUF,,KAN,L 17-20,2,13,6.50,0,,1,14,14.00,1,,,1,23,23.00,0,1,6
3,1986,1986-10-05,5,22.151,BUF,@,NYJ,L 13-14,0,0,,0,,0,0,,0,,,0,0,,0,0,
4,1986,1986-10-12,6,22.158,BUF,@,MIA,L 14-27,2,-1,-0.50,0,,2,20,10.00,0,,,2,35,17.50,0,0,0
5,1986,1986-10-19,7,22.165,BUF,,IND,W 24-13,15,86,5.73,0,,2,15,7.50,0,,,3,40,13.33,0,0,0
6,1986,1986-10-26,8,22.172,BUF,,NWE,L 3-23,16,39,2.44,0,,3,36,12.00,0,,,0,0,,0,0,0
7,1986,1986-11-02,9,22.179,BUF,@,TAM,L 28-34,4,2,0.50,0,,6,45,7.50,0,,,0,0,,0,0,0
8,1986,1986-11-09,10,22.186,BUF,,PIT,W 16-12,3,3,1.00,0,,0,0,,0,,,0,0,,0,0,0
9,1986,1986-11-16,11,22.193,BUF,,MIA,L 24-34,1,-1,-1.00,0,,3,30,10.00,0,,,3,64,21.33,0,0,0
10,1986,1986-11-23,12,22.200,BUF,@,NWE,L 19-22,0,0,,0,,0,0,,0,,,3,56,18.67,0,0,0
11,1986,1986-11-30,13,22.207,BUF,@,KAN,W 17-14,1,8,8.00,0,,0,0,,0,,,2,51,25.50,0,0,0
12,1986,1986-12-07,14,22.214,BUF,,CLE,L 17-21,1,1,1.00,0,,1,11,11.00,0,,,2,26,13.00,0,0,0
13,1986,1986-12-14,15,22.221,BUF,@,IND,L 14-24,1,-5,-5.00,0,,0,0,,0,,,2,26,13.00,0,0,0
14,1986,1986-12-21,16,22.228,BUF,@,HOU,L 7-16,8,27,3.38,0,,4,14,3.50,0,,,0,0,,0,0,0
15,1987,1987-09-13,1,23.129,BUF,,NYJ,L 28-31,0,0,,0,,5,51,10.20,0,,,1,30,30.00,0,0,0
16,1987,1987-09-20,2,23.136,BUF,,HOU,W 34-30,12,46,3.83,0,,8,82,10.25,1,,,0,0,,0,1,6
17,1987,1987-10-25,6,23.171,BUF,@,MIA,W 34-31,12,45,3.75,0,,5,43,8.60,0,,,0,0,,0,0,0
18,1987,1987-11-01,7,23.178,BUF,,WAS,L 7-27,0,0,,0,,6,70,11.67,0,,,0,0,,0,0,0
19,1987,1987-11-08,8,23.185,BUF,,DEN,W 21-14,18,60,3.33,0,,3,27,9.00,0,,,0,0,,0,0,0
20,1987,1987-11-15,9,23.192,BUF,@,CLE,L 21-27,6,2,0.33,0,,6,52,8.67,0,,,0,0,,0,0,0
21,1987,1987-11-22,10,23.199,BUF,@,NYJ,W 17-14,9,61,6.78,0,,2,19,9.50,0,,,0,0,,0,0,0
22,1987,1987-11-29,11,23.206,BUF,,MIA,W 27-0,23,119,5.17,0,,3,20,6.67,0,,,0,0,,0,0,0
