ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-19,3,22.008,RAI,,MIA,W 27-14
2,1983,1983-09-25,4,22.014,RAI,@,DEN,W 22-7
3,1983,1983-10-02,5,22.021,RAI,@,WAS,L 35-37
4,1983,1983-10-09,6,22.028,RAI,,KAN,W 21-20
5,1983,1983-10-16,7,22.035,RAI,@,SEA,L 36-38
6,1983,1983-10-23,8,22.042,RAI,@,DAL,W 40-38
7,1983,1983-10-30,9,22.049,RAI,,SEA,L 21-34
8,1983,1983-11-06,10,22.056,RAI,@,KAN,W 28-20
9,1983,1983-11-13,11,22.063,RAI,,DEN,W 22-20
10,1983,1983-11-20,12,22.070,RAI,@,BUF,W 27-24
11,1983,1983-11-27,13,22.077,RAI,,NYG,W 27-12
12,1983,1983-12-01,14,22.081,RAI,@,SDG,W 42-10
13,1983,1983-12-11,15,22.091,RAI,,STL,L 24-34
14,1983,1983-12-18,16,22.098,RAI,,SDG,W 30-14
15,1984,1984-09-02,1,22.357,RAI,@,HOU,W 24-14
16,1984,1984-09-09,2,22.364,RAI,,GNB,W 28-7
17,1984,1984-09-16,3,23.005,RAI,@,KAN,W 22-20
18,1984,1984-09-24,4,23.013,RAI,,SDG,W 33-30
19,1984,1984-09-30,5,23.019,RAI,@,DEN,L 13-16
20,1984,1984-10-07,6,23.026,RAI,,SEA,W 28-14
21,1984,1984-10-14,7,23.033,RAI,,MIN,W 23-20
22,1984,1984-10-21,8,23.040,RAI,@,SDG,W 44-37
23,1984,1984-10-28,9,23.047,RAI,,DEN,L 19-22
24,1984,1984-11-04,10,23.054,RAI,@,CHI,L 6-17
25,1985,1985-09-08,1,23.362,RAI,,NYJ,W 31-0
26,1985,1985-09-12,2,24.001,RAI,@,KAN,L 20-36
27,1985,1985-09-22,3,24.011,RAI,,SFO,L 10-34
28,1985,1985-09-29,4,24.018,RAI,@,NWE,W 35-20
29,1985,1985-10-06,5,24.025,RAI,,KAN,W 19-10
30,1985,1985-10-13,6,24.032,RAI,,NOR,W 23-13
31,1985,1985-10-20,7,24.039,RAI,@,CLE,W 21-20
32,1985,1985-10-28,8,24.047,RAI,,SDG,W 34-21
33,1985,1985-11-03,9,24.053,RAI,@,SEA,L 3-33
34,1985,1985-11-10,10,24.060,RAI,@,SDG,L 34-40
35,1985,1985-11-17,11,24.067,RAI,,CIN,W 13-6
36,1985,1985-11-24,12,24.074,RAI,,DEN,W 31-28
37,1985,1985-12-01,13,24.081,RAI,@,ATL,W 34-24
38,1985,1985-12-08,14,24.088,RAI,@,DEN,W 17-14
39,1985,1985-12-15,15,24.095,RAI,,SEA,W 13-3
40,1985,1985-12-23,16,24.103,RAI,@,RAM,W 16-6
41,1986,1986-09-07,1,24.361,RAI,@,DEN,L 36-38
42,1986,1986-09-14,2,25.003,RAI,@,WAS,L 6-10
43,1986,1986-09-21,3,25.010,RAI,,NYG,L 9-14
44,1986,1986-09-28,4,25.017,RAI,,SDG,W 17-13
45,1986,1986-10-05,5,25.024,RAI,@,KAN,W 24-17
46,1986,1986-10-12,6,25.031,RAI,,SEA,W 14-10
