ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-10-15,6,23.244,MIN,,DET,W 31-14,,,,,
2,1992,1992-11-02,8,23.262,MIN,@,CHI,W 38-10,,,,,
3,1992,1992-11-08,9,23.268,MIN,@,TAM,W 35-7,,,,,
4,1992,1992-11-15,10,23.275,MIN,,HOU,L 13-17,,,,,
5,1992,1992-11-22,11,23.282,MIN,,CLE,W 17-13,,,,,
6,1992,1992-12-06,13,23.296,MIN,@,PHI,L 17-28,,,,,
7,1992,1992-12-13,14,23.303,MIN,,SFO,L 17-20,,,,,
8,1992,1992-12-27,16,23.317,MIN,,GNB,W 27-7,,,,,
9,1993,1993-09-05,1,24.203,MIN,@,RAI,L 7-24,,,,,
10,1993,1993-09-12,2,24.210,MIN,,CHI,W 10-7,,1.0,0,0,0
11,1993,1993-09-26,3,24.224,MIN,,GNB,W 15-13,,,,,
12,1993,1993-10-03,4,24.231,MIN,@,SFO,L 19-38,,,,,
13,1993,1993-10-10,5,24.238,MIN,,TAM,W 15-0,,,,,
14,1993,1993-10-25,6,24.253,MIN,@,CHI,W 19-12,,1.0,0,0,0
15,1993,1993-10-31,7,24.259,MIN,,DET,L 27-30,,,,,
16,1993,1993-11-07,8,24.266,MIN,,SDG,L 17-30,,,,,
17,1993,1993-11-14,9,24.273,MIN,@,DEN,W 26-23,,1.0,0,0,0
18,1993,1993-11-21,10,24.280,MIN,@,TAM,L 10-23,,1.0,0,0,0
19,1993,1993-11-28,11,24.287,MIN,,NOR,L 14-17,,,,,
20,1993,1993-12-05,12,24.294,MIN,@,DET,W 13-0,,1.0,0,0,0
21,1993,1993-12-12,13,24.301,MIN,,DAL,L 20-37,,,,,
22,1993,1993-12-19,14,24.308,MIN,@,GNB,W 21-17,,,,,
23,1993,1993-12-26,15,24.315,MIN,,KAN,W 30-10,,,,,
24,1993,1993-12-31,16,24.320,MIN,@,WAS,W 14-9,,1.0,0,0,0
25,1994,1994-09-04,1,25.202,MIN,@,GNB,L 10-16,,,,,
26,1994,1994-09-11,2,25.209,MIN,,DET,W 10-3,,1.5,0,0,0
27,1994,1994-09-18,3,25.216,MIN,@,CHI,W 42-14,,,,,
28,1994,1994-09-25,4,25.223,MIN,,MIA,W 38-35,,,,,
29,1994,1994-10-02,5,25.230,MIN,@,ARI,L 7-17,,,,,
30,1994,1994-10-10,6,25.238,MIN,@,NYG,W 27-10,,,,,
31,1994,1994-10-20,7,25.248,MIN,,GNB,W 13-10,,,,,
32,1994,1994-10-30,8,25.258,MIN,@,TAM,W 36-13,,1.0,0,0,0
33,1994,1994-11-06,9,25.265,MIN,,NOR,W 21-20,,1.0,0,0,0
34,1994,1994-11-13,10,25.272,MIN,@,NWE,L 20-26,,,,,
35,1994,1994-11-20,11,25.279,MIN,,NYJ,L 21-31,,,,,
36,1994,1994-11-27,12,25.286,MIN,,TAM,L 17-20,,,,,
37,1994,1994-12-01,13,25.290,MIN,,CHI,W 33-27,,,,,
38,1994,1994-12-11,14,25.300,MIN,@,BUF,W 21-17,,,,,
39,1994,1994-12-17,15,25.306,MIN,@,DET,L 19-41,,,,,
40,1994,1994-12-26,16,25.315,MIN,,SFO,W 21-14,,,,,
41,1995,1995-09-03,1,26.201,MIN,@,CHI,L 14-31,,,,,
42,1995,1995-09-10,2,26.208,MIN,,DET,W 20-10,,1.0,0,0,0
43,1995,1995-09-17,3,26.215,MIN,,DAL,L 17-23,,1.0,0,0,0
44,1995,1995-09-24,4,26.222,MIN,@,PIT,W 44-24,,,,,
45,1995,1995-10-08,5,26.236,MIN,,HOU,W 23-17,,,,,
46,1995,1995-10-15,6,26.243,MIN,@,TAM,L 17-20,,,,,
47,1995,1995-10-22,7,26.250,MIN,@,GNB,L 21-38,,1.0,0,0,0
48,1995,1995-10-30,8,26.258,MIN,,CHI,L 6-14,,,,,
49,1995,1995-11-05,9,26.264,MIN,,GNB,W 27-24,,0.0,1,-2,0
50,1995,1995-11-12,10,26.271,MIN,@,ARI,W 30-24,,,,,
51,1995,1995-11-19,11,26.278,MIN,,NOR,W 43-24,,,,,
52,1995,1995-11-23,12,26.282,MIN,@,DET,L 38-44,,,,,
53,1995,1995-12-03,13,26.292,MIN,,TAM,W 31-17,,,,,
54,1995,1995-12-09,14,26.298,MIN,,CLE,W 27-11,,,,,
55,1995,1995-12-18,15,26.307,MIN,@,SFO,L 30-37,,,,,
56,1995,1995-12-24,16,26.313,MIN,@,CIN,L 24-27,,,,,
57,1996,1996-09-01,1,27.200,SFO,,NOR,W 27-11,,,,,
58,1996,1996-09-08,2,27.207,SFO,,STL,W 34-0,,1.0,0,0,0
59,1996,1996-09-22,3,27.221,SFO,@,CAR,L 7-23,,,,,
60,1996,1996-09-29,4,27.228,SFO,,ATL,W 39-17,,1.0,0,0,0
61,1996,1996-10-06,5,27.235,SFO,@,STL,W 28-11,,1.0,0,0,0
62,1996,1996-10-14,6,27.243,SFO,@,GNB,L 20-23,,1.0,0,0,0
63,1996,1996-10-20,7,27.249,SFO,,CIN,W 28-21,,1.0,0,0,0
64,1996,1996-10-27,8,27.256,SFO,@,HOU,W 10-9,,,,,
