ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-10-05,5,27.076,NOR,,TAM,W 37-31,,,,
2,2014,2014-10-19,6,27.090,NOR,@,DET,L 23-24,*,0.0,1,3
3,2014,2014-10-26,7,27.097,NOR,,GNB,W 44-23,*,0.0,1,0
4,2014,2014-10-30,8,27.101,NOR,@,CAR,W 28-10,,0.0,0,1
5,2014,2014-11-09,9,27.111,NOR,,SFO,L 24-27,,,,
6,2014,2014-11-16,10,27.118,NOR,,CIN,L 10-27,,0.0,1,0
7,2014,2014-11-24,11,27.126,NOR,,BAL,L 27-34,,0.0,1,0
8,2014,2014-11-30,12,27.132,NOR,@,PIT,W 35-32,,0.0,2,0
9,2014,2014-12-07,13,27.139,NOR,,CAR,L 10-41,,,,
10,2014,2014-12-15,14,27.147,NOR,@,CHI,W 31-15,,0.0,3,0
11,2014,2014-12-21,15,27.153,NOR,,ATL,L 14-30,,0.0,2,0
12,2014,2014-12-28,16,27.160,NOR,@,TAM,W 23-20,,0.0,1,0
13,2016,2016-09-25,3,29.066,CAR,,MIN,L 10-22,,0.0,0,0
14,2016,2016-12-04,12,29.136,SFO,@,CHI,L 6-26,,0.0,0,0
15,2016,2016-12-11,13,29.143,SFO,,NYJ,L 17-23,,0.0,0,0
16,2016,2016-12-18,14,29.150,SFO,@,ATL,L 13-41,,0.0,1,0
17,2016,2016-12-24,15,29.156,SFO,@,LAR,W 22-21,,0.0,0,0
18,2016,2017-01-01,16,29.164,SFO,,SEA,L 23-25,,0.0,0,0
