ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1961,1961-10-01,3,21.297,PIT,@,RAM,L 14-24,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
2,1961,1961-10-08,4,21.304,PIT,@,PHI,L 16-21,9,38,4.22,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1961,1961-10-15,5,21.311,PIT,,WAS,W 20-0,11,18,1.64,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
4,1961,1961-10-22,6,21.318,PIT,,CLE,L 28-30,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1961,1961-10-29,7,21.325,PIT,,SFO,W 20-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
6,1961,1961-11-05,8,21.332,PIT,@,CLE,W 17-13,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1961,1961-11-12,9,21.339,PIT,,DAL,W 37-7,12,71,5.92,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
8,1961,1961-11-19,10,21.346,PIT,@,NYG,L 21-42,2,6,3.00,0,0,0,,0,1,1,100.00,13,1,0,158.3,0,0,13.00,33.00,0,0,,0,0,0,,0,0,0
9,1961,1961-11-26,11,21.353,PIT,,STL,W 30-27,10,43,4.30,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,,0,0,0
10,1961,1961-12-03,12,21.360,PIT,,PHI,L 24-35,5,25,5.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
11,1961,1961-12-10,13,22.002,PIT,@,WAS,W 30-14,14,47,3.36,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1961,1961-12-17,14,22.009,PIT,@,STL,L 0-20,17,34,2.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1962,1962-09-16,1,22.282,PIT,@,DET,L 7-45,9,21,2.33,0,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1962,1962-09-23,2,22.289,PIT,@,DAL,W 30-28,9,23,2.56,0,1,16,16.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,22,22.00,0,0,0,,0,0,0
15,1962,1962-09-30,3,22.296,PIT,,NYG,L 27-31,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1962,1962-10-06,4,22.302,PIT,,PHI,W 13-7,9,66,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1962,1962-10-14,5,22.310,PIT,@,NYG,W 20-17,10,43,4.30,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
18,1962,1962-10-21,6,22.317,PIT,,DAL,L 27-42,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
19,1962,1962-10-28,7,22.324,PIT,,CLE,L 14-41,2,1,0.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
20,1962,1962-11-04,8,22.331,PIT,,MIN,W 39-31,4,31,7.75,1,4,67,16.75,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1962,1962-11-11,9,22.338,PIT,@,STL,W 26-17,16,51,3.19,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
22,1962,1962-11-18,10,22.345,PIT,,WAS,W 23-21,14,75,5.36,0,1,18,18.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
23,1962,1962-11-25,11,22.352,PIT,@,CLE,L 14-35,12,22,1.83,0,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
24,1962,1962-12-02,12,22.359,PIT,,STL,W 19-7,14,65,4.64,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
25,1962,1962-12-09,13,23.001,PIT,@,PHI,W 26-17,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
26,1962,1962-12-16,14,23.008,PIT,@,WAS,W 27-24,14,45,3.21,1,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
27,1963,1963-09-15,1,23.281,PIT,@,PHI,T 21-21,15,55,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1963,1963-09-22,2,23.288,PIT,,NYG,W 31-0,28,67,2.39,1,2,20,10.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
29,1963,1963-09-29,3,23.295,PIT,,STL,W 23-10,25,85,3.40,1,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
30,1963,1963-10-05,4,23.301,PIT,@,CLE,L 23-35,19,54,2.84,0,2,18,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1963,1963-10-13,5,23.309,PIT,@,STL,L 23-24,22,63,2.86,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1963,1963-10-20,6,23.316,PIT,,WAS,W 38-27,19,39,2.05,2,2,14,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
33,1963,1963-10-27,7,23.323,PIT,,DAL,W 27-21,11,58,5.27,0,1,23,23.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1963,1963-11-03,8,23.330,PIT,@,GNB,L 14-33,19,77,4.05,1,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
35,1963,1963-11-10,9,23.337,PIT,,CLE,W 9-7,15,53,3.53,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
36,1963,1963-11-17,10,23.344,PIT,@,WAS,W 34-28,12,24,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1963,1963-11-24,11,23.351,PIT,,CHI,T 17-17,19,68,3.58,1,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
38,1963,1963-12-01,12,23.358,PIT,,PHI,T 20-20,12,36,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
39,1964,1964-09-13,1,24.280,PIT,,RAM,L 14-26,12,31,2.58,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
40,1964,1964-09-20,2,24.287,PIT,,NYG,W 27-24,14,53,3.79,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
41,1964,1964-09-27,3,24.294,PIT,,DAL,W 23-17,6,27,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
42,1964,1964-10-04,4,24.301,PIT,@,PHI,L 7-21,3,-2,-0.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
43,1964,1964-10-10,5,24.307,PIT,@,CLE,W 23-7,5,23,4.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
44,1964,1964-10-18,6,24.315,PIT,@,MIN,L 10-30,5,13,2.60,0,1,17,17.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
45,1964,1964-10-25,7,24.322,PIT,,PHI,L 10-34,2,11,5.50,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1964,1964-11-01,8,24.329,PIT,,CLE,L 17-30,1,0,0.00,0,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1964,1964-11-08,9,24.336,PIT,@,STL,L 30-34,3,14,4.67,0,2,27,13.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
48,1964,1964-11-15,10,24.343,PIT,,WAS,L 0-30,5,16,3.20,0,3,35,11.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1964,1964-11-22,11,24.350,PIT,@,NYG,W 44-17,10,35,3.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
50,1964,1964-11-29,12,24.357,PIT,,STL,L 20-21,8,25,3.13,1,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,1964,1964-12-06,13,24.364,PIT,@,WAS,W 14-7,2,-6,-3.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
52,1964,1964-12-13,14,25.005,PIT,@,DAL,L 14-17,8,18,2.25,0,3,20,6.67,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
53,1965,1965-09-19,1,25.285,PIT,,GNB,L 9-41,8,25,3.13,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1965,1965-09-26,2,25.292,PIT,@,SFO,L 17-27,10,26,2.60,1,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
55,1965,1965-10-03,3,25.299,PIT,,NYG,L 13-23,8,15,1.88,1,3,58,19.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
56,1965,1965-10-09,4,25.305,PIT,@,CLE,L 19-24,15,107,7.13,2,4,33,8.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
57,1965,1965-10-17,5,25.313,PIT,,STL,L 7-20,12,66,5.50,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1965,1965-10-24,6,25.320,PIT,@,PHI,W 20-14,7,5,0.71,0,2,41,20.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1965,1965-10-31,7,25.327,PIT,,DAL,W 22-13,12,27,2.25,0,4,30,7.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
60,1965,1965-11-07,8,25.334,PIT,@,STL,L 17-21,13,44,3.38,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1965,1965-11-14,9,25.341,PIT,@,DAL,L 17-24,11,15,1.36,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
62,1965,1965-11-21,10,25.348,PIT,,WAS,L 3-31,12,23,1.92,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1965,1965-11-28,11,25.355,PIT,,CLE,L 21-42,9,37,4.11,0,1,22,22.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1965,1965-12-05,12,25.362,PIT,@,NYG,L 10-35,11,28,2.55,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1965,1965-12-12,13,26.004,PIT,,PHI,L 13-47,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1966,1966-09-11,1,26.277,PIT,,NYG,T 34-34,13,25,1.92,0,3,24,8.00,0,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,0,0,,0,0,0
67,1966,1966-09-25,3,26.291,PIT,,WAS,L 27-33,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1966,1966-10-02,4,26.298,PIT,@,WAS,L 10-24,5,16,3.20,1,5,87,17.40,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
69,1966,1966-10-08,5,26.304,PIT,@,CLE,L 10-41,7,36,5.14,0,7,40,5.71,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
