ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1993,1993-11-21,10,23.181,PIT,@,DEN,L 13-37,,,,,,,,,,,
2,1993,1993-11-28,11,23.188,PIT,@,HOU,L 3-23,,,,,,,,,,,
3,1993,1993-12-05,12,23.195,PIT,,NWE,W 17-14,,,,,,,,,,,
4,1993,1993-12-13,13,23.203,PIT,@,MIA,W 21-20,,,,,,,,,,,
5,1993,1993-12-26,15,23.216,PIT,@,SEA,L 6-16,,,,,,,,,,,
6,1994,1994-09-04,1,24.103,PIT,,DAL,L 9-26,,0,0,,0,,,,,,
7,1994,1994-09-11,2,24.110,PIT,@,CLE,W 17-10,,0,0,,0,,,,,,
8,1994,1994-09-18,3,24.117,PIT,,IND,W 31-21,,0,0,,0,,,,,,
9,1994,1994-09-25,4,24.124,PIT,@,SEA,L 13-30,,0,0,,0,,,,,,
10,1994,1994-10-03,5,24.132,PIT,,HOU,W 30-14,,0,0,,0,,,,,,
11,1994,1994-10-16,6,24.145,PIT,,CIN,W 14-10,,0,0,,0,,,,,,
12,1994,1994-10-23,7,24.152,PIT,@,NYG,W 10-6,,0,0,,0,,,,,,
13,1994,1994-10-30,8,24.159,PIT,@,ARI,L 17-20,,0,0,,0,,,,,,
14,1994,1994-11-06,9,24.166,PIT,@,HOU,W 12-9,,0,0,,0,,,,,,
15,1994,1994-11-14,10,24.174,PIT,,BUF,W 23-10,,0,0,,0,,,,,,
16,1994,1994-11-20,11,24.180,PIT,,MIA,W 16-13,,0,0,,0,,,,,,
17,1994,1994-11-27,12,24.187,PIT,@,RAI,W 21-3,,0,0,,0,,,,,,
18,1994,1994-12-04,13,24.194,PIT,@,CIN,W 38-15,,1,8,8.00,0,0.0,,,0,0,0
19,1994,1994-12-11,14,24.201,PIT,,PHI,W 14-3,,0,0,,0,,,,,,
20,1994,1994-12-18,15,24.208,PIT,,CLE,W 17-7,,0,0,,0,,,,,,
21,1994,1994-12-24,16,24.214,PIT,@,SDG,L 34-37,,1,0,0.00,0,0.0,,,0,0,0
22,1995,1995-09-17,3,25.116,CAR,,STL,L 10-31,,,,,,,,,,,
23,1995,1995-12-24,16,25.214,CAR,@,WAS,L 17-20,,,,,,,,,,,
24,1996,1996-10-13,6,26.142,ATL,,HOU,L 13-23,,,,,,,,,,,
25,1996,1996-10-27,8,26.156,ATL,,PIT,L 17-20,,,,,,,,,,,
26,1996,1996-11-03,9,26.163,ATL,,CAR,W 20-17,,,,,,,,,,,
27,1996,1996-11-17,11,26.177,ATL,,NOR,W 17-15,,,,,,,,,,,
28,1996,1996-12-02,13,26.192,ATL,,SFO,L 10-34,,0,0,,0,1.0,,,0,0,0
29,1996,1996-12-08,14,26.198,ATL,@,NOR,W 31-15,,,,,,,,,,,
30,1996,1996-12-15,15,26.205,ATL,,STL,L 27-34,,,,,,,,,,,
31,1996,1996-12-22,16,26.212,ATL,@,JAX,L 17-19,,,,,,,,,,,
32,1997,1997-08-31,1,27.099,STL,,NOR,W 38-24,,1,5,5.00,0,0.0,,,0,0,0
33,1997,1997-09-07,2,27.106,STL,,SFO,L 12-15,,0,0,,0,,,,,,
34,1997,1997-09-14,3,27.113,STL,@,DEN,L 14-35,,0,0,,0,,,,,,
35,1997,1997-09-21,4,27.120,STL,,NYG,W 13-3,,0,0,,0,,,,,,
36,1997,1997-09-28,5,27.127,STL,@,OAK,L 17-35,,0,0,,0,,,,,,
37,1997,1997-10-12,6,27.141,STL,@,SFO,L 10-30,,0,0,,0,,,,,,
38,1997,1997-10-19,7,27.148,STL,,SEA,L 9-17,,0,0,,0,,,,,,
39,1997,1997-10-26,8,27.155,STL,,KAN,L 20-28,,0,0,,0,,,,,,
40,1997,1997-11-02,9,27.162,STL,@,ATL,L 31-34,,0,0,,0,,,,,,
41,1997,1997-11-09,10,27.169,STL,@,GNB,L 7-17,,0,0,,0,,,,,,
42,1997,1997-11-16,11,27.176,STL,,ATL,L 21-27,,0,0,,0,,,,,,
43,1997,1997-11-23,12,27.183,STL,,CAR,L 10-16,,0,0,,0,,,,,,
44,1997,1997-11-30,13,27.190,STL,@,WAS,W 23-20,,0,0,,0,2.0,,,0,0,0
45,1997,1997-12-07,14,27.197,STL,@,NOR,W 34-27,,0,0,,0,,,,,,
46,1997,1997-12-14,15,27.204,STL,,CHI,L 10-13,,0,0,,0,,,,,,
47,1998,1998-12-06,13,28.196,IND,@,ATL,L 21-28,,,,,,,,,,,
48,1999,1999-09-12,1,29.111,STL,,BAL,W 27-10,,,,,,,,,,,
49,1999,1999-09-26,2,29.125,STL,,ATL,W 35-7,,,,,,,,,,,
50,1999,1999-10-03,3,29.132,STL,@,CIN,W 38-10,,,,,,,,,,,
51,1999,1999-10-10,4,29.139,STL,,SFO,W 42-20,,,,,,,,,,,
52,1999,1999-10-17,5,29.146,STL,@,ATL,W 41-13,,0,0,,0,1.0,,,0,0,0
53,1999,1999-10-24,6,29.153,STL,,CLE,W 34-3,,0,0,,0,0.5,,,0,0,0
54,1999,1999-10-31,7,29.160,STL,@,TEN,L 21-24,,,,,,,,,,,
55,1999,1999-11-07,8,29.167,STL,@,DET,L 27-31,,,,,,,,,,,
56,1999,1999-11-14,9,29.174,STL,,CAR,W 35-10,,,,,,,,,,,
57,1999,1999-11-21,10,29.181,STL,@,SFO,W 23-7,,0,0,,0,1.0,,,0,0,0
58,1999,1999-11-28,11,29.188,STL,,NOR,W 43-12,,,,,,,,,,,
59,1999,1999-12-05,12,29.195,STL,@,CAR,W 34-21,,,,,,,,,,,
60,1999,1999-12-12,13,29.202,STL,@,NOR,W 30-14,,0,0,,0,2.0,,,0,0,0
61,1999,1999-12-19,14,29.209,STL,,NYG,W 31-10,,,,,,,,,,,
62,1999,1999-12-26,15,29.216,STL,,CHI,W 34-12,,,,,,,,,,,
63,1999,2000-01-02,16,29.223,STL,@,PHI,L 31-38,,,,,,,,,,,
64,2000,2000-09-04,1,30.103,STL,,DEN,W 41-36,,,,,,,,,,,
65,2000,2000-09-10,2,30.109,STL,@,SEA,W 37-34,*,,,,,,,,,,
66,2000,2000-09-17,3,30.116,STL,,SFO,W 41-24,*,,,,,,,,,,
67,2000,2000-09-24,4,30.123,STL,@,ATL,W 41-20,*,0,0,,0,1.0,,,0,0,0
68,2000,2000-10-01,5,30.130,STL,,SDG,W 57-31,*,,,,,,,,,,
69,2000,2000-10-15,6,30.144,STL,,ATL,W 45-29,*,,,,,,,,,,
70,2000,2000-10-22,7,30.151,STL,@,KAN,L 34-54,*,,,,,,,,,,
71,2000,2000-10-29,8,30.158,STL,@,SFO,W 34-24,,,,,,,,,,,
72,2000,2000-11-05,9,30.165,STL,,CAR,L 24-27,,,,,,,,,,,
73,2000,2000-11-12,10,30.172,STL,@,NYG,W 38-24,,,,,,,,,,,
74,2000,2000-11-20,11,30.180,STL,,WAS,L 20-33,,,,,,,,,,,
75,2000,2000-11-26,12,30.186,STL,,NOR,L 24-31,,,,,,,,,,,
76,2000,2000-12-03,13,30.193,STL,@,CAR,L 3-16,,0,0,,0,1.0,,,0,0,0
77,2000,2000-12-10,14,30.200,STL,,MIN,W 40-29,*,,,,,,,,,,
78,2000,2000-12-18,15,30.208,STL,@,TAM,L 35-38,,,,,,,,,,,
79,2000,2000-12-24,16,30.214,STL,@,NOR,W 26-21,,,,,,,,,,,
80,2001,2001-09-09,1,31.108,STL,@,PHI,W 20-17,,,,,,,,,,,
81,2001,2001-09-23,2,31.122,STL,@,SFO,W 30-26,*,,,,,,,,,,
82,2001,2001-09-30,3,31.129,STL,,MIA,W 42-10,*,,,,,,,,,,
83,2001,2001-10-28,7,31.157,STL,,NOR,L 31-34,*,,,,,,,,,,
84,2001,2001-11-11,8,31.171,STL,,CAR,W 48-14,*,,,,,,,,,,
85,2001,2001-11-18,9,31.178,STL,@,NWE,W 24-17,*,,,,,,,,,,
86,2001,2001-11-26,10,31.186,STL,,TAM,L 17-24,*,,,,,,,,,,
87,2001,2001-12-02,11,31.192,STL,@,ATL,W 35-6,*,,,,,,,,,,
88,2001,2001-12-09,12,31.199,STL,,SFO,W 27-14,*,,,,,,,,,,
89,2001,2001-12-17,13,31.207,STL,@,NOR,W 34-21,*,,,,,,,,,,
90,2001,2001-12-23,14,31.213,STL,@,CAR,W 38-32,*,,,,,,,,,,
91,2001,2001-12-30,15,31.220,STL,,IND,W 42-17,*,,,,,,,,,,
92,2001,2002-01-06,16,31.227,STL,,ATL,W 31-13,*,,,,,,,,,,
93,2002,2002-09-08,1,32.107,STL,@,DEN,L 16-23,*,0,0,,0,1.0,,,0,0,0
94,2002,2002-09-15,2,32.114,STL,,NYG,L 21-26,*,,,,,,,,,,
95,2002,2002-09-23,3,32.122,STL,@,TAM,L 14-26,*,,,,,,,,,,
96,2002,2002-09-29,4,32.128,STL,,DAL,L 10-13,*,,,,,,,,,,
97,2002,2002-10-06,5,32.135,STL,@,SFO,L 13-37,*,,,,,,,,,,
98,2002,2002-10-13,6,32.142,STL,,OAK,W 28-13,*,0,0,,0,1.0,,,0,0,0
99,2002,2002-10-20,7,32.149,STL,,SEA,W 37-20,*,,,,,,,,,,
100,2002,2002-11-03,8,32.163,STL,@,ARI,W 27-14,*,,,,,,,,,,
101,2002,2002-11-10,9,32.170,STL,,SDG,W 28-24,*,,,,,,,,,,
102,2002,2002-11-18,10,32.178,STL,,CHI,W 21-16,*,,,,,,,,,,
103,2002,2002-11-24,11,32.184,STL,@,WAS,L 17-20,*,,,,,,,,,,
104,2002,2002-12-01,12,32.191,STL,@,PHI,L 3-10,*,0,0,,0,1.0,,,0,0,0
105,2002,2002-12-08,13,32.198,STL,@,KAN,L 10-49,*,,,,,,,,,,
106,2002,2002-12-15,14,32.205,STL,,ARI,W 30-28,*,,,,,,,,,,
107,2002,2002-12-22,15,32.212,STL,@,SEA,L 10-30,*,0,0,,0,1.0,,,0,0,0
108,2002,2002-12-30,16,32.220,STL,,SFO,W 31-20,*,,,,,,,,,,
109,2003,2003-09-07,1,33.106,MIA,,HOU,L 20-21,,,,,,,,,,,
110,2003,2003-09-14,2,33.113,MIA,@,NYJ,W 21-10,,,,,,,,,,,
111,2003,2003-09-21,3,33.120,MIA,,BUF,W 17-7,,,,,,,,,,,
112,2003,2003-10-05,4,33.134,MIA,@,NYG,W 23-10,,,,,,,,,,,
113,2003,2003-10-12,5,33.141,MIA,@,JAX,W 24-10,*,0,0,,0,0.0,,,1,0,0
114,2003,2003-10-19,6,33.148,MIA,,NWE,L 13-19,,,,,,,,,,,
115,2003,2003-10-27,7,33.156,MIA,@,SDG,W 26-10,,0,0,,0,2.0,,,0,0,0
116,2003,2003-11-02,8,33.162,MIA,,IND,L 17-23,*,,,,,,,,,,
117,2003,2003-11-09,9,33.169,MIA,@,TEN,L 7-31,,,,,,,,,,,
118,2003,2003-11-16,10,33.176,MIA,,BAL,W 9-6,,,,,,,,,,,
119,2003,2003-11-23,11,33.183,MIA,,WAS,W 24-23,,,,,,,,,,,
