ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1997,1997-08-31,1,22.071,TAM,,SFO,W 13-6
2,1997,1997-09-07,2,22.078,TAM,@,DET,W 24-17
3,1997,1997-09-14,3,22.085,TAM,@,MIN,W 28-14
4,1997,1997-09-21,4,22.092,TAM,,MIA,W 31-21
5,1997,1997-09-28,5,22.099,TAM,,ARI,W 19-18
6,1997,1997-10-05,6,22.106,TAM,@,GNB,L 16-21
7,1997,1997-10-12,7,22.113,TAM,,DET,L 9-27
8,1997,1997-10-26,8,22.127,TAM,,MIN,L 6-10
9,1997,1997-11-02,9,22.134,TAM,@,IND,W 31-28
10,1997,1997-11-09,10,22.141,TAM,@,ATL,W 31-10
11,1997,1997-11-30,13,22.162,TAM,@,NYG,W 20-8
12,1997,1997-12-07,14,22.169,TAM,,GNB,L 6-17
13,1997,1997-12-14,15,22.176,TAM,@,NYJ,L 0-31
14,1997,1997-12-21,16,22.183,TAM,,CHI,W 31-15
15,1998,1998-09-06,1,23.077,TAM,@,MIN,L 7-31
16,1998,1998-09-13,2,23.084,TAM,@,GNB,L 15-23
