ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-09-03,1,24.057,MIA,,NYJ,W 52-14,,,,,
2,1995,1995-09-10,2,24.064,MIA,@,NWE,W 20-3,,,,,
3,1995,1995-09-18,3,24.072,MIA,,PIT,W 23-10,,,,,
4,1995,1995-10-01,4,24.085,MIA,@,CIN,W 26-23,,,,,
5,1995,1995-10-08,5,24.092,MIA,,IND,L 24-27,,,,,
6,1995,1995-10-15,6,24.099,MIA,@,NOR,L 30-33,,,,,
7,1995,1995-10-22,7,24.106,MIA,@,NYJ,L 16-17,,,,,
8,1995,1995-10-29,8,24.113,MIA,,BUF,W 23-6,,,,,
9,1995,1995-11-05,9,24.120,MIA,@,SDG,W 24-14,,,,,
10,1995,1995-11-12,10,24.127,MIA,,NWE,L 17-34,,,,,
11,1995,1995-11-20,11,24.135,MIA,,SFO,L 20-44,,,,,
12,1995,1995-11-26,12,24.141,MIA,@,IND,L 28-36,,,,,
13,1995,1995-12-03,13,24.148,MIA,,ATL,W 21-20,,,,,
14,1995,1995-12-11,14,24.156,MIA,,KAN,W 13-6,,,,,
15,1995,1995-12-17,15,24.162,MIA,@,BUF,L 20-23,,,,,
16,1995,1995-12-24,16,24.169,MIA,@,STL,W 41-22,,,,,
17,1996,1996-09-29,5,25.083,JAX,,CAR,W 24-14,,,,,
18,1996,1996-10-06,6,25.090,JAX,@,NOR,L 13-17,,,,,
19,1996,1996-10-13,7,25.097,JAX,,NYJ,W 21-17,,,,,
20,1996,1996-10-20,8,25.104,JAX,@,STL,L 14-17,,,,,
21,1996,1996-10-27,9,25.111,JAX,@,CIN,L 21-28,,,,,
22,1996,1996-11-10,10,25.125,MIA,,IND,W 37-13,,,,,
23,1996,1996-11-17,11,25.132,JAX,@,PIT,L 3-28,,,,,
24,1996,1996-11-24,12,25.139,NWE,,IND,W 27-13,,,,,
25,1996,1996-12-01,13,25.146,JAX,,CIN,W 30-27,,,,,
26,1996,1996-12-08,14,25.153,JAX,@,HOU,W 23-17,,,,,
27,1996,1996-12-15,15,25.160,JAX,,SEA,W 20-13,,,,,
28,1996,1996-12-22,16,25.167,JAX,,ATL,W 19-17,,,,,
29,1997,1997-08-31,1,26.054,MIA,,IND,W 16-10,,,,,
30,1997,1997-09-07,2,26.061,JAX,,NYG,W 40-13,,,,,
31,1997,1997-09-22,3,26.076,JAX,,PIT,W 30-21,,,,,
32,1997,1997-09-28,4,26.082,JAX,@,WAS,L 12-24,,,,,
33,1997,1997-10-05,5,26.089,JAX,,CIN,W 21-13,,,,,
34,1997,1997-10-12,6,26.096,JAX,,PHI,W 38-21,,,,,
35,1997,1997-10-19,7,26.103,JAX,@,DAL,L 22-26,,1.0,0,0,0
36,1997,1997-10-26,8,26.110,JAX,@,PIT,L 17-23,,0.0,1,9,0
37,1997,1997-11-02,9,26.117,JAX,@,TEN,W 30-24,,,,,
38,1997,1997-11-09,10,26.124,JAX,,KAN,W 24-10,,,,,
39,1997,1997-11-16,11,26.131,JAX,,TEN,W 17-9,,,,,
40,1997,1997-11-23,12,26.138,JAX,@,CIN,L 26-31,,,,,
41,1997,1997-11-30,13,26.145,NWE,,IND,W 20-17,,,,,
42,1997,1997-12-07,14,26.152,JAX,,NWE,L 20-26,,,,,
43,1997,1997-12-14,15,26.159,JAX,@,BUF,W 20-14,,,,,
44,1997,1997-12-21,16,26.166,JAX,@,OAK,W 20-9,,,,,
45,1998,1998-09-06,1,27.060,JAX,@,CHI,W 24-23,,,,,
46,1998,1998-09-13,2,27.067,JAX,,KAN,W 21-16,,,,,
47,1998,1998-09-27,4,27.081,JAX,@,TEN,W 27-22,,,,,
48,1998,1998-10-12,5,27.096,JAX,,MIA,W 28-21,,,,,
49,1998,1998-10-18,6,27.102,JAX,@,BUF,L 16-17,,,,,
50,1998,1998-11-01,8,27.116,BAL,,JAX,L 19-45,,,,,
51,1998,1998-11-08,9,27.123,BAL,,OAK,W 13-10,,,,,
52,1998,1998-11-15,10,27.130,BAL,@,SDG,L 13-14,,,,,
53,1998,1998-11-22,11,27.137,BAL,@,CIN,W 20-13,,,,,
54,1998,1998-11-29,12,27.144,BAL,,IND,W 38-31,,,,,
55,1998,1998-12-20,15,27.165,BAL,@,CHI,L 3-24,,,,,
56,1998,1998-12-27,16,27.172,BAL,,DET,W 19-10,,,,,
57,1999,1999-10-31,8,28.115,NWE,@,ARI,W 27-3,,,,,
58,1999,1999-11-15,9,28.130,NWE,,NYJ,L 17-24,,,,,
59,1999,1999-11-21,10,28.136,NWE,@,MIA,L 17-27,,,,,
60,1999,1999-11-28,11,28.143,NWE,@,BUF,L 7-17,,,,,
61,1999,1999-12-26,15,28.171,NWE,,BUF,L 10-13,,,,,
62,1999,2000-01-02,16,28.178,NWE,,BAL,W 20-3,,,,,
